N; Pattern; Power; Rx Angle; Tx Angle; a; c; x; y; b
0;N/A;-49.73079157066345;43.410665231594955;-49.86430699937052;3598.5;4220.166666666667;2203.3333333333335;1650.0416666666667;815.0;
