0;-75.003479
1;-74.95541382
2;-74.97833252
3;-74.96131897
4;-74.97941589
5;-74.98120117
6;-74.98622894
7;-74.96508026
8;-75.01390839
9;-74.97851562
10;-74.97672272
11;-74.98300171
12;-74.98300171
13;-75.00222015
14;-74.97798157
15;-74.98156738
16;-75.00814819
17;-74.9916153
18;-75.01229095
19;-74.99376678
20;-74.99430847
21;-75.00814819
22;-75.02165222
23;-75.00257111
24;-74.98712158
25;-75.01858521
26;-74.97349548
27;-74.98300171
28;-75.00616455
29;-74.99556732
