All elements turn off;5100001810.0;-45.79
All elements turn on;5100001810.0;-45.75
Only first element turn on;5100001810.0;-45.95
Only last element turn on;5100001810.0;-45.86
Left side on;5100001810.0;-45.85
Right side on;5100001810.0;-46.29
Upper half on;5100001810.0;-45.78
Lower half on;5100001810.0;-45.76
Vertical strips [1010];5100001800.0;-48.68
Vertical strips [0101];5100001800.0;-48.72
Horizontal strips [1010];5100001800.0;-49.10
Horizontal strips [0101];5100001800.0;-51.85
Chessboard [1010/0101];5100001800.0;-51.76
Chessboard [0101/1010];5100001800.0;-51.96
Thick vertical strips [1100];5100001790.0;-52.13
Thick vertical strips [0011];5100001790.0;-48.54
Thicker vertical strips [11110000];5100001790.0;-46.87
Thicker vertical strips [00001111];5100001790.0;-46.87
Thick horizontal strips [1100];5100001790.0;-48.41
Thick horizontal strips [0011];5100001790.0;-43.62
Chessboard [11001100/00110011];5100001790.0;-43.62
Chest;5100001780.0;-41.50
Dartboard;5100001780.0;-41.51
Random 1;5100001780.0;-49.75
Random 2;5100001780.0;-46.84
Random 3;5100001780.0;-46.84
Random 4;5100001780.0;-47.17
All elements turn off;5130001790.0;-46.79
All elements turn on;5130001780.0;-46.84
Only first element turn on;5130001780.0;-46.97
Only last element turn on;5130001780.0;-46.86
Left side on;5130001780.0;-46.21
Right side on;5130001780.0;-46.21
Upper half on;5130001780.0;-46.86
Lower half on;5130001770.0;-46.86
Vertical strips [1010];5130001770.0;-48.34
Vertical strips [0101];5130001770.0;-48.34
Horizontal strips [1010];5130001770.0;-48.51
Horizontal strips [0101];5130001770.0;-50.92
Chessboard [1010/0101];5130001770.0;-50.93
Chessboard [0101/1010];5130001770.0;-51.41
Thick vertical strips [1100];5130001770.0;-51.24
Thick vertical strips [0011];5130001770.0;-47.19
Thicker vertical strips [11110000];5130001770.0;-45.75
Thicker vertical strips [00001111];5130001760.0;-45.75
Thick horizontal strips [1100];5130001760.0;-47.29
Thick horizontal strips [0011];5130001760.0;-44.47
Chessboard [11001100/00110011];5130001760.0;-44.47
Chest;5130001760.0;-42.41
Dartboard;5130001760.0;-42.41
Random 1;5130001760.0;-48.72
Random 2;5130001760.0;-45.96
Random 3;5130001750.0;-45.96
Random 4;5130001750.0;-46.80
All elements turn off;5160001760.0;-48.15
All elements turn on;5160001760.0;-49.75
Only first element turn on;5160001760.0;-49.90
Only last element turn on;5160001760.0;-49.79
Left side on;5160001760.0;-47.72
Right side on;5160001760.0;-47.72
Upper half on;5160001760.0;-49.61
Lower half on;5160001760.0;-49.64
Vertical strips [1010];5160001750.0;-49.96
Vertical strips [0101];5160001750.0;-49.97
Horizontal strips [1010];5160001750.0;-50.16
Horizontal strips [0101];5160001750.0;-52.20
Chessboard [1010/0101];5160001750.0;-52.22
Chessboard [0101/1010];5160001750.0;-52.43
Thick vertical strips [1100];5160001750.0;-51.24
Thick vertical strips [0011];5160001750.0;-47.42
Thicker vertical strips [11110000];5160001750.0;-46.17
Thicker vertical strips [00001111];5160001750.0;-46.17
Thick horizontal strips [1100];5160001740.0;-47.24
Thick horizontal strips [0011];5160001740.0;-46.85
Chessboard [11001100/00110011];5160001740.0;-46.85
Chest;5160001740.0;-44.47
Dartboard;5160001740.0;-44.48
Random 1;5160001740.0;-49.60
Random 2;5160001740.0;-46.74
Random 3;5160001740.0;-46.74
Random 4;5160001740.0;-48.16
All elements turn off;5190001750.0;-45.38
All elements turn on;5190001750.0;-49.75
Only first element turn on;5190001750.0;-49.92
Only last element turn on;5190001740.0;-49.73
Left side on;5190001740.0;-45.39
Right side on;5190001740.0;-45.38
Upper half on;5190001740.0;-47.26
Lower half on;5190001740.0;-48.56
Vertical strips [1010];5190001740.0;-47.98
Vertical strips [0101];5190001740.0;-47.81
Horizontal strips [1010];5190001740.0;-47.81
Horizontal strips [0101];5190001740.0;-48.93
Chessboard [1010/0101];5190001740.0;-49.44
Chessboard [0101/1010];5190001740.0;-49.44
Thick vertical strips [1100];5190001730.0;-47.52
Thick vertical strips [0011];5190001730.0;-43.08
Thicker vertical strips [11110000];5190001730.0;-42.79
Thicker vertical strips [00001111];5190001730.0;-42.79
Thick horizontal strips [1100];5190001730.0;-43.28
Thick horizontal strips [0011];5190001730.0;-45.28
Chessboard [11001100/00110011];5190001730.0;-45.28
Chest;5190001730.0;-42.61
Dartboard;5190001720.0;-42.61
Random 1;5190001720.0;-46.61
Random 2;5190001720.0;-43.28
Random 3;5190001720.0;-43.28
Random 4;5190001720.0;-45.39
All elements turn off;5220001730.0;-46.66
All elements turn on;5220001730.0;-51.06
Only first element turn on;5220001730.0;-51.06
Only last element turn on;5220001730.0;-55.02
Left side on;5220001730.0;-47.55
Right side on;5220001730.0;-47.55
Upper half on;5220001730.0;-48.62
Lower half on;5220001730.0;-50.70
Vertical strips [1010];5220001730.0;-50.36
Vertical strips [0101];5220001730.0;-49.69
Horizontal strips [1010];5220001730.0;-49.69
Horizontal strips [0101];5220001730.0;-49.81
Chessboard [1010/0101];5220001720.0;-50.67
Chessboard [0101/1010];5220001720.0;-50.52
Thick vertical strips [1100];5220001720.0;-47.73
Thick vertical strips [0011];5220001720.0;-43.31
Thicker vertical strips [11110000];5220001720.0;-43.31
Thicker vertical strips [00001111];5220001720.0;-43.54
Thick horizontal strips [1100];5220001720.0;-43.95
Thick horizontal strips [0011];5220001720.0;-47.54
Chessboard [11001100/00110011];5220001720.0;-47.54
Chest;5220001720.0;-45.03
Dartboard;5220001720.0;-45.03
Random 1;5220001720.0;-47.81
Random 2;5220001710.0;-43.95
Random 3;5220001710.0;-43.95
Random 4;5220001710.0;-46.68
All elements turn off;5250001720.0;-45.33
All elements turn on;5250001720.0;-49.02
Only first element turn on;5250001720.0;-49.02
Only last element turn on;5250001720.0;-49.70
Left side on;5250001720.0;-48.35
Right side on;5250001720.0;-48.34
Upper half on;5250001720.0;-48.36
Lower half on;5250001720.0;-49.97
Vertical strips [1010];5250001710.0;-50.04
Vertical strips [0101];5250001710.0;-48.96
Horizontal strips [1010];5250001710.0;-47.91
Horizontal strips [0101];5250001710.0;-47.91
Chessboard [1010/0101];5250001710.0;-48.90
Chessboard [0101/1010];5250001710.0;-48.69
Thick vertical strips [1100];5250001710.0;-46.44
Thick vertical strips [0011];5250001710.0;-41.96
Thicker vertical strips [11110000];5250001710.0;-41.96
Thicker vertical strips [00001111];5250001710.0;-42.72
Thick horizontal strips [1100];5250001710.0;-43.07
Thick horizontal strips [0011];5250001710.0;-48.56
Chessboard [11001100/00110011];5250001710.0;-48.56
Chest;5250001710.0;-46.48
Dartboard;5250001710.0;-46.48
Random 1;5250001710.0;-46.69
Random 2;5250001700.0;-42.37
Random 3;5250001700.0;-42.37
Random 4;5250001700.0;-45.34
All elements turn off;5280001710.0;-43.65
All elements turn on;5280001710.0;-43.65
Only first element turn on;5280001710.0;-43.60
Only last element turn on;5280001710.0;-43.60
Left side on;5280001710.0;-43.61
Right side on;5280001710.0;-49.18
Upper half on;5280001710.0;-49.18
Lower half on;5280001710.0;-50.92
Vertical strips [1010];5280001710.0;-50.92
Vertical strips [0101];5280001710.0;-50.13
Horizontal strips [1010];5280001710.0;-48.56
Horizontal strips [0101];5280001710.0;-48.56
Chessboard [1010/0101];5280001700.0;-49.45
Chessboard [0101/1010];5280001700.0;-49.43
Thick vertical strips [1100];5280001700.0;-47.21
Thick vertical strips [0011];5280001700.0;-43.45
Thicker vertical strips [11110000];5280001700.0;-43.45
Thicker vertical strips [00001111];5280001700.0;-44.29
Thick horizontal strips [1100];5280001700.0;-44.59
Thick horizontal strips [0011];5280001700.0;-51.51
Chessboard [11001100/00110011];5280001700.0;-49.40
Chest;5280001700.0;-49.40
Dartboard;5280001700.0;-48.01
Random 1;5280001700.0;-48.01
Random 2;5280001700.0;-43.88
Random 3;5280001700.0;-43.88
Random 4;5280001700.0;-46.86
All elements turn off;5310001710.0;-39.57
All elements turn on;5310001710.0;-39.57
Only first element turn on;5310001700.0;-39.54
Only last element turn on;5310001700.0;-39.53
Left side on;5310001700.0;-39.53
Right side on;5310001700.0;-48.01
Upper half on;5310001700.0;-48.01
Lower half on;5310001700.0;-46.93
Vertical strips [1010];5310001700.0;-46.93
Vertical strips [0101];5310001700.0;-47.36
Horizontal strips [1010];5310001700.0;-46.07
Horizontal strips [0101];5310001700.0;-46.07
Chessboard [1010/0101];5310001700.0;-46.69
Chessboard [0101/1010];5310001700.0;-46.88
Thick vertical strips [1100];5310001700.0;-46.40
Thick vertical strips [0011];5310001700.0;-42.77
Thicker vertical strips [11110000];5310001700.0;-42.77
Thicker vertical strips [00001111];5310001700.0;-43.40
