ELEMENT WISE MASK = 0b1
2024-08-19 19:35:33
wiersz RISa: 12,0000000b00010000000100000003000000010000001b00010004000000000000,-59.3200934791565
wiersz RISa: 13,0000000b00010000000100000003000000010000001b00010004005b00000000,-59.17688564300537
wiersz RISa: 14,0000000b00010000000100000003000000010000001b00010004005b801f0000,-58.95938995361328
wiersz RISa: 15,0000000b00010000000100000003000000010000001b00010004005b801f0001,-58.93658281326294
ELEMENT WISE MASK = 0b11
2024-08-19 21:08:03
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.737302742004395
wiersz RISa: 1,0000000300000000000000000000000000000000000000000000000000000000,-59.6140424156189
wiersz RISa: 2,0000000300000000000000000000000000000000000000000000000000000000,-59.6140424156189
wiersz RISa: 3,0000000300000000000000000000000000000000000000000000000000000000,-59.6140424156189
wiersz RISa: 4,0000000300000000000000000000000000000000000000000000000000000000,-59.6140424156189
wiersz RISa: 5,0000000300000000000000030000000000000000000000000000000000000000,-59.59324048995972
wiersz RISa: 6,0000000300000000000000030000000000000000000000000000000000000000,-59.59324048995972
wiersz RISa: 7,0000000300000000000000030000000300000000000000000000000000000000,-59.569468307495114
wiersz RISa: 8,0000000300000000000000030000000300000000000000000000000000000000,-59.569468307495114
wiersz RISa: 9,0000000300000000000000030000000300000000000000000000000000000000,-59.569468307495114
wiersz RISa: 10,0000000300000000000000030000000300000000000f00000000000000000000,-59.44388305664062
wiersz RISa: 11,0000000300000000000000030000000300000000000f00000000000000000000,-59.44388305664062
wiersz RISa: 12,0000000300000000000000030000000300000000000f00000003000000000000,-59.438222599029544
wiersz RISa: 13,0000000300000000000000030000000300000000000f00000003003c00000000,-59.3931333732605
wiersz RISa: 14,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.16916135787964
wiersz RISa: 15,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.16916135787964
ELEMENT WISE MASK = 0b1010
2024-08-19 21:08:32
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.74107105255127
wiersz RISa: 1,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
wiersz RISa: 2,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
wiersz RISa: 3,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
wiersz RISa: 4,0000000a00000000000000000000000000000000000000000000000000000000,-59.67564878463745
