N; Pattern; Power; Rx Angle; Tx Angle; a; c; x; y; b
0; 0x67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee; -84.90222034740663; -48; 80; 3000; 2000; 1000; 500; 0.815;
1; 0x66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee; -84.55223955956154; -48; 80; 3000; 2000; 1000; 500; 0.815;
2; 0xd911d911d911d911d911d911d911d911d911d911d911d911d911d911d911d911; -83.9665388289278; -48; 80; 3000; 2000; 1000; 500; 0.815;
3; 0x66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee; -84.53463782791273; -48; 80; 3000; 2000; 1000; 500; 0.815;
4; 0x27ee27ee27ee27ee27ee27ee27ee27ee27ee27ee27ee27ee27ee27ee27ee27ee; -84.77901292130424; -48; 80; 3000; 2000; 1000; 500; 0.815;
5; 0x9911991199119911991199119911991199119911991199119911991199119911; -83.83384680648192; -48; 80; 3000; 2000; 1000; 500; 0.815;
6; 0x26ee26ee26ee26ee26ee26ee26ee26ee26ee26ee26ee26ee26ee26ee26ee26ee; -84.45428209637188; -48; 80; 3000; 2000; 1000; 500; 0.815;
7; 0xd911d911d911d911d911d911d911d911d911d911d911d911d911d911d911d911; -83.96913062939397; -48; 80; 3000; 2000; 1000; 500; 0.815;
8; 0x66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee; -84.53563947944406; -48; 80; 3000; 2000; 1000; 500; 0.815;
9; 0x9911991199119911991199119911991199119911991199119911991199119911; -83.81006232492913; -48; 80; 3000; 2000; 1000; 500; 0.815;
10; 0x9911991199119911991199119911991199119911991199119911991199119911; -83.81570430854796; -48; 80; 3000; 2000; 1000; 500; 0.815;
11; 0x67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee67ee; -84.88717490709337; -48; 80; 3000; 2000; 1000; 500; 0.815;
12; 0x66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee66ee; -84.54348273473948; -48; 80; 3000; 2000; 1000; 500; 0.815;
13; 0x9911991199119911991199119911991199119911991199119911991199119911; -83.82123997453981; -48; 80; 3000; 2000; 1000; 500; 0.815;
14; 0x9911991199119911991199119911991199119911991199119911991199119911; -83.82525178934414; -48; 80; 3000; 2000; 1000; 500; 0.815;
15; 0xd911d911d911d911d911d911d911d911d911d911d911d911d911d911d911d911; -83.96781355744265; -48; 80; 3000; 2000; 1000; 500; 0.815;
