N; Pattern; Power; Rx Angle; Tx Angle; a; c; x; y; b
0; 0x999b999b999b999b999b999b999b999b999b999b999b999b999b999b999b999b; -89.85153267419824; -48; 80; 3000; 2000; 1000; 500; 0.815;
1; 0xcc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99; -90.68914951720721; -48; 80; 3000; 2000; 1000; 500; 0.815;
2; 0x64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc; -90.18531773326329; -48; 80; 3000; 2000; 1000; 500; 0.815;
3; 0x6664666466646664666466646664666466646664666466646664666466646664; -90.19706912963363; -48; 80; 3000; 2000; 1000; 500; 0.815;
4; 0x3366336633663366336633663366336633663366336633663366336633663366; -89.6796094241901; -48; 80; 3000; 2000; 1000; 500; 0.815;
5; 0x9b339b339b339b339b339b339b339b339b339b339b339b339b339b339b339b33; -89.72423556901227; -48; 80; 3000; 2000; 1000; 500; 0.815;
6; 0xcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc; -90.2070179888136; -48; 80; 3000; 2000; 1000; 500; 0.815;
7; 0xccceccceccceccceccceccceccceccceccceccceccceccceccceccceccceccce; -90.02296012803532; -48; 80; 3000; 2000; 1000; 500; 0.815;
8; 0x6666666666666666666666666666666666666666666666666666666666666666; -90.12014172015537; -48; 80; 3000; 2000; 1000; 500; 0.815;
9; 0x3333333333333333333333333333333333333333333333333333333333333333; -90.12600045591338; -48; 80; 3000; 2000; 1000; 500; 0.815;
10; 0x3331333133313331333133313331333133313331333133313331333133313331; -90.52611974027221; -48; 80; 3000; 2000; 1000; 500; 0.815;
11; 0x9999999999999999999999999999999999999999999999999999999999999999; -90.22774581342048; -48; 80; 3000; 2000; 1000; 500; 0.815;
12; 0xcc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67; -90.95969549637594; -48; 80; 3000; 2000; 1000; 500; 0.815;
13; 0xc633c633c633c633c633c633c633c633c633c633c633c633c633c633c633c633; -91.45840360757055; -48; 80; 3000; 2000; 1000; 500; 0.815;
14; 0x6339633963396339633963396339633963396339633963396339633963396339; -90.60622547595655; -48; 80; 3000; 2000; 1000; 500; 0.815;
15; 0x3398339833983398339833983398339833983398339833983398339833983398; -89.70929164497177; -48; 80; 3000; 2000; 1000; 500; 0.815;
16; 0x39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc; -89.78043406637784; -48; 80; 3000; 2000; 1000; 500; 0.815;
17; 0x9cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc6; -90.35590517317907; -48; 80; 3000; 2000; 1000; 500; 0.815;
18; 0xc639c639c639c639c639c639c639c639c639c639c639c639c639c639c639c639; -91.32206276036092; -48; 80; 3000; 2000; 1000; 500; 0.815;
19; 0xe718e718e718e718e718e718e718e718e718e718e718e718e718e718e718e718; -90.14136555910609; -48; 80; 3000; 2000; 1000; 500; 0.815;
20; 0x738c738c738c738c738c738c738c738c738c738c738c738c738c738c738c738c; -90.0142557165295; -48; 80; 3000; 2000; 1000; 500; 0.815;
21; 0x39c639c639c639c639c639c639c639c639c639c639c639c639c639c639c639c6; -90.03469729623758; -48; 80; 3000; 2000; 1000; 500; 0.815;
22; 0x18e718e718e718e718e718e718e718e718e718e718e718e718e718e718e718e7; -90.27938455656442; -48; 80; 3000; 2000; 1000; 500; 0.815;
23; 0x8c738c738c738c738c738c738c738c738c738c738c738c738c738c738c738c73; -90.8189296708459; -48; 80; 3000; 2000; 1000; 500; 0.815;
24; 0xc71cc71cc71cc71cc71cc71cc71cc71cc71cc71cc71cc71cc71cc71cc71cc71c; -90.39725183949841; -48; 80; 3000; 2000; 1000; 500; 0.815;
25; 0xe38ee38ee38ee38ee38ee38ee38ee38ee38ee38ee38ee38ee38ee38ee38ee38e; -90.4793852126198; -48; 80; 3000; 2000; 1000; 500; 0.815;
26; 0x71c771c771c771c771c771c771c771c771c771c771c771c771c771c771c771c7; -90.40044214310241; -48; 80; 3000; 2000; 1000; 500; 0.815;
27; 0x38e338e338e338e338e338e338e338e338e338e338e338e338e338e338e338e3; -90.51960585536875; -48; 80; 3000; 2000; 1000; 500; 0.815;
28; 0x1c711c711c711c711c711c711c711c711c711c711c711c711c711c711c711c71; -90.82540998958805; -48; 80; 3000; 2000; 1000; 500; 0.815;
29; 0x8e388e388e388e388e388e388e388e388e388e388e388e388e388e388e388e38; -90.36525516244147; -48; 80; 3000; 2000; 1000; 500; 0.815;
30; 0xc3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3; -90.48492444452646; -48; 80; 3000; 2000; 1000; 500; 0.815;
31; 0xf1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1f1e1; -90.05943583831714; -48; 80; 3000; 2000; 1000; 500; 0.815;
32; 0x7878787878787878787878787878787878787878787878787878787878787878; -90.04959862364316; -48; 80; 3000; 2000; 1000; 500; 0.815;
33; 0x3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c; -90.13636397036589; -48; 80; 3000; 2000; 1000; 500; 0.815;
34; 0x0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e0e1e; -90.75926453505917; -48; 80; 3000; 2000; 1000; 500; 0.815;
35; 0x8787878787878787878787878787878787878787878787878787878787878787; -90.46958913506361; -48; 80; 3000; 2000; 1000; 500; 0.815;
36; 0xe1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0e1f0; -89.73399530408301; -48; 80; 3000; 2000; 1000; 500; 0.815;
37; 0xf07cf07cf07cf07cf07cf07cf07cf07cf07cf07cf07cf07cf07cf07cf07cf07c; -90.3541838433364; -48; 80; 3000; 2000; 1000; 500; 0.815;
38; 0x7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e7c1e; -90.39567524649088; -48; 80; 3000; 2000; 1000; 500; 0.815;
39; 0x1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f1e0f; -90.67778033877178; -48; 80; 3000; 2000; 1000; 500; 0.815;
40; 0x0f830f830f830f830f830f830f830f830f830f830f830f830f830f830f830f83; -90.41236806496724; -48; 80; 3000; 2000; 1000; 500; 0.815;
