N; Pattern; Power; Rx Angle; Tx Angle; a; c; x; y; b
0; 0x4f834f834f834f834f834f834f834f834f834f834f834f834f834f834f834f83; -86.18258391458323; -48; 80; 3000; 2000; 1000; 500; 0.815;
1; 0xb234b234b234b234b234b234b234b234b234b234b234b234b234b234b234b234; -88.20082452964684; -48; 80; 3000; 2000; 1000; 500; 0.815;
2; 0x4d814d814d814d814d814d814d814d814d814d814d814d814d814d814d814d81; -86.65522409088966; -48; 80; 3000; 2000; 1000; 500; 0.815;
3; 0x5d835d835d835d835d835d835d835d835d835d835d835d835d835d835d835d83; -86.49465364799698; -48; 80; 3000; 2000; 1000; 500; 0.815;
4; 0x337c337c337c337c337c337c337c337c337c337c337c337c337c337c337c337c; -88.30861080212313; -48; 80; 3000; 2000; 1000; 500; 0.815;
5; 0xf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26c; -87.45911601068336; -48; 80; 3000; 2000; 1000; 500; 0.815;
6; 0xcd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83; -85.79909494172206; -48; 80; 3000; 2000; 1000; 500; 0.815;
7; 0xb234b234b234b234b234b234b234b234b234b234b234b234b234b234b234b234; -88.0821678086425; -48; 80; 3000; 2000; 1000; 500; 0.815;
8; 0x4dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc3; -86.09730868857281; -48; 80; 3000; 2000; 1000; 500; 0.815;
9; 0xa27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27c; -87.63673943357705; -48; 80; 3000; 2000; 1000; 500; 0.815;
10; 0x4cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc3; -86.44305411777512; -48; 80; 3000; 2000; 1000; 500; 0.815;
11; 0x327c327c327c327c327c327c327c327c327c327c327c327c327c327c327c327c; -88.67998174452015; -48; 80; 3000; 2000; 1000; 500; 0.815;
12; 0x4e834e834e834e834e834e834e834e834e834e834e834e834e834e834e834e83; -86.46997670313127; -48; 80; 3000; 2000; 1000; 500; 0.815;
13; 0xb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27c; -88.30112445368977; -48; 80; 3000; 2000; 1000; 500; 0.815;
14; 0x0d830d830d830d830d830d830d830d830d830d830d830d830d830d830d830d83; -86.1231129861657; -48; 80; 3000; 2000; 1000; 500; 0.815;
15; 0xf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23c; -88.13539361197697; -48; 80; 3000; 2000; 1000; 500; 0.815;
