N; Pattern; Power; Rx Angle; Tx Angle; a; c; x; y; b
0; 0x999b999b999b999b999b999b999b999b999b999b999b999b999b999b999b999b; -93.41141010279514; -48; 80; 3000; 2000; 1000; 500; 0.815;
1; 0xcc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99; -92.70750514168424; -48; 80; 3000; 2000; 1000; 500; 0.815;
2; 0x64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc64cc; -94.04868042718039; -48; 80; 3000; 2000; 1000; 500; 0.815;
3; 0x6664666466646664666466646664666466646664666466646664666466646664; -92.65889189994083; -48; 80; 3000; 2000; 1000; 500; 0.815;
4; 0x3366336633663366336633663366336633663366336633663366336633663366; -93.10162072032178; -48; 80; 3000; 2000; 1000; 500; 0.815;
5; 0x9b339b339b339b339b339b339b339b339b339b339b339b339b339b339b339b33; -91.99006009603201; -48; 80; 3000; 2000; 1000; 500; 0.815;
6; 0xcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc; -93.18460457463053; -48; 80; 3000; 2000; 1000; 500; 0.815;
7; 0xccceccceccceccceccceccceccceccceccceccceccceccceccceccceccceccce; -92.80802215207999; -48; 80; 3000; 2000; 1000; 500; 0.815;
8; 0x6666666666666666666666666666666666666666666666666666666666666666; -92.29799783957213; -48; 80; 3000; 2000; 1000; 500; 0.815;
9; 0x3333333333333333333333333333333333333333333333333333333333333333; -92.68023364580122; -48; 80; 3000; 2000; 1000; 500; 0.815;
10; 0x3331333133313331333133313331333133313331333133313331333133313331; -93.01439124705774; -48; 80; 3000; 2000; 1000; 500; 0.815;
11; 0x9999999999999999999999999999999999999999999999999999999999999999; -93.63955986314895; -48; 80; 3000; 2000; 1000; 500; 0.815;
12; 0xcc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67cc67; -91.0574503879039; -48; 80; 3000; 2000; 1000; 500; 0.815;
13; 0xc633c633c633c633c633c633c633c633c633c633c633c633c633c633c633c633; -91.07203791528127; -48; 80; 3000; 2000; 1000; 500; 0.815;
14; 0x6339633963396339633963396339633963396339633963396339633963396339; -93.17406700787166; -48; 80; 3000; 2000; 1000; 500; 0.815;
15; 0x3398339833983398339833983398339833983398339833983398339833983398; -94.87694303416092; -48; 80; 3000; 2000; 1000; 500; 0.815;
16; 0x39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc39cc; -94.65597930236277; -48; 80; 3000; 2000; 1000; 500; 0.815;
17; 0x9cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc69cc6; -92.10581044564547; -48; 80; 3000; 2000; 1000; 500; 0.815;
18; 0xc639c639c639c639c639c639c639c639c639c639c639c639c639c639c639c639; -91.55820059828707; -48; 80; 3000; 2000; 1000; 500; 0.815;
19; 0xe718e718e718e718e718e718e718e718e718e718e718e718e718e718e718e718; -93.25801284827159; -48; 80; 3000; 2000; 1000; 500; 0.815;
20; 0x738c738c738c738c738c738c738c738c738c738c738c738c738c738c738c738c; -95.31264197623685; -48; 80; 3000; 2000; 1000; 500; 0.815;
