0.0;1;5800000000.0;-65.82
0.0;2;5800000000.0;-64.89
0.0;3;5800000000.0;-64.86
0.0;4;5800000000.0;-65.49
0.0;5;5800000000.0;-66.13
0.0;6;5800000000.0;-64.52
0.0;7;5800000000.0;-64.66
0.0;8;5800000000.0;-64.95
0.0;9;5800000000.0;-64.39
0.0;10;5800000000.0;-64.45
0.0;11;5800000000.0;-65.45
0.0;12;5800000000.0;-65.60
0.0;13;5800000000.0;-65.61
0.0;14;5800000000.0;-65.86
0.0;15;5800000000.0;-65.23
0.0;16;5800000000.0;-65.16
0.0;17;5800000000.0;-65.13
0.0;18;5800000000.0;-64.88
0.0;19;5800000000.0;-65.04
0.0;20;5800000000.0;-65.47
0.0;21;5800000000.0;-66.20
0.0;22;5800000000.0;-65.54
0.0;23;5800000000.0;-65.25
0.0;24;5800000000.0;-65.50
0.0;25;5800000000.0;-65.18
0.0;26;5800000000.0;-65.07
0.0;27;5800000000.0;-65.92
1.8;1;5800000000.0;-68.13
1.8;2;5800000000.0;-66.97
1.8;3;5800000000.0;-66.97
1.8;4;5800000000.0;-67.92
1.8;5;5800000000.0;-68.08
1.8;6;5800000000.0;-66.14
1.8;7;5800000000.0;-66.10
1.8;8;5800000000.0;-66.89
1.8;9;5800000000.0;-67.14
1.8;10;5800000000.0;-66.52
1.8;11;5800000000.0;-66.97
1.8;12;5800000000.0;-68.29
1.8;13;5800000000.0;-68.26
1.8;14;5800000000.0;-68.80
1.8;15;5800000000.0;-67.59
1.8;16;5800000000.0;-65.51
1.8;17;5800000000.0;-65.69
1.8;18;5800000000.0;-65.37
1.8;19;5800000000.0;-65.72
1.8;20;5800000000.0;-66.24
1.8;21;5800000000.0;-66.87
1.8;22;5800000000.0;-67.11
1.8;23;5800000000.0;-66.02
1.8;24;5800000000.0;-66.82
1.8;25;5800000000.0;-66.11
1.8;26;5800000000.0;-66.01
1.8;27;5800000000.0;-67.52
3.6;1;5800000000.0;-68.67
3.6;2;5800000000.0;-67.31
3.6;3;5800000000.0;-66.90
3.6;4;5800000000.0;-69.35
3.6;5;5800000000.0;-69.30
3.6;6;5800000000.0;-67.32
3.6;7;5800000000.0;-67.48
3.6;8;5800000000.0;-68.99
3.6;9;5800000000.0;-69.36
3.6;10;5800000000.0;-68.55
3.6;11;5800000000.0;-67.74
3.6;12;5800000000.0;-69.55
3.6;13;5800000000.0;-69.58
3.6;14;5800000000.0;-69.54
3.6;15;5800000000.0;-69.76
3.6;16;5800000000.0;-67.18
3.6;17;5800000000.0;-66.11
3.6;18;5800000000.0;-66.44
3.6;19;5800000000.0;-66.01
3.6;20;5800000000.0;-69.05
3.6;21;5800000000.0;-69.86
3.6;22;5800000000.0;-70.78
3.6;23;5800000000.0;-70.14
3.6;24;5800000000.0;-69.79
3.6;25;5800000000.0;-67.99
3.6;26;5800000000.0;-68.23
3.6;27;5800000000.0;-68.93
5.4;1;5800000000.0;-70.82
5.4;2;5800000000.0;-70.43
5.4;3;5800000000.0;-70.43
5.4;4;5800000000.0;-76.53
5.4;5;5800000000.0;-76.18
5.4;6;5800000000.0;-70.61
5.4;7;5800000000.0;-71.17
5.4;8;5800000000.0;-72.63
5.4;9;5800000000.0;-74.07
5.4;10;5800000000.0;-70.38
5.4;11;5800000000.0;-70.39
5.4;12;5800000000.0;-72.61
5.4;13;5800000000.0;-74.13
5.4;14;5800000000.0;-75.27
5.4;15;5800000000.0;-75.70
5.4;16;5800000000.0;-69.60
5.4;17;5800000000.0;-70.09
5.4;18;5800000000.0;-69.06
5.4;19;5800000000.0;-69.50
5.4;20;5800000000.0;-72.47
5.4;21;5800000000.0;-73.93
5.4;22;5800000000.0;-73.99
5.4;23;5800000000.0;-72.53
5.4;24;5800000000.0;-72.58
5.4;25;5800000000.0;-72.60
5.4;26;5800000000.0;-69.86
5.4;27;5800000000.0;-71.43
7.2;1;5800000000.0;-72.14
7.2;2;5800000000.0;-71.74
7.2;3;5800000000.0;-71.52
7.2;4;5800000000.0;-71.48
7.2;5;5800000000.0;-74.62
7.2;6;5800000000.0;-73.66
7.2;7;5800000000.0;-74.22
7.2;8;5800000000.0;-72.08
7.2;9;5800000000.0;-73.76
7.2;10;5800000000.0;-71.28
7.2;11;5800000000.0;-71.14
7.2;12;5800000000.0;-74.42
7.2;13;5800000000.0;-73.22
7.2;14;5800000000.0;-74.77
7.2;15;5800000000.0;-72.46
7.2;16;5800000000.0;-73.70
7.2;17;5800000000.0;-72.42
7.2;18;5800000000.0;-73.44
7.2;19;5800000000.0;-73.30
7.2;20;5800000000.0;-73.04
7.2;21;5800000000.0;-73.23
7.2;22;5800000000.0;-74.06
7.2;23;5800000000.0;-73.94
7.2;24;5800000000.0;-73.85
7.2;25;5800000000.0;-72.62
7.2;26;5800000000.0;-72.14
7.2;27;5800000000.0;-71.97
9.0;1;5800000000.0;-68.64
9.0;2;5800000000.0;-67.56
9.0;3;5800000000.0;-69.09
9.0;4;5800000000.0;-69.31
9.0;5;5800000000.0;-69.26
9.0;6;5800000000.0;-69.42
9.0;7;5800000000.0;-70.43
9.0;8;5800000000.0;-69.34
9.0;9;5800000000.0;-68.82
9.0;10;5800000000.0;-69.24
9.0;11;5800000000.0;-68.82
9.0;12;5800000000.0;-69.65
9.0;13;5800000000.0;-69.13
9.0;14;5800000000.0;-68.39
9.0;15;5800000000.0;-66.40
9.0;16;5800000000.0;-66.65
9.0;17;5800000000.0;-67.77
9.0;18;5800000000.0;-67.77
9.0;19;5800000000.0;-68.83
9.0;20;5800000000.0;-68.47
9.0;21;5800000000.0;-68.39
9.0;22;5800000000.0;-66.96
9.0;23;5800000000.0;-67.22
9.0;24;5800000000.0;-68.51
9.0;25;5800000000.0;-68.54
9.0;26;5800000000.0;-68.97
9.0;27;5800000000.0;-69.03
10.8;1;5800000000.0;-65.14
10.8;2;5800000000.0;-64.92
10.8;3;5800000000.0;-65.18
10.8;4;5800000000.0;-65.46
10.8;5;5800000000.0;-65.15
10.8;6;5800000000.0;-65.53
10.8;7;5800000000.0;-65.63
10.8;8;5800000000.0;-65.74
10.8;9;5800000000.0;-65.03
10.8;10;5800000000.0;-64.96
10.8;11;5800000000.0;-65.67
10.8;12;5800000000.0;-65.82
10.8;13;5800000000.0;-65.51
10.8;14;5800000000.0;-65.41
10.8;15;5800000000.0;-63.92
10.8;16;5800000000.0;-64.29
10.8;17;5800000000.0;-64.37
10.8;18;5800000000.0;-64.35
