Pattern, Angle, Power
0xdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdb; θ_i=-20 θ_d=30; -71.95718222856522
0xb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5ad; θ_i=-20 θ_d=60; -70.80047178268433
0xb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5ad; θ_i=-45 θ_d=30; -70.80065530538559
0xadb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5; θ_i=-45 θ_d=60; -73.06155502796173

Optimization 
e39ce39ce31ce31ce38ce18ce39ce18ce38ce18cf38cf19cf38ce39ce38c718c; -67.6288183927536
