
Old 
1f1f9f0f0f8f8e0f1c1f1e1f1f071e0f1e0f1f0f1f071e0f1d0f0f838f031e0f; -65.10397332906723
New 
0x1e1f9f0f0e0f0f1f1e1f1c1f1e0f1e1f1c1f1f0f1f0f1e1f1f1f0f078f871e1e; -64.87600362300873
New strip
0x0000000000000000000000000000000000000000000000000000000000000000; -100000
