pomiar 1,Gen_pwr,-45,Mon May 27 16:47:28 2024
Noise,1000,-126.47187805175781,-121.26231384277344,-121.41143035888672,-121.41143035888672,-136.64247131347656,-126.47187805175781,-124.22933959960938,-126.2721939086914,-121.60150146484375,-125.33732604980469,-125.16184997558594,-125.16184997558594,-145.16184997558594,-141.44911193847656,-121.64002227783203,-119.40581512451172,-128.0959930419922,-122.83854675292969,-122.23928833007812,-131.53701782226562,-119.2872314453125,-123.29341125488281,-126.60759735107422,-125.2784423828125,-120.02428436279297,-121.04332733154297,-118.10533142089844,-135.058837890625,-122.49107360839844,-118.85643768310547,-132.29278564453125,-123.5782241821289,-117.29619598388672,-127.24603271484375,-118.77278900146484,-123.01764678955078,-129.1291961669922,-120.48501586914062,-136.64247131347656,-121.71757507324219,-131.29904174804688,-123.82291412353516,-124.22933959960938,-141.07945251464844,-120.58699798583984,-132.0334930419922,-123.87268829345703,-131.9066925048828,-122.03489685058594,-120.02428436279297,-125.57695007324219,-122.97252655029297,-120.79463958740234,-130.4073944091797,-124.33399200439453,-122.97252655029297,-117.36671447753906,-128.4269256591797,-125.51642608642578,-121.0794448852539,-131.29904174804688,-128.01519775390625,-124.12593841552734,-123.5782241821289,-123.15443420410156,-126.07699584960938,-118.20874786376953,-119.49581909179688,-125.2784423828125,-131.41722106933594,-124.93325805664062,-121.52497100830078,-125.2199478149414,-126.01289367675781,-122.9276351928711,-130.4073944091797,-117.82716369628906,-123.82291412353516,-123.10859680175781,-130.1980743408203,-131.53701782226562,-119.19934844970703,-126.67625427246094,-127.85581970214844,-125.57695007324219,-128.94822692871094,-124.33399200439453,-130.4073944091797,-125.2199478149414,-134.87974548339844,-120.4512710571289,-121.15213012695312,-125.57695007324219,-118.6351318359375,-128.0959930419922,-121.52497100830078,-126.2066421508789,-123.38731384277344,-124.76567840576172,-120.25159454345703,-130.0952911376953,-124.54715728759766,-134.7042694091797,-123.01764678955078,-122.11607360839844,-132.6968536376953,-123.6752700805664,-123.24684143066406,-131.78170776367188,-125.88609313964844,-123.72420501708984,-129.3140106201172,-120.82972717285156,-123.06300354003906,-124.71053314208984,-126.14157104492188,-129.5028533935547,-121.52497100830078,-124.76567840576172,-123.72420501708984,-131.06739807128906,-130.30210876464844,-127.77720642089844,-133.71990966796875,-134.3636016845703,-125.33732604980469,-123.6752700805664,-120.51887512207031,-122.6197509765625,-124.71053314208984,-146.40480041503906,-131.78170776367188,-122.7503662109375,-124.33399200439453,-122.32240295410156,-134.3636016845703,-122.1569595336914,-132.6968536376953,-124.76567840576172,-131.06739807128906,-118.80057525634766,-123.72420501708984,-117.39035034179688,-130.7311248779297,-125.1041259765625,-123.01764678955078,-126.2066421508789,-129.9936981201172,-119.49581909179688,-129.1291961669922,-121.60150146484375,-122.79434967041016,-120.12097930908203,-124.9898452758789,-119.19934844970703,-119.11234283447266,-129.7940216064453,-123.82291412353516,-124.28150939941406,-123.87268829345703,-125.1041259765625,-121.60150146484375,-127.1727294921875,-128.4269256591797,-132.6968536376953,-122.03489685058594,-124.33399200439453,-126.01289367675781,-126.14157104492188,-118.31339263916016,-132.42539978027344,-133.8764190673828,-126.4048080444336,-129.59881591796875,-119.40581512451172,-123.53010559082031,-137.5576171875,-128.4269256591797,-130.1980743408203,-122.19802856445312,-137.31964111328125,-125.04679870605469,-122.88298034667969,-125.2784423828125,-118.36619567871094,-117.82716369628906,-128.4269256591797,-123.9227523803711,-130.7311248779297,-123.53010559082031,-122.07539367675781,-131.53701782226562,-133.26663208007812,-118.99767303466797,-121.56315612792969,-128.5116729736328,-119.83407592773438,-120.51887512207031,-134.3636016845703,-121.6787109375,-128.17755126953125,-132.97708129882812,-122.53374481201172,-129.69586181640625,-124.22933959960938,-130.953857421875,-126.81523895263672,-119.58677673339844,-127.1727294921875,-127.85581970214844,-124.38679504394531,-130.84178161621094,-136.01429748535156,-119.64794158935547,-134.7042694091797,-122.23928833007812,-128.5116729736328,-123.10859680175781,-129.7940216064453,-131.1824493408203,-122.7503662109375,-118.23478698730469,-125.16184997558594,-120.056396484375,-129.69586181640625,-122.88298034667969,-124.60127258300781,-121.4869613647461,-129.9936981201172,-117.36671447753906,-124.12593841552734,-123.7734146118164,-124.76567840576172,-123.87268829345703,-123.24684143066406,-130.51397705078125,-118.23478698730469,-118.8284683227539,-130.30210876464844,-134.5322723388672,-125.39661407470703,-121.15213012695312,-117.48553466796875,-127.77720642089844,-119.14124298095703,-121.7566146850586,-123.43464660644531,-122.79434967041016,-123.6266098022461,-122.07539367675781,-124.65572357177734,-119.52603149414062,-131.53701782226562,-128.2598876953125,-125.7611083984375,-123.72420501708984,-123.06300354003906,-125.63790130615234,-121.83521270751953,-129.59881591796875,-121.83521270751953,-121.87478637695312,-133.71990966796875,-120.75968170166016,-121.37391662597656,-130.7311248779297,-131.29904174804688,-132.0334930419922,-123.87268829345703,-122.9276351928711,-133.1206512451172,-123.82291412353516,-119.6173095703125,-122.9276351928711,-131.53701782226562,-126.33824920654297,-126.33824920654297,-124.60127258300781,-126.4048080444336,-123.43464660644531,-127.02796936035156,-118.28711700439453,-131.65850830078125,-122.44859313964844,-124.22933959960938,-124.9898452758789,-121.04332733154297,-121.4869613647461,-120.15345001220703,-129.59881591796875,-125.94926452636719,-123.38731384277344,-118.94091033935547,-120.48501586914062,-124.12593841552734,-119.37601470947266,-126.07699584960938,-125.69928741455078,-116.84013366699219,-118.28711700439453,-122.7503662109375,-126.01289367675781,-129.59881591796875,-124.60127258300781,-121.00736236572266,-124.02375030517578,-128.5972442626953,-122.83854675292969,-122.19802856445312,-121.95447540283203,-124.9898452758789,-125.82337951660156,-122.07539367675781,-123.53010559082031,-119.99229431152344,-132.16217041015625,-127.69931030273438,-133.1206512451172,-121.52497100830078,-132.0334930419922,-119.34632110595703,-126.74547576904297,-128.4269256591797,-120.58699798583984,-127.85581970214844,-122.40632629394531,-126.01289367675781,-119.80277252197266,-129.2211151123047,-127.46971893310547,-120.69019317626953,-126.01289367675781,-123.10859680175781,-117.82716369628906,-126.53947448730469,-131.41722106933594,-117.24949645996094,-128.34300231933594,-127.3945083618164,-123.87268829345703,-127.24603271484375,-127.3945083618164,-126.74547576904297,-126.81523895263672,-130.7311248779297,-123.06300354003906,-123.87268829345703,-127.3945083618164,-119.58677673339844,-126.53947448730469,-128.77096557617188,-126.4048080444336,-127.85581970214844,-123.20051574707031,-126.67625427246094,-123.6266098022461,-126.53947448730469,-126.33824920654297,-119.2578353881836,-125.94926452636719,-118.60786437988281,-120.79463958740234,-119.86548614501953,-128.5116729736328,-124.54715728759766,-127.10005187988281,-121.0794448852539,-120.25159454345703,-122.19802856445312,-125.2199478149414,-118.94091033935547,-118.77278900146484,-128.2598876953125,-120.8649673461914,-120.51887512207031,-124.60127258300781,-120.6556625366211,-121.41143035888672,-122.66307067871094,-124.12593841552734,-121.52497100830078,-128.4269256591797,-132.42539978027344,-132.0334930419922,-127.85581970214844,-126.74547576904297,-121.56315612792969,-124.54715728759766,-120.97154235839844,-128.34300231933594,-124.38679504394531,-125.69928741455078,-124.07469940185547,-131.53701782226562,-129.1291961669922,-126.2066421508789,-123.53010559082031,-121.56315612792969,-125.1041259765625,-122.03489685058594,-120.12097930908203,-125.88609313964844,-118.91265869140625,-125.63790130615234,-120.8649673461914,-122.70661163330078,-124.82118225097656,-115.63874816894531,-129.0382537841797,-123.15443420410156,-123.06300354003906,-123.01764678955078,-120.90034484863281,-119.6173095703125,-127.62210083007812,-119.86548614501953,-133.56617736816406,-129.59881591796875,-121.6787109375,-128.0959930419922,-129.3140106201172,-119.83407592773438,-121.33655548095703,-126.95647430419922,-123.6266098022461,-119.80277252197266,-127.02796936035156,-123.6752700805664,-123.29341125488281,-126.2721939086914,-123.48224639892578,-136.64247131347656,-119.22854614257812,-130.1980743408203,-124.60127258300781,-130.6218719482422,-121.4869613647461,-118.71746063232422,-127.02796936035156,-125.69928741455078,-128.34300231933594,-127.24603271484375,-129.0382537841797,-124.71053314208984,-124.60127258300781,-124.93325805664062,-125.94926452636719,-126.33824920654297,-130.4073944091797,-120.55287170410156,-128.2598876953125,-120.31764221191406,-128.0959930419922,-128.94822692871094,-124.49337005615234,-128.94822692871094,-123.43464660644531,-122.40632629394531,-122.79434967041016,-122.07539367675781,-124.33399200439453,-132.0334930419922,-125.2199478149414,-124.71053314208984,-118.41931915283203,-120.6556625366211,-126.2721939086914,-121.4869613647461,-131.78170776367188,-121.64002227783203,-122.7503662109375,-122.9276351928711,-123.20051574707031,-132.97708129882812,-118.74507904052734,-124.60127258300781,-123.43464660644531,-122.88298034667969,-124.22933959960938,-126.53947448730469,-124.17748260498047,-125.1041259765625,-132.6968536376953,-132.83584594726562,-125.63790130615234,-119.74050903320312,-126.47187805175781,-132.97708129882812,-120.35086059570312,-130.6218719482422,-123.29341125488281,-125.39661407470703,-117.5576171875,-125.2199478149414,-122.6197509765625,-124.22933959960938,-124.60127258300781,-133.8764190673828,-131.53701782226562,-127.3945083618164,-122.23928833007812,-126.74547576904297,-123.6266098022461,-127.31995391845703,-129.59881591796875,-122.49107360839844,-125.7611083984375,-137.08799743652344,-130.4073944091797,-130.30210876464844,-120.28456115722656,-121.4869613647461,-129.89328002929688,-121.6787109375,-129.3140106201172,-128.77096557617188,-136.8623809814453,-128.94822692871094,-121.99459838867188,-121.29935455322266,-119.14124298095703,-126.53947448730469,-132.42539978027344,-129.9936981201172,-118.23478698730469,-127.62210083007812,-128.85914611816406,-128.6836700439453,-125.04679870605469,-125.04679870605469,-119.37601470947266,-125.69928741455078,-132.6968536376953,-120.25159454345703,-119.6786880493164,-129.5028533935547,-126.67625427246094,-122.11607360839844,-133.4151153564453,-129.4079132080078,-124.4399185180664,-120.21875762939453,-126.33824920654297,-134.3636016845703,-127.93514251708984,-129.69586181640625,-122.44859313964844,-121.44911193847656,-128.5972442626953,-123.38731384277344,-123.15443420410156,-126.01289367675781,-120.31764221191406,-135.8146209716797,-128.2598876953125,-125.63790130615234,-120.15345001220703,-137.80230712890625,-132.16217041015625,-122.79434967041016,-123.20051574707031,-130.51397705078125,-124.93325805664062,-125.88609313964844,-123.5782241821289,-120.82972717285156,-126.60759735107422,-131.9066925048828,-122.03489685058594,-125.16184997558594,-135.6194305419922,-120.31764221191406,-137.5576171875,-124.71053314208984,-131.78170776367188,-119.19934844970703,-124.33399200439453,-122.19802856445312,-132.83584594726562,-120.12097930908203,-126.95647430419922,-119.14124298095703,-126.01289367675781,-123.38731384277344,-127.02796936035156,-122.23928833007812,-134.87974548339844,-132.97708129882812,-128.85914611816406,-124.82118225097656,-122.23928833007812,-119.11234283447266,-121.91453552246094,-130.0952911376953,-131.78170776367188,-120.08863067626953,-126.67625427246094,-129.2211151123047,-123.10859680175781,-123.82291412353516,-121.60150146484375,-126.53947448730469,-128.6836700439453,-118.20874786376953,-120.4512710571289,-116.07511138916016,-119.55635070800781,-122.44859313964844,-134.87974548339844,-126.67625427246094,-127.02796936035156,-123.01764678955078,-118.41931915283203,-126.95647430419922,-123.9227523803711,-122.7503662109375,-123.15443420410156,-129.4079132080078,-123.10859680175781,-124.28150939941406,-118.58067321777344,-123.10859680175781,-122.79434967041016,-124.02375030517578,-130.7311248779297,-121.99459838867188,-127.85581970214844,-127.24603271484375,-125.69928741455078,-128.01519775390625,-123.82291412353516,-130.51397705078125,-134.03579711914062,-122.40632629394531,-124.33399200439453,-121.60150146484375,-126.60759735107422,-119.2872314453125,-123.53010559082031,-126.53947448730469,-127.62210083007812,-119.83407592773438,-124.65572357177734,-121.33655548095703,-141.07945251464844,-130.0952911376953,-131.53701782226562,-123.82291412353516,-123.38731384277344,-124.38679504394531,-122.23928833007812,-129.3140106201172,-133.56617736816406,-133.1206512451172,-121.79582977294922,-125.51642608642578,-121.87478637695312,-126.88557434082031,-126.4048080444336,-122.88298034667969,-130.51397705078125,-127.77720642089844,-120.21875762939453,-121.33655548095703,-128.01519775390625,-127.93514251708984,-134.3636016845703,-125.7611083984375,-123.97309875488281,-128.17755126953125,-121.56315612792969,-129.0382537841797,-121.22543334960938,-132.29278564453125,-125.82337951660156,-121.71757507324219,-137.08799743652344,-134.5322723388672,-125.7611083984375,-121.83521270751953,-124.17748260498047,-119.6786880493164,-119.52603149414062,-124.07469940185547,-132.56007385253906,-119.34632110595703,-128.17755126953125,-125.45631408691406,-118.41931915283203,-127.46971893310547,-124.65572357177734,-125.16184997558594,-125.63790130615234,-123.15443420410156,-122.7503662109375,-126.74547576904297,-124.54715728759766,-120.21875762939453,-124.07469940185547,-128.4269256591797,-120.79463958740234,-128.5972442626953,-128.77096557617188,-125.2199478149414,-124.54715728759766,-126.60759735107422,-116.75172424316406,-124.93325805664062,-118.26091003417969,-121.26231384277344,-123.6266098022461,-121.41143035888672,-117.63031005859375,-125.82337951660156,-124.87703704833984,-119.31671905517578,-127.93514251708984,-124.87703704833984,-127.46971893310547,-116.92945098876953,-126.2721939086914,-122.03489685058594,-118.36619567871094,-131.65850830078125,-126.74547576904297,-121.71757507324219,-124.38679504394531,-118.58067321777344,-131.9066925048828,-121.6787109375,-119.86548614501953,-123.72420501708984,-124.17748260498047,-124.9898452758789,-124.28150939941406,-124.71053314208984,-124.82118225097656,-121.00736236572266,-116.77374267578125,-123.6266098022461,-133.4151153564453,-118.41931915283203,-126.4048080444336,-118.74507904052734,-128.5116729736328,-126.88557434082031,-126.74547576904297,-124.49337005615234,-128.17755126953125,-117.06517028808594,-119.89701843261719,-126.88557434082031,-125.39661407470703,-134.7042694091797,-124.02375030517578,-127.10005187988281,-124.49337005615234,-119.37601470947266,-125.45631408691406,-118.77278900146484,-124.76567840576172,-128.5972442626953,-135.058837890625,-130.84178161621094,-124.38679504394531,-119.6173095703125,-129.4079132080078,-127.02796936035156,-129.1291961669922,-127.10005187988281,-119.22854614257812,-127.93514251708984,-130.7311248779297,-125.88609313964844,-130.6218719482422,-120.25159454345703,-125.04679870605469,-127.02796936035156,-132.83584594726562,-125.88609313964844,-119.40581512451172,-119.89701843261719,-124.07469940185547,-145.7611083984375,-137.08799743652344,-137.08799743652344,-126.74547576904297,-131.1824493408203,-132.0334930419922,-134.03579711914062,-118.0285873413086,-122.97252655029297,-121.0794448852539,-123.29341125488281,-120.18603515625,-127.24603271484375,-122.5766372680664,-132.29278564453125,-126.2721939086914,-126.33824920654297,-123.6752700805664,-126.67625427246094,-120.90034484863281,-122.97252655029297,-120.21875762939453,-122.23928833007812,-124.65572357177734,-123.01764678955078,-122.11607360839844,-123.20051574707031,-124.22933959960938,-119.55635070800781,-121.44911193847656,-121.64002227783203,-119.64794158935547,-132.0334930419922,-136.21868896484375,-134.3636016845703,-126.4048080444336,-119.96041870117188,-119.92865753173828,-132.83584594726562,-119.96041870117188,-126.74547576904297,-123.5782241821289,-132.16217041015625,-122.7503662109375,-130.51397705078125,-132.16217041015625,-129.69586181640625,-127.10005187988281,-122.11607360839844,-118.58067321777344,-126.2066421508789,-122.36426544189453,-128.85914611816406,-118.52655029296875,-129.1291961669922,-124.07469940185547,-117.92729187011719,-124.87703704833984,-136.8623809814453,-121.26231384277344,-123.7734146118164,-133.1206512451172,-125.69928741455078,-122.9276351928711,-132.6968536376953,-123.38731384277344,-120.31764221191406,-130.0952911376953,-130.84178161621094,-133.4151153564453,-118.07968139648438,-129.0382537841797,-124.07469940185547,-125.1041259765625,-121.37391662597656,-119.92865753173828,-123.20051574707031,-124.71053314208984,-128.77096557617188,-126.01289367675781,-124.71053314208984,-129.9936981201172,-128.94822692871094,-126.07699584960938,-118.13107299804688,-127.3945083618164,-129.69586181640625,-122.83854675292969,-128.4269256591797,-128.0959930419922,-126.4048080444336,-120.056396484375,-118.66248321533203,-132.29278564453125,-133.56617736816406,-126.2066421508789,-126.14157104492188,-121.0794448852539,-134.5322723388672,-135.058837890625,-116.64247131347656,-123.43464660644531,-123.6266098022461,-117.43781280517578,-124.17748260498047,-124.22933959960938,-119.70954132080078,-125.69928741455078,-128.4269256591797,-124.28150939941406,-128.2598876953125,-117.20304107666016,-128.34300231933594,-125.39661407470703,-122.44859313964844,-121.00736236572266,-119.64794158935547,-128.4269256591797,-126.67625427246094,-134.3636016845703,-124.93325805664062,-121.87478637695312,-122.40632629394531,-123.5782241821289,-130.7311248779297,-119.40581512451172,-124.28150939941406,-126.81523895263672,-124.4399185180664,-127.62210083007812,-127.93514251708984,-125.39661407470703,-122.7503662109375,-131.29904174804688,-122.79434967041016,-125.39661407470703,-122.03489685058594,-123.5782241821289,-136.64247131347656,-133.4151153564453,-121.83521270751953,-125.2199478149414,-122.03489685058594,-121.0794448852539,-117.90214538574219,-128.85914611816406,-122.44859313964844,-126.07699584960938,-130.0952911376953,-130.7311248779297,-124.02375030517578,-124.07469940185547,-132.6968536376953,-124.38679504394531,-118.0285873413086,-127.10005187988281,-123.53010559082031,-124.93325805664062,-128.94822692871094,-137.08799743652344,-120.38420104980469,-128.85914611816406,-134.03579711914062,-129.59881591796875,-130.7311248779297,-128.77096557617188,-129.69586181640625,-124.33399200439453,-117.5094985961914,-125.94926452636719,-123.15443420410156,-122.49107360839844,-136.01429748535156,-123.87268829345703,-126.81523895263672,-127.31995391845703,-129.4079132080078,-117.04240417480469,-127.54557800292969,-132.56007385253906,-121.41143035888672,-124.93325805664062,-128.94822692871094,-125.45631408691406,-124.4399185180664,-119.58677673339844,-127.10005187988281,-122.28074645996094,-122.36426544189453,-120.55287170410156,-120.93587493896484,-122.44859313964844,-122.83854675292969,-120.18603515625,-120.18603515625,-126.67625427246094,-122.03489685058594,-129.1291961669922,-129.9936981201172,-127.24603271484375,-120.82972717285156,-121.22543334960938,-126.33824920654297,-122.97252655029297,-124.07469940185547,-126.2721939086914,-131.53701782226562,-126.2721939086914,-123.6752700805664,-118.88450622558594,-132.6968536376953,-123.38731384277344,-120.75968170166016,-118.71746063232422,-120.31764221191406,-124.71053314208984,-122.7503662109375
