Noise,1000,-124.82118225097656,-123.5782241821289,-126.88557434082031,-122.1569595336914,-119.83407592773438,-135.4285125732422,-130.7311248779297,-135.24171447753906,-117.5094985961914,-134.87974548339844,-122.1569595336914,-129.3140106201172,-120.31764221191406,-120.79463958740234,-122.6197509765625,-127.24603271484375,-134.19815063476562,-125.16184997558594,-122.36426544189453,-130.7311248779297,-123.7734146118164,-126.4048080444336,-130.6218719482422,-127.02796936035156,-132.42539978027344,-125.04679870605469,-124.54715728759766,-118.18277740478516,-124.93325805664062,-126.33824920654297,-125.1041259765625,-121.7566146850586,-133.1206512451172,-129.89328002929688,-125.82337951660156,-134.5322723388672,-124.28150939941406,-127.85581970214844,-133.56617736816406,-123.72420501708984,-120.08863067626953,-125.94926452636719,-124.60127258300781,-132.6968536376953,-123.48224639892578,-120.8649673461914,-128.85914611816406,-131.41722106933594,-126.81523895263672,-122.28074645996094,-128.5116729736328,-134.87974548339844,-119.05482482910156,-125.39661407470703,-129.9936981201172,-117.77752685546875,-120.31764221191406,-120.69019317626953,-123.53010559082031,-130.30210876464844,-128.4269256591797,-132.42539978027344,-127.10005187988281,-121.79582977294922,-135.24171447753906,-132.42539978027344,-121.83521270751953,-131.53701782226562,-121.33655548095703,-118.99767303466797,-123.97309875488281,-125.45631408691406,-127.3945083618164,-123.34024047851562,-125.33732604980469,-126.95647430419922,-128.17755126953125,-126.60759735107422,-122.23928833007812,-118.66248321533203,-128.5972442626953,-122.44859313964844,-126.81523895263672,-126.14157104492188,-124.65572357177734,-131.41722106933594,-137.31964111328125,-123.97309875488281,-123.6266098022461,-121.11570739746094,-129.69586181640625,-125.39661407470703,-133.71990966796875,-124.71053314208984,-116.64247131347656,-135.058837890625,-127.69931030273438,-125.94926452636719,-127.54557800292969,-128.2598876953125,-123.43464660644531,-127.62210083007812,-119.05482482910156,-118.33975982666016,-129.69586181640625,-135.058837890625,-125.2784423828125,-121.11570739746094,-129.0382537841797,-120.8649673461914,-124.9898452758789,-124.87703704833984,-121.64002227783203,-125.51642608642578,-131.78170776367188,-119.43571472167969,-128.5116729736328,-120.056396484375,-121.91453552246094,-127.77720642089844,-122.7503662109375,-129.89328002929688,-129.69586181640625,-131.9066925048828,-120.12097930908203,-131.65850830078125,-119.43571472167969,-122.7503662109375,-123.29341125488281,-122.97252655029297,-127.31995391845703,-135.8146209716797,-123.29341125488281,-122.07539367675781,-119.52603149414062,-129.89328002929688,-133.1206512451172,-123.87268829345703,-126.07699584960938,-126.47187805175781,-127.31995391845703,-127.31995391845703,-121.79582977294922,-128.01519775390625,-124.02375030517578,-124.76567840576172,-125.51642608642578,-128.0959930419922,-123.97309875488281,-128.2598876953125,-127.54557800292969,-125.39661407470703,-127.46971893310547,-131.65850830078125,-124.02375030517578,-123.24684143066406,-125.51642608642578,-126.01289367675781,-120.82972717285156,-121.6787109375,-124.93325805664062,-130.84178161621094,-120.51887512207031,-120.79463958740234,-121.79582977294922,-133.26663208007812,-123.97309875488281,-130.0952911376953,-124.28150939941406,-123.5782241821289,-127.77720642089844,-126.67625427246094,-119.2578353881836,-125.88609313964844,-130.1980743408203,-128.85914611816406,-118.94091033935547,-126.33824920654297,-124.71053314208984,-120.4512710571289,-129.0382537841797,-129.3140106201172,-119.08353424072266,-120.90034484863281,-123.15443420410156,-130.6218719482422,-122.32240295410156,-123.6752700805664,-122.9276351928711,-123.34024047851562,-129.9936981201172,-131.41722106933594,-123.97309875488281,-123.43464660644531,-126.95647430419922,-120.72486877441406,-136.42799377441406,-129.7940216064453,-136.42799377441406,-128.5116729736328,-124.38679504394531,-127.46971893310547,-129.9936981201172,-130.1980743408203,-138.05409240722656,-126.81523895263672,-130.7311248779297,-129.5028533935547,-121.83521270751953,-128.77096557617188,-125.1041259765625,-125.88609313964844,-121.22543334960938,-121.04332733154297,-121.41143035888672,-126.88557434082031,-129.4079132080078,-121.7566146850586,-118.0031509399414,-124.38679504394531,-127.93514251708984,-120.41767883300781,-122.44859313964844,-119.64794158935547,-127.10005187988281,-124.22933959960938,-124.76567840576172,-122.5766372680664,-125.39661407470703,-128.5116729736328,-121.26231384277344,-126.01289367675781,-122.88298034667969,-119.43571472167969,-128.5116729736328,-136.8623809814453,-122.32240295410156,-120.82972717285156,-128.4269256591797,-128.94822692871094,-119.49581909179688,-135.6194305419922,-122.28074645996094,-128.94822692871094,-122.49107360839844,-125.33732604980469,-129.9936981201172,-127.10005187988281,-127.54557800292969,-119.19934844970703,-119.64794158935547,-128.17755126953125,-124.54715728759766,-124.07469940185547,-128.5116729736328,-127.46971893310547,-121.83521270751953,-123.06300354003906,-122.1569595336914,-119.74050903320312,-123.24684143066406,-124.65572357177734,-127.10005187988281,-126.14157104492188,-125.69928741455078,-124.54715728759766,-127.02796936035156,-122.36426544189453,-130.953857421875,-118.13107299804688,-129.59881591796875,-119.22854614257812,-118.1568832397461,-118.68992614746094,-125.63790130615234,-117.08800506591797,-120.58699798583984,-119.89701843261719,-121.29935455322266,-123.38731384277344,-128.94822692871094,-128.94822692871094,-122.79434967041016,-125.04679870605469,-121.91453552246094,-126.01289367675781,-136.21868896484375,-130.7311248779297,-129.89328002929688,-137.31964111328125,-127.77720642089844,-123.9227523803711,-115.44741821289062,-124.38679504394531,-125.33732604980469,-121.99459838867188,-129.3140106201172,-123.87268829345703,-127.10005187988281,-126.2066421508789,-124.38679504394531,-132.16217041015625,-124.65572357177734,-125.7611083984375,-122.66307067871094,-134.3636016845703,-125.63790130615234,-120.056396484375,-124.38679504394531,-120.4512710571289,-123.43464660644531,-125.16184997558594,-116.49178314208984,-121.64002227783203,-127.62210083007812,-121.79582977294922,-127.93514251708984,-125.63790130615234,-126.01289367675781,-131.06739807128906,-134.03579711914062,-122.32240295410156,-120.48501586914062,-127.1727294921875,-139.1412353515625,-123.72420501708984,-127.10005187988281,-121.52497100830078,-122.79434967041016,-127.85581970214844,-122.5766372680664,-118.96924591064453,-122.28074645996094,-127.46971893310547,-131.53701782226562,-131.9066925048828,-128.34300231933594,-118.44599914550781,-132.97708129882812,-122.97252655029297,-122.36426544189453,-131.06739807128906,-130.6218719482422,-125.2784423828125,-127.24603271484375,-119.34632110595703,-122.79434967041016,-130.953857421875,-122.66307067871094,-120.41767883300781,-123.06300354003906,-130.30210876464844,-129.7940216064453,-122.23928833007812,-129.0382537841797,-127.24603271484375,-121.64002227783203,-125.16184997558594,-127.31995391845703,-120.75968170166016,-124.49337005615234,-131.41722106933594,-120.38420104980469,-125.88609313964844,-123.82291412353516,-119.2872314453125,-124.22933959960938,-121.41143035888672,-117.63031005859375,-116.7078628540039,-119.4657211303711,-118.94091033935547,-129.89328002929688,-125.2784423828125,-121.64002227783203,-125.63790130615234,-132.56007385253906,-126.4048080444336,-133.4151153564453,-125.45631408691406,-122.40632629394531,-133.1206512451172,-127.62210083007812,-125.88609313964844,-134.5322723388672,-124.93325805664062,-124.12593841552734,-134.03579711914062,-125.57695007324219,-124.02375030517578,-125.39661407470703,-126.14157104492188,-121.4869613647461,-132.42539978027344,-126.67625427246094,-120.90034484863281,-128.94822692871094,-125.88609313964844,-128.17755126953125,-122.40632629394531,-125.2784423828125,-136.8623809814453,-126.60759735107422,-125.16184997558594,-121.56315612792969,-122.03489685058594,-121.79582977294922,-124.93325805664062,-121.87478637695312,-128.85914611816406,-121.18870544433594,-125.63790130615234,-133.1206512451172,-126.74547576904297,-123.6266098022461,-126.2066421508789,-124.02375030517578,-129.4079132080078,-125.94926452636719,-121.04332733154297,-126.2066421508789,-128.5116729736328,-129.7940216064453,-121.71757507324219,-121.44911193847656,-121.44911193847656,-121.33655548095703,-125.04679870605469,-134.19815063476562,-127.85581970214844,-124.54715728759766,-121.00736236572266,-128.01519775390625,-124.82118225097656,-127.1727294921875,-120.79463958740234,-121.44911193847656,-124.9898452758789,-136.21868896484375,-121.44911193847656,-128.5972442626953,-133.8764190673828,-138.3134002685547,-119.02620697021484,-123.43464660644531,-123.53010559082031,-125.88609313964844,-126.95647430419922,-120.25159454345703,-124.60127258300781,-123.5782241821289,-126.33824920654297,-118.68992614746094,-120.6556625366211,-119.70954132080078,-121.56315612792969,-115.18644714355469,-127.93514251708984,-131.06739807128906,-126.14157104492188,-122.66307067871094,-123.48224639892578,-130.6218719482422,-131.41722106933594,-133.56617736816406,-129.7940216064453,-120.12097930908203,-122.19802856445312,-124.54715728759766,-126.74547576904297,-135.8146209716797,-119.52603149414062,-123.87268829345703,-128.2598876953125,-118.13107299804688,-124.60127258300781,-132.42539978027344,-120.4512710571289,-125.51642608642578,-125.88609313964844,-122.32240295410156,-133.4151153564453,-124.4399185180664,-134.03579711914062,-122.97252655029297,-126.4048080444336,-134.19815063476562,-126.81523895263672,-120.69019317626953,-122.49107360839844,-119.22854614257812,-130.84178161621094,-121.00736236572266,-122.53374481201172,-120.75968170166016,-119.96041870117188,-128.17755126953125,-129.59881591796875,-124.9898452758789,-133.1206512451172,-125.2784423828125,-130.84178161621094,-128.01519775390625,-130.30210876464844,-127.54557800292969,-126.53947448730469,-129.5028533935547,-118.94091033935547,-121.11570739746094,-128.6836700439453,-124.60127258300781,-127.3945083618164,-126.2066421508789,-119.02620697021484,-129.3140106201172,-138.85643005371094,-125.04679870605469,-132.97708129882812,-119.40581512451172,-119.92865753173828,-126.14157104492188,-121.6787109375,-122.5766372680664,-129.4079132080078,-125.51642608642578,-124.71053314208984,-131.29904174804688,-121.60150146484375,-130.7311248779297,-132.16217041015625,-131.78170776367188,-128.17755126953125,-124.38679504394531,-132.29278564453125,-122.7503662109375,-118.60786437988281,-124.12593841552734,-132.0334930419922,-128.4269256591797,-121.71757507324219,-125.94926452636719,-126.95647430419922,-127.31995391845703,-134.03579711914062,-134.3636016845703,-129.4079132080078,-128.77096557617188,-129.3140106201172,-122.07539367675781,-120.90034484863281,-122.28074645996094,-130.30210876464844,-127.1727294921875,-122.5766372680664,-127.31995391845703,-125.45631408691406,-123.7734146118164,-119.4657211303711,-126.01289367675781,-118.13107299804688,-127.46971893310547,-128.6836700439453,-124.12593841552734,-130.6218719482422,-132.97708129882812,-125.94926452636719,-125.2199478149414,-120.58699798583984,-123.87268829345703,-118.77278900146484,-123.97309875488281,-122.07539367675781,-128.85914611816406,-121.29935455322266,-125.16184997558594,-122.32240295410156,-131.41722106933594,-126.88557434082031,-133.4151153564453,-131.65850830078125,-124.82118225097656,-125.82337951660156,-124.17748260498047,-126.95647430419922,-125.57695007324219,-126.33824920654297,-131.78170776367188,-125.2199478149414,-136.21868896484375,-124.60127258300781,-127.1727294921875,-130.953857421875,-130.30210876464844,-133.8764190673828,-131.53701782226562,-115.83438873291016,-120.55287170410156,-127.54557800292969,-121.41143035888672,-119.02620697021484,-123.29341125488281,-120.02428436279297,-135.6194305419922,-124.38679504394531,-131.78170776367188,-134.5322723388672,-120.82972717285156,-128.85914611816406,-129.69586181640625,-123.15443420410156,-122.6197509765625,-128.94822692871094,-121.56315612792969,-121.87478637695312,-124.76567840576172,-121.37391662597656,-130.953857421875,-126.60759735107422,-127.1727294921875,-118.68992614746094,-125.69928741455078,-123.53010559082031,-122.32240295410156,-130.4073944091797,-121.18870544433594,-132.0334930419922,-120.15345001220703,-122.79434967041016,-125.1041259765625,-125.1041259765625,-122.40632629394531,-123.20051574707031,-121.87478637695312,-129.4079132080078,-127.3945083618164,-121.15213012695312,-131.29904174804688,-127.24603271484375,-124.22933959960938,-137.31964111328125,-137.31964111328125,-127.3945083618164,-125.2199478149414,-125.2784423828125,-119.43571472167969,-142.23928833007812,-125.2784423828125,-120.6556625366211,-118.80057525634766,-123.5782241821289,-136.42799377441406,-133.56617736816406,-117.92729187011719,-125.39661407470703,-123.29341125488281,-123.38731384277344,-126.14157104492188,-125.82337951660156,-126.33824920654297,-122.83854675292969,-132.0334930419922,-122.88298034667969,-122.32240295410156,-137.80230712890625,-131.78170776367188,-126.07699584960938,-127.85581970214844,-125.33732604980469,-119.40581512451172,-121.41143035888672,-122.44859313964844,-134.87974548339844,-127.69931030273438,-126.33824920654297,-132.6968536376953,-121.26231384277344,-129.5028533935547,-124.38679504394531,-128.5116729736328,-121.4869613647461,-121.79582977294922,-121.41143035888672,-124.82118225097656,-119.64794158935547,-126.53947448730469,-132.42539978027344,-122.19802856445312,-118.96924591064453,-130.953857421875,-125.2784423828125,-125.57695007324219,-134.87974548339844,-133.71990966796875,-131.06739807128906,-124.28150939941406,-124.22933959960938,-126.67625427246094,-116.55604553222656,-126.74547576904297,-125.69928741455078,-120.4512710571289,-132.0334930419922,-124.71053314208984,-124.65572357177734,-130.1980743408203,-129.0382537841797,-131.9066925048828,-125.82337951660156,-120.28456115722656,-120.15345001220703,-137.5576171875,-126.81523895263672,-132.56007385253906,-125.63790130615234,-123.06300354003906,-122.6197509765625,-124.33399200439453,-125.2784423828125,-134.19815063476562,-128.5972442626953,-124.71053314208984,-119.2872314453125,-125.88609313964844,-123.5782241821289,-121.29935455322266,-123.29341125488281,-125.39661407470703,-124.93325805664062,-124.9898452758789,-127.1727294921875,-129.5028533935547,-121.33655548095703,-122.97252655029297,-130.0952911376953,-119.99229431152344,-128.5972442626953,-130.953857421875,-138.58067321777344,-121.95447540283203,-121.04332733154297,-124.65572357177734,-124.93325805664062,-125.94926452636719,-129.89328002929688,-127.3945083618164,-131.9066925048828,-128.5972442626953,-131.65850830078125,-123.38731384277344,-128.4269256591797,-132.6968536376953,-125.16184997558594,-126.33824920654297,-125.82337951660156,-127.3945083618164,-129.2211151123047,-124.71053314208984,-119.89701843261719,-121.4869613647461,-122.66307067871094,-121.7566146850586,-124.38679504394531,-135.4285125732422,-124.4399185180664,-121.6787109375,-123.10859680175781,-130.84178161621094,-127.02796936035156,-120.93587493896484,-128.77096557617188,-129.69586181640625,-119.96041870117188,-129.59881591796875,-119.31671905517578,-131.78170776367188,-124.9898452758789,-126.95647430419922,-127.69931030273438,-129.1291961669922,-125.57695007324219,-137.5576171875,-129.69586181640625,-126.4048080444336,-119.4657211303711,-130.953857421875,-122.07539367675781,-134.5322723388672,-134.7042694091797,-130.4073944091797,-128.34300231933594,-120.79463958740234,-121.4869613647461,-120.62126159667969,-128.77096557617188,-120.18603515625,-123.01764678955078,-133.56617736816406,-128.34300231933594,-127.3945083618164,-118.66248321533203,-127.10005187988281,-124.22933959960938,-125.51642608642578,-121.0794448852539,-123.01764678955078,-129.3140106201172,-123.06300354003906,-125.04679870605469,-119.02620697021484,-129.2211151123047,-124.22933959960938,-123.24684143066406,-126.67625427246094,-123.38731384277344,-121.60150146484375,-127.10005187988281,-126.07699584960938,-127.77720642089844,-129.9936981201172,-122.97252655029297,-129.7940216064453,-133.8764190673828,-130.6218719482422,-121.60150146484375,-126.2066421508789,-121.4869613647461,-134.5322723388672,-132.6968536376953,-130.953857421875,-125.82337951660156,-124.33399200439453,-123.34024047851562,-118.74507904052734,-130.30210876464844,-125.88609313964844,-130.84178161621094,-125.94926452636719,-125.2784423828125,-130.0952911376953,-124.22933959960938,-128.0959930419922,-125.04679870605469,-124.33399200439453,-124.02375030517578,-136.01429748535156,-122.66307067871094,-134.19815063476562,-122.40632629394531,-123.72420501708984,-127.77720642089844,-116.95191955566406,-120.75968170166016,-129.3140106201172,-123.01764678955078,-130.4073944091797,-121.6787109375,-123.53010559082031,-120.12097930908203,-127.02796936035156,-124.17748260498047,-135.24171447753906,-128.5116729736328,-123.5782241821289,-130.1980743408203,-119.34632110595703,-125.2199478149414,-137.08799743652344,-126.60759735107422,-124.07469940185547,-126.53947448730469,-127.85581970214844,-121.4869613647461,-128.5972442626953,-127.31995391845703,-133.1206512451172,-127.46971893310547,-126.01289367675781,-138.3134002685547,-118.71746063232422,-133.4151153564453,-130.51397705078125,-129.9936981201172,-127.77720642089844,-124.60127258300781,-119.4657211303711,-126.07699584960938,-120.28456115722656,-134.5322723388672,-121.52497100830078,-128.5116729736328,-119.4657211303711,-121.44911193847656,-122.40632629394531,-127.02796936035156,-124.65572357177734,-125.16184997558594,-128.94822692871094,-124.9898452758789,-130.84178161621094,-126.33824920654297,-135.6194305419922,-123.43464660644531,-129.4079132080078,-134.3636016845703,-128.2598876953125,-123.53010559082031,-118.28711700439453,-129.1291961669922,-120.90034484863281,-133.8764190673828,-121.64002227783203,-129.9936981201172,-121.60150146484375,-130.51397705078125,-120.15345001220703,-131.9066925048828,-127.3945083618164,-124.65572357177734,-123.6752700805664,-123.15443420410156,-130.51397705078125,-125.69928741455078,-141.83522033691406,-115.00472259521484,-125.63790130615234,-124.76567840576172,-116.59915161132812,-128.94822692871094,-127.1727294921875,-119.83407592773438,-127.31995391845703,-128.94822692871094,-121.6787109375,-123.20051574707031,-126.33824920654297,-124.60127258300781,-127.85581970214844,-124.22933959960938,-118.68992614746094,-120.69019317626953,-131.78170776367188,-131.53701782226562,-122.11607360839844,-133.8764190673828,-129.3140106201172,-123.9227523803711,-127.85581970214844,-132.83584594726562,-126.4048080444336,-133.1206512451172,-124.02375030517578,-117.20304107666016,-122.23928833007812,-121.64002227783203,-122.36426544189453,-130.4073944091797,-127.93514251708984,-121.91453552246094,-124.22933959960938,-123.10859680175781,-122.53374481201172,-126.4048080444336,-122.19802856445312,-119.2872314453125,-123.15443420410156,-121.00736236572266,-122.79434967041016,-129.1291961669922,-122.53374481201172,-125.88609313964844,-122.7503662109375,-121.99459838867188,-124.71053314208984,-123.15443420410156,-140.3842010498047,-137.08799743652344,-129.7940216064453,-119.22854614257812,-132.56007385253906,-119.6786880493164,-127.02796936035156,-118.71746063232422,-119.14124298095703,-132.97708129882812,-127.3945083618164,-119.89701843261719,-126.07699584960938,-126.60759735107422,-123.5782241821289,-127.02796936035156,-117.39035034179688,-143.57821655273438,-120.6556625366211,-119.37601470947266,-124.28150939941406,-124.76567840576172,-124.17748260498047,-124.33399200439453,-127.46971893310547,-135.4285125732422
