All elements turn off,5100001340.0,-36.82,1
All elements turn on,5100001340.0,-36.85,2
Only first element turn on,5100001340.0,-36.64,3
Only last element turn on,5100001340.0,-36.60,4
Left side on,5100001340.0,-36.80,5
Right side on,5100001340.0,-37.02,6
Upper half on,5100001340.0,-37.00,7
Lower half on,5100001340.0,-45.61,8
Vertical strips [1010],5100001340.0,-47.04,9
Vertical strips [0101],5100001340.0,-52.08,10
Horizontal strips [1010],5100001340.0,-52.08,11
Horizontal strips [0101],5100001340.0,-53.17,12
Chessboard [1010/0101],5100001340.0,-54.70,13
Chessboard [0101/1010],5100001340.0,-54.89,14
Thick vertical strips [1100],5100001340.0,-45.53,15
Thick vertical strips [0011],5100001340.0,-45.52,16
Thicker vertical strips [11110000],5100001340.0,-47.41,17
Thicker vertical strips [00001111],5100001340.0,-43.14,18
Thick horizontal strips [1100],5100001340.0,-43.13,19
Thick horizontal strips [0011],5100001340.0,-45.25,20
Chessboard [11001100/00110011],5100001340.0,-46.51,21
Chest,5100001340.0,-47.62,22
Dartboard,5100001340.0,-47.74,23
Random 1,5100001340.0,-51.48,24
Random 2,5100001340.0,-51.31,25
Random 3,5100001340.0,-51.32,26
Random 4,5100001340.0,-52.08,27
All elements turn off,5130001350.0,-35.98,1
All elements turn on,5130001350.0,-35.99,2
Only first element turn on,5130001350.0,-35.79,3
Only last element turn on,5130001350.0,-35.79,4
Left side on,5130001350.0,-35.97,5
Right side on,5130001350.0,-36.40,6
Upper half on,5130001350.0,-36.40,7
Lower half on,5130001350.0,-44.12,8
Vertical strips [1010],5130001350.0,-44.36,9
Vertical strips [0101],5130001350.0,-46.99,10
Horizontal strips [1010],5130001350.0,-47.78,11
Horizontal strips [0101],5130001350.0,-48.38,12
Chessboard [1010/0101],5130001350.0,-48.63,13
Chessboard [0101/1010],5130001350.0,-51.08,14
Thick vertical strips [1100],5130001350.0,-43.63,15
Thick vertical strips [0011],5130001350.0,-43.63,16
Thicker vertical strips [11110000],5130001350.0,-45.20,17
Thicker vertical strips [00001111],5130001350.0,-42.08,18
Thick horizontal strips [1100],5130001350.0,-42.08,19
Thick horizontal strips [0011],5130001350.0,-43.77,20
Chessboard [11001100/00110011],5130001350.0,-45.13,21
Chest,5130001350.0,-45.72,22
Dartboard,5130001350.0,-47.21,23
Random 1,5130001350.0,-48.09,24
Random 2,5130001350.0,-47.89,25
Random 3,5130001350.0,-47.13,26
Random 4,5130001350.0,-47.13,27
All elements turn off,5160001350.0,-37.05,1
All elements turn on,5160001350.0,-37.05,2
Only first element turn on,5160001350.0,-36.86,3
Only last element turn on,5160001350.0,-36.86,4
Left side on,5160001350.0,-37.04,5
Right side on,5160001350.0,-37.17,6
Upper half on,5160001350.0,-37.17,7
Lower half on,5160001350.0,-43.62,8
Vertical strips [1010],5160001350.0,-43.62,9
Vertical strips [0101],5160001350.0,-44.40,10
Horizontal strips [1010],5160001350.0,-45.46,11
Horizontal strips [0101],5160001350.0,-45.51,12
Chessboard [1010/0101],5160001350.0,-45.51,13
Chessboard [0101/1010],5160001350.0,-47.62,14
Thick vertical strips [1100],5160001350.0,-43.18,15
Thick vertical strips [0011],5160001350.0,-43.18,16
Thicker vertical strips [11110000],5160001350.0,-44.30,17
Thicker vertical strips [00001111],5160001350.0,-42.54,18
Thick horizontal strips [1100],5160001350.0,-42.54,19
Thick horizontal strips [0011],5160001350.0,-43.63,20
Chessboard [11001100/00110011],5160001350.0,-43.80,21
Chest,5160001350.0,-43.80,22
Dartboard,5160001350.0,-46.39,23
Random 1,5160001350.0,-46.39,24
Random 2,5160001350.0,-45.93,25
Random 3,5160001350.0,-44.63,26
Random 4,5160001350.0,-44.63,27
All elements turn off,5190001360.0,-35.16,1
All elements turn on,5190001360.0,-35.16,2
Only first element turn on,5190001360.0,-35.00,3
Only last element turn on,5190001360.0,-35.00,4
Left side on,5190001360.0,-35.15,5
Right side on,5190001360.0,-34.54,6
Upper half on,5190001360.0,-34.54,7
Lower half on,5190001360.0,-39.77,8
Vertical strips [1010],5190001360.0,-39.10,9
Vertical strips [0101],5190001360.0,-39.10,10
Horizontal strips [1010],5190001360.0,-39.81,11
Horizontal strips [0101],5190001360.0,-39.81,12
Chessboard [1010/0101],5190001360.0,-39.87,13
