All elements turn off,5100001230.0,-52.18,1
All elements turn on,5100001230.0,-52.08,2
Only first element turn on,5100001230.0,-52.06,3
Only last element turn on,5100001230.0,-52.25,4
Left side on,5100001230.0,-51.96,5
Right side on,5100001230.0,-51.95,6
Upper half on,5100001230.0,-53.33,7
Lower half on,5100001230.0,-59.39,8
Vertical strips [1010],5100001230.0,-57.33,9
Vertical strips [0101],5100001230.0,-57.38,10
Horizontal strips [1010],5100001230.0,-57.46,11
Horizontal strips [0101],5100001230.0,-56.30,12
Chessboard [1010/0101],5100001230.0,-55.87,13
Chessboard [0101/1010],5100001230.0,-55.95,14
Thick vertical strips [1100],5100001230.0,-55.89,15
Thick vertical strips [0011],5100001230.0,-58.92,16
Thicker vertical strips [11110000],5100001230.0,-50.58,17
Thicker vertical strips [00001111],5100001230.0,-50.56,18
Thick horizontal strips [1100],5100001230.0,-53.93,19
Thick horizontal strips [0011],5100001230.0,-62.97,20
Chessboard [11001100/00110011],5100001230.0,-62.65,21
Chest,5100001230.0,-61.43,22
Dartboard,5100001230.0,-61.23,23
Random 1,5100001230.0,-62.88,24
Random 2,5100001230.0,-60.63,25
Random 3,5100001230.0,-54.99,26
Random 4,5100001230.0,-55.13,27
All elements turn off,5130001240.0,-49.96,1
All elements turn on,5130001240.0,-49.91,2
Only first element turn on,5130001240.0,-49.68,3
Only last element turn on,5130001240.0,-49.87,4
Left side on,5130001240.0,-50.10,5
Right side on,5130001240.0,-51.68,6
Upper half on,5130001240.0,-51.68,7
Lower half on,5130001240.0,-62.81,8
Vertical strips [1010],5130001240.0,-64.88,9
Vertical strips [0101],5130001240.0,-64.63,10
Horizontal strips [1010],5130001240.0,-64.66,11
Horizontal strips [0101],5130001240.0,-62.40,12
Chessboard [1010/0101],5130001240.0,-61.87,13
Chessboard [0101/1010],5130001240.0,-61.97,14
Thick vertical strips [1100],5130001240.0,-61.90,15
Thick vertical strips [0011],5130001240.0,-59.82,16
Thicker vertical strips [11110000],5130001240.0,-52.52,17
Thicker vertical strips [00001111],5130001240.0,-51.31,18
Thick horizontal strips [1100],5130001240.0,-51.31,19
Thick horizontal strips [0011],5130001240.0,-64.03,20
Chessboard [11001100/00110011],5130001240.0,-69.79,21
Chest,5130001240.0,-61.73,22
Dartboard,5130001240.0,-61.73,23
Random 1,5130001240.0,-63.15,24
Random 2,5130001240.0,-62.89,25
Random 3,5130001240.0,-59.70,26
Random 4,5130001240.0,-59.71,27
All elements turn off,5160001250.0,-49.94,1
All elements turn on,5160001250.0,-49.95,2
Only first element turn on,5160001250.0,-49.70,3
Only last element turn on,5160001250.0,-49.70,4
Left side on,5160001250.0,-49.97,5
Right side on,5160001250.0,-51.19,6
Upper half on,5160001250.0,-51.19,7
Lower half on,5160001240.0,-60.98,8
Vertical strips [1010],5160001240.0,-64.99,9
Vertical strips [0101],5160001240.0,-66.15,10
Horizontal strips [1010],5160001240.0,-66.14,11
Horizontal strips [0101],5160001240.0,-69.15,12
Chessboard [1010/0101],5160001240.0,-66.50,13
Chessboard [0101/1010],5160001240.0,-66.51,14
Thick vertical strips [1100],5160001240.0,-66.83,15
Thick vertical strips [0011],5160001240.0,-58.72,16
Thicker vertical strips [11110000],5160001240.0,-54.24,17
Thicker vertical strips [00001111],5160001240.0,-51.20,18
Thick horizontal strips [1100],5160001240.0,-51.20,19
Thick horizontal strips [0011],5160001240.0,-62.48,20
Chessboard [11001100/00110011],5160001240.0,-62.48,21
Chest,5160001240.0,-59.03,22
Dartboard,5160001240.0,-59.04,23
Random 1,5160001240.0,-60.98,24
Random 2,5160001240.0,-60.99,25
Random 3,5160001240.0,-63.27,26
Random 4,5160001250.0,-62.94,27
All elements turn off,5190001250.0,-47.33,1
All elements turn on,5190001250.0,-47.33,2
Only first element turn on,5190001250.0,-47.05,3
Only last element turn on,5190001250.0,-47.05,4
Left side on,5190001250.0,-47.35,5
Right side on,5190001250.0,-47.64,6
Upper half on,5190001250.0,-47.64,7
Lower half on,5190001250.0,-57.62,8
Vertical strips [1010],5190001250.0,-58.52,9
Vertical strips [0101],5190001250.0,-57.87,10
Horizontal strips [1010],5190001250.0,-57.88,11
Horizontal strips [0101],5190001250.0,-63.37,12
Chessboard [1010/0101],5190001250.0,-63.37,13
Chessboard [0101/1010],5190001250.0,-69.02,14
Thick vertical strips [1100],5190001250.0,-64.09,15
Thick vertical strips [0011],5190001250.0,-55.26,16
Thicker vertical strips [11110000],5190001250.0,-54.45,17
Thicker vertical strips [00001111],5190001250.0,-47.04,18
Thick horizontal strips [1100],5190001250.0,-47.05,19
Thick horizontal strips [0011],5190001250.0,-58.16,20
Chessboard [11001100/00110011],5190001250.0,-59.18,21
Chest,5190001250.0,-55.95,22
Dartboard,5190001250.0,-55.95,23
Random 1,5190001250.0,-54.36,24
Random 2,5190001250.0,-54.37,25
Random 3,5190001250.0,-54.93,26
Random 4,5190001250.0,-54.57,27
All elements turn off,5220001260.0,-47.43,1
All elements turn on,5220001260.0,-47.44,2
Only first element turn on,5220001260.0,-47.20,3
Only last element turn on,5220001260.0,-47.20,4
Left side on,5220001260.0,-47.45,5
Right side on,5220001260.0,-46.83,6
Upper half on,5220001260.0,-46.83,7
Lower half on,5220001260.0,-53.56,8
Vertical strips [1010],5220001260.0,-55.01,9
Vertical strips [0101],5220001260.0,-53.15,10
Horizontal strips [1010],5220001260.0,-53.15,11
Horizontal strips [0101],5220001260.0,-55.17,12
Chessboard [1010/0101],5220001260.0,-55.17,13
Chessboard [0101/1010],5220001260.0,-57.11,14
Thick vertical strips [1100],5220001260.0,-56.70,15
Thick vertical strips [0011],5220001260.0,-52.00,16
Thicker vertical strips [11110000],5220001260.0,-52.01,17
Thicker vertical strips [00001111],5220001260.0,-46.45,18
Thick horizontal strips [1100],5220001260.0,-46.45,19
Thick horizontal strips [0011],5220001260.0,-54.74,20
Chessboard [11001100/00110011],5220001260.0,-53.88,21
Chest,5220001260.0,-53.88,22
Dartboard,5220001260.0,-53.58,23
Random 1,5220001260.0,-51.60,24
Random 2,5220001260.0,-50.85,25
Random 3,5220001260.0,-50.86,26
Random 4,5220001260.0,-51.09,27
All elements turn off,5250001270.0,-47.16,1
All elements turn on,5250001270.0,-47.16,2
Only first element turn on,5250001270.0,-46.95,3
Only last element turn on,5250001270.0,-46.96,4
Left side on,5250001270.0,-47.17,5
Right side on,5250001270.0,-46.49,6
Upper half on,5250001270.0,-46.49,7
Lower half on,5250001270.0,-52.50,8
Vertical strips [1010],5250001270.0,-53.04,9
Vertical strips [0101],5250001270.0,-51.23,10
Horizontal strips [1010],5250001260.0,-51.22,11
Horizontal strips [0101],5250001270.0,-51.85,12
Chessboard [1010/0101],5250001270.0,-51.84,13
Chessboard [0101/1010],5250001270.0,-53.31,14
Thick vertical strips [1100],5250001270.0,-53.31,15
Thick vertical strips [0011],5250001270.0,-49.74,16
Thicker vertical strips [11110000],5250001270.0,-49.74,17
Thicker vertical strips [00001111],5250001270.0,-46.15,18
Thick horizontal strips [1100],5250001260.0,-46.15,19
Thick horizontal strips [0011],5250001270.0,-53.02,20
Chessboard [11001100/00110011],5250001270.0,-52.12,21
Chest,5250001270.0,-52.12,22
Dartboard,5250001260.0,-51.82,23
Random 1,5250001260.0,-50.98,24
Random 2,5250001270.0,-48.83,25
Random 3,5250001270.0,-48.83,26
Random 4,5250001260.0,-49.82,27
All elements turn off,5280001270.0,-48.70,1
All elements turn on,5280001270.0,-48.70,2
Only first element turn on,5280001270.0,-48.52,3
Only last element turn on,5280001270.0,-48.53,4
Left side on,5280001270.0,-48.72,5
Right side on,5280001270.0,-47.79,6
Upper half on,5280001270.0,-47.79,7
Lower half on,5280001270.0,-52.31,8
Vertical strips [1010],5280001270.0,-52.11,9
Vertical strips [0101],5280001270.0,-50.88,10
Horizontal strips [1010],5280001270.0,-50.88,11
Horizontal strips [0101],5280001270.0,-50.95,12
Chessboard [1010/0101],5280001270.0,-50.96,13
Chessboard [0101/1010],5280001270.0,-51.76,14
Thick vertical strips [1100],5280001270.0,-51.76,15
Thick vertical strips [0011],5280001270.0,-49.63,16
Thicker vertical strips [11110000],5280001270.0,-49.63,17
Thicker vertical strips [00001111],5280001270.0,-47.78,18
Thick horizontal strips [1100],5280001270.0,-47.78,19
Thick horizontal strips [0011],5280001270.0,-52.84,20
Chessboard [11001100/00110011],5280001270.0,-52.45,21
Chest,5280001270.0,-52.45,22
Dartboard,5280001270.0,-51.66,23
Random 1,5280001270.0,-51.38,24
Random 2,5280001270.0,-49.21,25
Random 3,5280001270.0,-49.22,26
Random 4,5280001270.0,-50.30,27
All elements turn off,5310001280.0,-48.63,1
All elements turn on,5310001280.0,-47.57,2
Only first element turn on,5310001280.0,-47.57,3
Only last element turn on,5310001280.0,-48.48,4
Left side on,5310001280.0,-48.04,5
Right side on,5310001280.0,-47.84,6
Upper half on,5310001280.0,-47.84,7
Lower half on,5310001280.0,-51.12,8
Vertical strips [1010],5310001280.0,-49.26,9
Vertical strips [0101],5310001280.0,-48.74,10
Horizontal strips [1010],5310001280.0,-48.30,11
Horizontal strips [0101],5310001280.0,-48.25,12
Chessboard [1010/0101],5310001280.0,-48.25,13
Chessboard [0101/1010],5310001280.0,-48.55,14
Thick vertical strips [1100],5310001280.0,-48.55,15
Thick vertical strips [0011],5310001280.0,-47.56,16
Thicker vertical strips [11110000],5310001280.0,-47.56,17
Thicker vertical strips [00001111],5310001280.0,-47.73,18
Thick horizontal strips [1100],5310001280.0,-47.73,19
Thick horizontal strips [0011],5310001280.0,-50.69,20
Chessboard [11001100/00110011],5310001280.0,-50.68,21
Chest,5310001280.0,-50.69,22
Dartboard,5310001280.0,-49.72,23
Random 1,5310001280.0,-49.39,24
Random 2,5310001280.0,-47.28,25
Random 3,5310001280.0,-47.28,26
Random 4,5310001280.0,-48.63,27
All elements turn off,5340001280.0,-48.97,1
All elements turn on,5340001280.0,-46.49,2
Only first element turn on,5340001280.0,-46.49,3
Only last element turn on,5340001280.0,-49.18,4
Left side on,5340001280.0,-46.57,5
Right side on,5340001290.0,-46.57,6
Upper half on,5340001290.0,-49.08,7
Lower half on,5340001290.0,-51.16,8
Vertical strips [1010],5340001290.0,-48.58,9
Vertical strips [0101],5340001290.0,-48.36,10
