All elements turn off;5100001270.0;-42.25
All elements turn on;5100001280.0;-42.24
Only first element turn on;5100001280.0;-42.07
Only last element turn on;5100001280.0;-42.03
Left side on;5100001280.0;-42.23
Right side on;5100001280.0;-42.83
Upper half on;5100001280.0;-42.79
Lower half on;5100001280.0;-48.15
Vertical strips [1010];5100001280.0;-50.30
Vertical strips [0101];5100001280.0;-49.78
Horizontal strips [1010];5100001280.0;-49.93
Horizontal strips [0101];5100001280.0;-52.51
Chessboard [1010/0101];5100001280.0;-52.88
Chessboard [0101/1010];5100001280.0;-53.99
Thick vertical strips [1100];5100001280.0;-50.00
Thick vertical strips [0011];5100001280.0;-47.55
Thicker vertical strips [11110000];5100001280.0;-47.55
Thicker vertical strips [00001111];5100001280.0;-43.36
Thick horizontal strips [1100];5100001280.0;-43.36
Thick horizontal strips [0011];5100001280.0;-49.05
Chessboard [11001100/00110011];5100001280.0;-49.06
Chest;5100001270.0;-48.89
Dartboard;5100001280.0;-48.89
Random 1;5100001280.0;-48.56
Random 2;5100001280.0;-48.56
Random 3;5100001280.0;-49.28
Random 4;5100001280.0;-49.39
All elements turn off;5130001280.0;-41.96
All elements turn on;5130001280.0;-41.96
Only first element turn on;5130001280.0;-41.76
Only last element turn on;5130001280.0;-41.76
Left side on;5130001280.0;-41.97
Right side on;5130001280.0;-42.78
Upper half on;5130001280.0;-42.78
Lower half on;5130001280.0;-47.91
Vertical strips [1010];5130001280.0;-48.69
Vertical strips [0101];5130001280.0;-48.52
Horizontal strips [1010];5130001280.0;-48.52
Horizontal strips [0101];5130001280.0;-50.03
Chessboard [1010/0101];5130001280.0;-50.14
Chessboard [0101/1010];5130001280.0;-51.30
Thick vertical strips [1100];5130001280.0;-48.56
Thick vertical strips [0011];5130001280.0;-47.10
Thicker vertical strips [11110000];5130001280.0;-47.25
Thicker vertical strips [00001111];5130001280.0;-42.94
Thick horizontal strips [1100];5130001280.0;-42.99
Thick horizontal strips [0011];5130001280.0;-48.35
Chessboard [11001100/00110011];5130001280.0;-48.08
Chest;5130001280.0;-48.10
Dartboard;5130001280.0;-48.64
Random 1;5130001280.0;-47.35
Random 2;5130001280.0;-47.35
Random 3;5130001280.0;-47.62
Random 4;5130001280.0;-48.04
All elements turn off;5160001290.0;-43.36
All elements turn on;5160001290.0;-43.36
Only first element turn on;5160001290.0;-43.16
Only last element turn on;5160001290.0;-43.16
Left side on;5160001290.0;-43.38
Right side on;5160001290.0;-43.82
Upper half on;5160001290.0;-43.82
Lower half on;5160001290.0;-48.26
Vertical strips [1010];5160001290.0;-48.20
Vertical strips [0101];5160001290.0;-48.20
Horizontal strips [1010];5160001290.0;-48.32
Horizontal strips [0101];5160001290.0;-48.76
Chessboard [1010/0101];5160001290.0;-48.76
Chessboard [0101/1010];5160001290.0;-49.96
Thick vertical strips [1100];5160001290.0;-48.47
Thick vertical strips [0011];5160001290.0;-48.06
Thicker vertical strips [11110000];5160001290.0;-48.06
Thicker vertical strips [00001111];5160001290.0;-43.71
Thick horizontal strips [1100];5160001290.0;-43.71
Thick horizontal strips [0011];5160001290.0;-48.72
Chessboard [11001100/00110011];5160001290.0;-47.77
Chest;5160001290.0;-47.77
Dartboard;5160001290.0;-48.44
Random 1;5160001290.0;-47.42
Random 2;5160001290.0;-46.99
Random 3;5160001290.0;-46.99
Random 4;5160001290.0;-47.78
All elements turn off;5190001300.0;-41.84
All elements turn on;5190001300.0;-41.84
Only first element turn on;5190001300.0;-41.61
Only last element turn on;5190001300.0;-41.61
Left side on;5190001300.0;-41.86
Right side on;5190001300.0;-41.52
Upper half on;5190001300.0;-41.52
Lower half on;5190001300.0;-44.88
Vertical strips [1010];5190001300.0;-43.84
Vertical strips [0101];5190001300.0;-43.84
Horizontal strips [1010];5190001300.0;-44.36
Horizontal strips [0101];5190001300.0;-44.27
Chessboard [1010/0101];5190001300.0;-44.27
Chessboard [0101/1010];5190001300.0;-45.20
Thick vertical strips [1100];5190001300.0;-44.69
Thick vertical strips [0011];5190001300.0;-44.69
Thicker vertical strips [11110000];5190001300.0;-44.91
Thicker vertical strips [00001111];5190001300.0;-40.72
Thick horizontal strips [1100];5190001300.0;-40.72
Thick horizontal strips [0011];5190001300.0;-45.33
Chessboard [11001100/00110011];5190001300.0;-43.95
Chest;5190001300.0;-43.95
Dartboard;5190001300.0;-44.50
Random 1;5190001300.0;-43.82
Random 2;5190001300.0;-42.77
Random 3;5190001300.0;-42.77
Random 4;5190001300.0;-43.87
All elements turn off;5220001300.0;-44.54
All elements turn on;5220001300.0;-44.48
Only first element turn on;5220001300.0;-44.31
Only last element turn on;5220001300.0;-44.31
Left side on;5220001300.0;-44.00
Right side on;5220001300.0;-43.53
Upper half on;5220001300.0;-43.53
Lower half on;5220001300.0;-46.18
Vertical strips [1010];5220001300.0;-44.21
Vertical strips [0101];5220001300.0;-44.21
Horizontal strips [1010];5220001300.0;-44.50
Horizontal strips [0101];5220001300.0;-44.50
Chessboard [1010/0101];5220001300.0;-44.53
Chessboard [0101/1010];5220001300.0;-45.19
Thick vertical strips [1100];5220001300.0;-45.19
Thick vertical strips [0011];5220001300.0;-45.50
Thicker vertical strips [11110000];5220001300.0;-45.50
Thicker vertical strips [00001111];5220001300.0;-42.06
Thick horizontal strips [1100];5220001300.0;-42.06
Thick horizontal strips [0011];5220001300.0;-46.35
Chessboard [11001100/00110011];5220001300.0;-44.75
Chest;5220001300.0;-44.75
Dartboard;5220001300.0;-45.06
Random 1;5220001300.0;-44.58
Random 2;5220001300.0;-43.08
Random 3;5220001300.0;-43.08
Random 4;5220001300.0;-44.54
All elements turn off;5250001310.0;-44.24
All elements turn on;5250001310.0;-43.13
Only first element turn on;5250001310.0;-43.13
Only last element turn on;5250001310.0;-45.64
Left side on;5250001310.0;-43.10
Right side on;5250001310.0;-43.10
Upper half on;5250001310.0;-44.68
Lower half on;5250001310.0;-46.64
Vertical strips [1010];5250001310.0;-43.61
Vertical strips [0101];5250001310.0;-43.61
Horizontal strips [1010];5250001310.0;-43.75
Horizontal strips [0101];5250001310.0;-43.75
Chessboard [1010/0101];5250001310.0;-43.84
Chessboard [0101/1010];5250001310.0;-44.24
Thick vertical strips [1100];5250001310.0;-44.24
Thick vertical strips [0011];5250001310.0;-45.36
Thicker vertical strips [11110000];5250001310.0;-45.36
Thicker vertical strips [00001111];5250001310.0;-42.72
Thick horizontal strips [1100];5250001310.0;-42.72
Thick horizontal strips [0011];5250001310.0;-46.27
Chessboard [11001100/00110011];5250001310.0;-44.80
Chest;5250001310.0;-44.80
Dartboard;5250001310.0;-44.73
Random 1;5250001310.0;-44.42
