All elements turn off;5100001340.0;-36.82
All elements turn on;5100001340.0;-36.85
Only first element turn on;5100001340.0;-36.64
Only last element turn on;5100001340.0;-36.60
Left side on;5100001340.0;-36.80
Right side on;5100001340.0;-37.02
Upper half on;5100001340.0;-37.00
Lower half on;5100001340.0;-45.61
Vertical strips [1010];5100001340.0;-47.04
Vertical strips [0101];5100001340.0;-52.08
Horizontal strips [1010];5100001340.0;-52.08
Horizontal strips [0101];5100001340.0;-53.17
Chessboard [1010/0101];5100001340.0;-54.70
Chessboard [0101/1010];5100001340.0;-54.89
Thick vertical strips [1100];5100001340.0;-45.53
Thick vertical strips [0011];5100001340.0;-45.52
Thicker vertical strips [11110000];5100001340.0;-47.41
Thicker vertical strips [00001111];5100001340.0;-43.14
Thick horizontal strips [1100];5100001340.0;-43.13
Thick horizontal strips [0011];5100001340.0;-45.25
Chessboard [11001100/00110011];5100001340.0;-46.51
Chest;5100001340.0;-47.62
Dartboard;5100001340.0;-47.74
Random 1;5100001340.0;-51.48
Random 2;5100001340.0;-51.31
Random 3;5100001340.0;-51.32
Random 4;5100001340.0;-52.08
All elements turn off;5130001350.0;-35.98
All elements turn on;5130001350.0;-35.99
Only first element turn on;5130001350.0;-35.79
Only last element turn on;5130001350.0;-35.79
Left side on;5130001350.0;-35.97
Right side on;5130001350.0;-36.40
Upper half on;5130001350.0;-36.40
Lower half on;5130001350.0;-44.12
Vertical strips [1010];5130001350.0;-44.36
Vertical strips [0101];5130001350.0;-46.99
Horizontal strips [1010];5130001350.0;-47.78
Horizontal strips [0101];5130001350.0;-48.38
Chessboard [1010/0101];5130001350.0;-48.63
Chessboard [0101/1010];5130001350.0;-51.08
Thick vertical strips [1100];5130001350.0;-43.63
Thick vertical strips [0011];5130001350.0;-43.63
Thicker vertical strips [11110000];5130001350.0;-45.20
Thicker vertical strips [00001111];5130001350.0;-42.08
Thick horizontal strips [1100];5130001350.0;-42.08
Thick horizontal strips [0011];5130001350.0;-43.77
Chessboard [11001100/00110011];5130001350.0;-45.13
Chest;5130001350.0;-45.72
Dartboard;5130001350.0;-47.21
Random 1;5130001350.0;-48.09
Random 2;5130001350.0;-47.89
Random 3;5130001350.0;-47.13
Random 4;5130001350.0;-47.13
All elements turn off;5160001350.0;-37.05
All elements turn on;5160001350.0;-37.05
Only first element turn on;5160001350.0;-36.86
Only last element turn on;5160001350.0;-36.86
Left side on;5160001350.0;-37.04
Right side on;5160001350.0;-37.17
Upper half on;5160001350.0;-37.17
Lower half on;5160001350.0;-43.62
Vertical strips [1010];5160001350.0;-43.62
Vertical strips [0101];5160001350.0;-44.40
Horizontal strips [1010];5160001350.0;-45.46
Horizontal strips [0101];5160001350.0;-45.51
Chessboard [1010/0101];5160001350.0;-45.51
Chessboard [0101/1010];5160001350.0;-47.62
Thick vertical strips [1100];5160001350.0;-43.18
Thick vertical strips [0011];5160001350.0;-43.18
Thicker vertical strips [11110000];5160001350.0;-44.30
Thicker vertical strips [00001111];5160001350.0;-42.54
Thick horizontal strips [1100];5160001350.0;-42.54
Thick horizontal strips [0011];5160001350.0;-43.63
Chessboard [11001100/00110011];5160001350.0;-43.80
Chest;5160001350.0;-43.80
Dartboard;5160001350.0;-46.39
Random 1;5160001350.0;-46.39
Random 2;5160001350.0;-45.93
Random 3;5160001350.0;-44.63
Random 4;5160001350.0;-44.63
All elements turn off;5190001360.0;-35.16
All elements turn on;5190001360.0;-35.16
Only first element turn on;5190001360.0;-35.00
Only last element turn on;5190001360.0;-35.00
Left side on;5190001360.0;-35.15
Right side on;5190001360.0;-34.54
Upper half on;5190001360.0;-34.54
Lower half on;5190001360.0;-39.77
Vertical strips [1010];5190001360.0;-39.10
Vertical strips [0101];5190001360.0;-39.10
Horizontal strips [1010];5190001360.0;-39.81
Horizontal strips [0101];5190001360.0;-39.81
Chessboard [1010/0101];5190001360.0;-39.87
Chessboard [0101/1010];5190001360.0;-41.41
Thick vertical strips [1100];5190001360.0;-38.95
Thick vertical strips [0011];5190001360.0;-38.95
Thicker vertical strips [11110000];5190001360.0;-40.24
Thicker vertical strips [00001111];5190001360.0;-38.98
Thick horizontal strips [1100];5190001360.0;-38.98
Thick horizontal strips [0011];5190001360.0;-39.84
Chessboard [11001100/00110011];5190001360.0;-38.84
Chest;5190001360.0;-38.84
Dartboard;5190001360.0;-40.80
Random 1;5190001360.0;-40.80
Random 2;5190001360.0;-40.74
Random 3;5190001360.0;-39.28
Random 4;5190001360.0;-39.28
All elements turn off;5220001370.0;-37.67
All elements turn on;5220001370.0;-37.67
Only first element turn on;5220001370.0;-37.55
Only last element turn on;5220001370.0;-37.55
Left side on;5220001370.0;-37.66
Right side on;5220001370.0;-36.40
Upper half on;5220001370.0;-36.40
Lower half on;5220001370.0;-40.75
Vertical strips [1010];5220001370.0;-38.83
Vertical strips [0101];5220001370.0;-38.83
Horizontal strips [1010];5220001370.0;-39.24
Horizontal strips [0101];5220001370.0;-39.24
Chessboard [1010/0101];5220001370.0;-39.36
Chessboard [0101/1010];5220001370.0;-40.46
Thick vertical strips [1100];5220001370.0;-39.31
Thick vertical strips [0011];5220001370.0;-39.31
Thicker vertical strips [11110000];5220001370.0;-41.25
Thicker vertical strips [00001111];5220001370.0;-40.36
Thick horizontal strips [1100];5220001370.0;-40.37
Thick horizontal strips [0011];5220001370.0;-40.73
Chessboard [11001100/00110011];5220001370.0;-39.06
Chest;5220001370.0;-39.06
Dartboard;5220001370.0;-40.39
Random 1;5220001370.0;-40.39
Random 2;5220001370.0;-40.79
Random 3;5220001370.0;-38.87
Random 4;5220001370.0;-38.87
All elements turn off;5250001370.0;-38.08
All elements turn on;5250001370.0;-37.80
Only first element turn on;5250001370.0;-37.80
Only last element turn on;5250001370.0;-37.98
Left side on;5250001370.0;-37.95
Right side on;5250001370.0;-36.38
Upper half on;5250001370.0;-36.38
Lower half on;5250001370.0;-40.57
Vertical strips [1010];5250001370.0;-37.57
Vertical strips [0101];5250001370.0;-37.57
Horizontal strips [1010];5250001370.0;-37.77
Horizontal strips [0101];5250001370.0;-37.77
Chessboard [1010/0101];5250001370.0;-37.93
Chessboard [0101/1010];5250001370.0;-38.63
Thick vertical strips [1100];5250001370.0;-38.58
Thick vertical strips [0011];5250001370.0;-38.58
Thicker vertical strips [11110000];5250001370.0;-40.92
Thicker vertical strips [00001111];5250001370.0;-40.11
Thick horizontal strips [1100];5250001370.0;-40.09
Thick horizontal strips [0011];5250001370.0;-40.09
Chessboard [11001100/00110011];5250001370.0;-38.19
Chest;5250001370.0;-38.19
Dartboard;5250001370.0;-38.95
Random 1;5250001370.0;-38.95
Random 2;5250001370.0;-39.69
Random 3;5250001370.0;-37.51
Random 4;5250001380.0;-37.51
All elements turn off;5280001380.0;-40.64
All elements turn on;5280001380.0;-38.30
Only first element turn on;5280001380.0;-38.30
Only last element turn on;5280001380.0;-40.57
Left side on;5280001380.0;-38.97
Right side on;5280001380.0;-38.64
Upper half on;5280001380.0;-38.64
Lower half on;5280001380.0;-43.09
Vertical strips [1010];5280001380.0;-39.37
Vertical strips [0101];5280001380.0;-39.37
Horizontal strips [1010];5280001380.0;-39.42
Horizontal strips [0101];5280001380.0;-39.42
Chessboard [1010/0101];5280001380.0;-39.53
Chessboard [0101/1010];5280001380.0;-39.76
Thick vertical strips [1100];5280001380.0;-39.76
Thick vertical strips [0011];5280001380.0;-40.24
Thicker vertical strips [11110000];5280001380.0;-43.31
Thicker vertical strips [00001111];5280001380.0;-42.15
Thick horizontal strips [1100];5280001380.0;-42.01
Thick horizontal strips [0011];5280001380.0;-42.01
Chessboard [11001100/00110011];5280001380.0;-40.63
Chest;5280001380.0;-40.63
Dartboard;5280001380.0;-40.54
Random 1;5280001380.0;-40.54
Random 2;5280001380.0;-41.67
Random 3;5280001380.0;-38.81
Random 4;5280001380.0;-38.81
All elements turn off;5310001390.0;-40.35
All elements turn on;5310001390.0;-36.72
Only first element turn on;5310001390.0;-36.72
Only last element turn on;5310001390.0;-40.24
Left side on;5310001390.0;-37.52
Right side on;5310001390.0;-37.52
Upper half on;5310001390.0;-37.94
Lower half on;5310001390.0;-43.30
Vertical strips [1010];5310001390.0;-38.64
Vertical strips [0101];5310001390.0;-38.64
Horizontal strips [1010];5310001390.0;-38.66
Horizontal strips [0101];5310001390.0;-38.66
Chessboard [1010/0101];5310001390.0;-38.76
