0.0;1;5200000000.0;-70.81
0.0;2;5200000000.0;-70.98
0.0;3;5200000000.0;-70.90
0.0;4;5200000000.0;-71.57
0.0;5;5200000000.0;-71.68
0.0;6;5200000000.0;-72.25
0.0;7;5200000000.0;-71.84
0.0;8;5200000000.0;-71.44
0.0;9;5200000000.0;-70.76
0.0;10;5200000000.0;-71.22
0.0;11;5200000000.0;-72.39
0.0;12;5200000000.0;-72.45
0.0;13;5200000000.0;-72.56
0.0;14;5200000000.0;-72.44
0.0;15;5200000000.0;-72.25
0.0;16;5200000000.0;-72.24
0.0;17;5200000000.0;-72.84
0.0;18;5200000000.0;-72.01
0.0;19;5200000000.0;-72.03
0.0;20;5200000000.0;-72.25
0.0;21;5200000000.0;-72.25
0.0;22;5200000000.0;-72.09
0.0;23;5200000000.0;-72.03
0.0;24;5200000000.0;-72.04
0.0;25;5200000000.0;-71.70
0.0;26;5200000000.0;-71.73
0.0;27;5200000000.0;-72.68
1.8;1;5200000000.0;-74.45
1.8;2;5200000000.0;-74.49
1.8;3;5200000000.0;-74.44
1.8;4;5200000000.0;-74.45
1.8;5;5200000000.0;-74.65
1.8;6;5200000000.0;-74.63
1.8;7;5200000000.0;-78.20
1.8;8;5200000000.0;-76.99
1.8;9;5200000000.0;-74.46
1.8;10;5200000000.0;-74.50
1.8;11;5200000000.0;-78.43
1.8;12;5200000000.0;-78.50
1.8;13;5200000000.0;-78.55
1.8;14;5200000000.0;-78.47
1.8;15;5200000000.0;-76.61
1.8;16;5200000000.0;-76.63
1.8;17;5200000000.0;-76.52
1.8;18;5200000000.0;-76.58
1.8;19;5200000000.0;-78.72
1.8;20;5200000000.0;-77.09
1.8;21;5200000000.0;-77.17
1.8;22;5200000000.0;-75.76
1.8;23;5200000000.0;-75.11
1.8;24;5200000000.0;-75.09
1.8;25;5200000000.0;-76.47
1.8;26;5200000000.0;-76.45
1.8;27;5200000000.0;-78.29
3.6;1;5200000000.0;-77.72
3.6;2;5200000000.0;-77.80
3.6;3;5200000000.0;-78.00
3.6;4;5200000000.0;-77.98
3.6;5;5200000000.0;-77.81
3.6;6;5200000000.0;-77.79
3.6;7;5200000000.0;-87.04
3.6;8;5200000000.0;-84.29
3.6;9;5200000000.0;-78.13
3.6;10;5200000000.0;-78.18
3.6;11;5200000000.0;-88.31
3.6;12;5200000000.0;-94.44
3.6;13;5200000000.0;-96.26
3.6;14;5200000000.0;-95.35
3.6;15;5200000000.0;-83.24
3.6;16;5200000000.0;-83.18
3.6;17;5200000000.0;-81.48
3.6;18;5200000000.0;-81.55
3.6;19;5200000000.0;-94.04
3.6;20;5200000000.0;-85.27
3.6;21;5200000000.0;-85.23
3.6;22;5200000000.0;-80.72
3.6;23;5200000000.0;-78.38
3.6;24;5200000000.0;-78.39
3.6;25;5200000000.0;-84.62
3.6;26;5200000000.0;-84.53
3.6;27;5200000000.0;-90.99
5.4;1;5200000000.0;-78.12
5.4;2;5200000000.0;-78.31
5.4;3;5200000000.0;-78.63
5.4;4;5200000000.0;-78.69
5.4;5;5200000000.0;-78.39
5.4;6;5200000000.0;-78.40
5.4;7;5200000000.0;-78.69
5.4;8;5200000000.0;-81.59
5.4;9;5200000000.0;-79.60
5.4;10;5200000000.0;-79.49
5.4;11;5200000000.0;-80.00
5.4;12;5200000000.0;-84.52
5.4;13;5200000000.0;-84.59
5.4;14;5200000000.0;-84.36
5.4;15;5200000000.0;-84.52
5.4;16;5200000000.0;-79.09
5.4;17;5200000000.0;-79.12
5.4;18;5200000000.0;-79.68
5.4;19;5200000000.0;-79.66
5.4;20;5200000000.0;-82.33
5.4;21;5200000000.0;-81.58
5.4;22;5200000000.0;-81.62
5.4;23;5200000000.0;-80.42
5.4;24;5200000000.0;-80.37
5.4;25;5200000000.0;-85.95
5.4;26;5200000000.0;-85.08
5.4;27;5200000000.0;-83.41
7.2;1;5200000000.0;-75.02
7.2;2;5200000000.0;-75.15
7.2;3;5200000000.0;-75.28
7.2;4;5200000000.0;-75.29
7.2;5;5200000000.0;-75.36
7.2;6;5200000000.0;-75.27
7.2;7;5200000000.0;-75.25
7.2;8;5200000000.0;-76.37
7.2;9;5200000000.0;-77.76
7.2;10;5200000000.0;-74.46
7.2;11;5200000000.0;-74.50
7.2;12;5200000000.0;-78.03
7.2;13;5200000000.0;-78.06
7.2;14;5200000000.0;-77.94
7.2;15;5200000000.0;-77.92
7.2;16;5200000000.0;-74.51
7.2;17;5200000000.0;-74.53
7.2;18;5200000000.0;-74.84
7.2;19;5200000000.0;-74.84
7.2;20;5200000000.0;-75.99
7.2;21;5200000000.0;-75.77
7.2;22;5200000000.0;-75.76
7.2;23;5200000000.0;-78.04
7.2;24;5200000000.0;-79.06
7.2;25;5200000000.0;-79.11
7.2;26;5200000000.0;-77.91
7.2;27;5200000000.0;-77.45
9.0;1;5200000000.0;-71.46
9.0;2;5200000000.0;-71.57
9.0;3;5200000000.0;-71.57
9.0;4;5200000000.0;-71.51
9.0;5;5200000000.0;-71.51
9.0;6;5200000000.0;-72.13
9.0;7;5200000000.0;-72.15
9.0;8;5200000000.0;-72.53
9.0;9;5200000000.0;-72.79
9.0;10;5200000000.0;-70.31
9.0;11;5200000000.0;-70.32
9.0;12;5200000000.0;-73.44
9.0;13;5200000000.0;-73.50
9.0;14;5200000000.0;-73.45
9.0;15;5200000000.0;-73.50
9.0;16;5200000000.0;-71.11
9.0;17;5200000000.0;-71.13
9.0;18;5200000000.0;-71.42
9.0;19;5200000000.0;-71.44
9.0;20;5200000000.0;-71.85
9.0;21;5200000000.0;-71.74
9.0;22;5200000000.0;-71.74
9.0;23;5200000000.0;-73.49
9.0;24;5200000000.0;-74.18
