0.0;1;5200000000.0;-77.67
0.0;2;5200000000.0;-75.51
0.0;3;5200000000.0;-76.08
0.0;4;5200000000.0;-76.79
0.0;5;5200000000.0;-77.10
0.0;6;5200000000.0;-76.07
0.0;7;5200000000.0;-75.16
0.0;8;5200000000.0;-76.58
0.0;9;5200000000.0;-76.73
0.0;10;5200000000.0;-75.53
0.0;11;5200000000.0;-74.92
0.0;12;5200000000.0;-74.29
0.0;13;5200000000.0;-74.38
0.0;14;5200000000.0;-74.06
0.0;15;5200000000.0;-74.82
0.0;16;5200000000.0;-74.34
0.0;17;5200000000.0;-74.95
0.0;18;5200000000.0;-74.88
0.0;19;5200000000.0;-74.83
0.0;20;5200000000.0;-75.00
0.0;21;5200000000.0;-75.09
0.0;22;5200000000.0;-73.77
0.0;23;5200000000.0;-74.12
0.0;24;5200000000.0;-74.59
0.0;25;5200000000.0;-75.28
0.0;26;5200000000.0;-74.96
0.0;27;5200000000.0;-74.62
1.8;1;5200000000.0;-77.12
1.8;2;5200000000.0;-76.11
1.8;3;5200000000.0;-76.29
1.8;4;5200000000.0;-76.08
1.8;5;5200000000.0;-76.38
1.8;6;5200000000.0;-75.62
1.8;7;5200000000.0;-76.60
1.8;8;5200000000.0;-76.53
1.8;9;5200000000.0;-77.35
1.8;10;5200000000.0;-76.69
1.8;11;5200000000.0;-76.09
1.8;12;5200000000.0;-75.92
1.8;13;5200000000.0;-76.91
1.8;14;5200000000.0;-76.35
1.8;15;5200000000.0;-75.77
1.8;16;5200000000.0;-75.32
1.8;17;5200000000.0;-76.69
1.8;18;5200000000.0;-76.06
1.8;19;5200000000.0;-77.91
1.8;20;5200000000.0;-78.58
1.8;21;5200000000.0;-78.16
1.8;22;5200000000.0;-76.66
1.8;23;5200000000.0;-77.47
1.8;24;5200000000.0;-77.60
1.8;25;5200000000.0;-78.08
1.8;26;5200000000.0;-77.54
1.8;27;5200000000.0;-77.61
3.6;1;5200000000.0;-79.29
3.6;2;5200000000.0;-79.63
3.6;3;5200000000.0;-79.37
3.6;4;5200000000.0;-79.55
3.6;5;5200000000.0;-80.69
3.6;6;5200000000.0;-80.04
3.6;7;5200000000.0;-80.78
3.6;8;5200000000.0;-81.24
3.6;9;5200000000.0;-82.57
3.6;10;5200000000.0;-80.19
3.6;11;5200000000.0;-78.35
3.6;12;5200000000.0;-80.05
3.6;13;5200000000.0;-79.76
3.6;14;5200000000.0;-79.53
3.6;15;5200000000.0;-79.61
3.6;16;5200000000.0;-79.87
3.6;17;5200000000.0;-79.52
3.6;18;5200000000.0;-79.61
3.6;19;5200000000.0;-80.08
3.6;20;5200000000.0;-80.50
3.6;21;5200000000.0;-80.97
3.6;22;5200000000.0;-80.92
3.6;23;5200000000.0;-80.81
3.6;24;5200000000.0;-80.82
3.6;25;5200000000.0;-80.98
3.6;26;5200000000.0;-80.57
3.6;27;5200000000.0;-79.63
5.4;1;5200000000.0;-81.09
5.4;2;5200000000.0;-81.44
5.4;3;5200000000.0;-81.55
5.4;4;5200000000.0;-85.50
5.4;5;5200000000.0;-85.09
5.4;6;5200000000.0;-81.02
5.4;7;5200000000.0;-80.80
5.4;8;5200000000.0;-82.86
5.4;9;5200000000.0;-82.96
5.4;10;5200000000.0;-80.24
5.4;11;5200000000.0;-80.39
5.4;12;5200000000.0;-82.29
5.4;13;5200000000.0;-82.25
5.4;14;5200000000.0;-82.16
5.4;15;5200000000.0;-81.90
5.4;16;5200000000.0;-81.84
5.4;17;5200000000.0;-81.68
5.4;18;5200000000.0;-80.73
5.4;19;5200000000.0;-83.14
5.4;20;5200000000.0;-80.15
5.4;21;5200000000.0;-79.25
5.4;22;5200000000.0;-79.72
5.4;23;5200000000.0;-79.50
5.4;24;5200000000.0;-79.04
5.4;25;5200000000.0;-78.68
5.4;26;5200000000.0;-79.59
5.4;27;5200000000.0;-82.18
7.2;1;5200000000.0;-82.55
7.2;2;5200000000.0;-87.75
7.2;3;5200000000.0;-88.71
7.2;4;5200000000.0;-93.31
7.2;5;5200000000.0;-89.08
7.2;6;5200000000.0;-86.33
7.2;7;5200000000.0;-83.11
7.2;8;5200000000.0;-89.72
7.2;9;5200000000.0;-87.13
7.2;10;5200000000.0;-82.63
7.2;11;5200000000.0;-81.07
7.2;12;5200000000.0;-84.22
7.2;13;5200000000.0;-86.37
7.2;14;5200000000.0;-85.89
7.2;15;5200000000.0;-88.15
7.2;16;5200000000.0;-84.84
7.2;17;5200000000.0;-85.22
7.2;18;5200000000.0;-83.23
7.2;19;5200000000.0;-83.65
7.2;20;5200000000.0;-89.62
7.2;21;5200000000.0;-89.50
7.2;22;5200000000.0;-91.17
7.2;23;5200000000.0;-90.11
7.2;24;5200000000.0;-86.47
7.2;25;5200000000.0;-86.38
7.2;26;5200000000.0;-88.61
7.2;27;5200000000.0;-84.10
9.0;1;5200000000.0;-79.14
9.0;2;5200000000.0;-79.88
9.0;3;5200000000.0;-80.17
9.0;4;5200000000.0;-84.10
9.0;5;5200000000.0;-83.26
9.0;6;5200000000.0;-80.97
9.0;7;5200000000.0;-81.13
9.0;8;5200000000.0;-81.97
9.0;9;5200000000.0;-81.97
9.0;10;5200000000.0;-79.41
9.0;11;5200000000.0;-79.55
9.0;12;5200000000.0;-81.94
9.0;13;5200000000.0;-81.86
9.0;14;5200000000.0;-81.66
9.0;15;5200000000.0;-81.67
9.0;16;5200000000.0;-79.70
9.0;17;5200000000.0;-79.92
9.0;18;5200000000.0;-78.52
9.0;19;5200000000.0;-78.70
