highest_id,Rx_angle,max_value,id,Pat,measurements,has_match,matched_rx_values
94,27.55474918921543,-74.53392028808594,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.83348083496094,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.46302795410156,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.74745178222656,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.56220245361328,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.5484848022461,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.76536560058594,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.36117553710938,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.4518051147461,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.38694763183594,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.67987823486328,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-75.41616821289062,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.76808166503906,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.70680236816406,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.70708465576172,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.68437194824219,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.64202117919922,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.40095520019531,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.96281433105469,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.88970947265625,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-75.09896087646484,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.92384338378906,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.85728454589844,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.62126922607422,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.57132720947266,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.41728973388672,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.81855010986328,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.63333892822266,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.9683609008789,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-75.21614074707031,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.9760971069336,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.94353485107422,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-75.10248565673828,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.65097045898438,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-75.05546569824219,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.67814636230469,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.98485565185547,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.9532699584961,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.98336029052734,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.29051208496094,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.63216400146484,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.88904571533203,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-75.08026885986328,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.90129089355469,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-75.06454467773438,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.9190673828125,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.82003021240234,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.49311065673828,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
94,27.55474918921543,-74.75743103027344,94,8783878387838783878387838783878387838783878387838783878387838783,"[[-15, 48, 270], [-14, 46, 270], [-14, 47, 270], [-13, 45, 270], [-13, 46, 270], [-12, 44, 270], [-11, 42, 270], [-11, 43, 270], [-10, 41, 270], [-9, 40, 270], [-8, 38, 270], [-8, 39, 270], [-7, 37, 270], [-7, 38, 270], [-6, 36, 270], [-5, 35, 270], [-4, 34, 270], [-3, 32, 270], [-3, 33, 270], [-2, 31, 270], [-1, 30, 270], [0, 29, 270]]",True,"[32, 31, 30, 29]"
