0;93c993c993c993c993c993c993c993c993c993c993c993c993c993c993c993c9;[[-48, 0, 0], [-48, 0, 1], [-48, 0, 2]]
1;6996699669966996699669966996699669966996699669966996699669966996;[[-48, 74, 0], [-48, 74, 1], [-48, 74, 2], [-48, 74, 3], [-48, 74, 4], [-48, 74, 5], [-48, 74, 6], [-48, 74, 7], [-48, 74, 8], [-48, 74, 9], [-48, 74, 10], [-48, 74, 11], [-48, 74, 12], [-48, 74, 13], [-48, 74, 14]]
2;93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd;[[-48, 0, 3], [-48, 0, 4], [-48, 0, 5], [-48, 0, 6], [-48, 0, 7], [-48, 0, 8], [-48, 0, 9], [-48, 0, 10], [-48, 0, 11], [-48, 0, 12], [-48, 0, 13], [-48, 0, 14]]
3;9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd;[[-48, 0, 15], [-48, 0, 16], [-48, 0, 17], [-48, 0, 18], [-48, 0, 19], [-48, 0, 20]]
4;4996499649964996499649964996499649964996499649964996499649964996;[[-48, 74, 15], [-48, 74, 16], [-48, 74, 17], [-48, 74, 18], [-48, 74, 19], [-48, 74, 20]]
5;9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc;[[-48, 0, 21], [-48, 0, 22], [-48, 0, 23], [-48, 0, 24], [-48, 0, 25], [-48, 0, 26], [-48, 0, 27], [-48, 0, 28], [-48, 0, 29], [-48, 0, 30], [-48, 0, 31]]
6;4b964b964b964b964b964b964b964b964b964b964b964b964b964b964b964b96;[[-48, 74, 21], [-48, 74, 22], [-48, 74, 23], [-48, 74, 24], [-48, 74, 25]]
7;4bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb6;[[-48, 74, 26], [-48, 74, 27], [-48, 74, 28], [-48, 74, 29], [-48, 74, 30], [-48, 74, 31]]
8;99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc;[[-48, 0, 32], [-48, 0, 33], [-48, 0, 34], [-48, 0, 35], [-48, 0, 36], [-48, 0, 37], [-48, 0, 38], [-48, 0, 39], [-48, 0, 40], [-48, 0, 41], [-48, 0, 42], [-48, 0, 43], [-48, 0, 44], [-48, 0, 45], [-48, 0, 46], [-48, 0, 47], [-48, 0, 48], [-48, 0, 49], [-48, 0, 50], [-48, 0, 51], [-48, 0, 52], [-48, 0, 53], [-48, 0, 54], [-48, 0, 55], [-48, 0, 56], [-48, 0, 57], [-48, 0, 58], [-48, 0, 59], [-48, 0, 60], [-48, 0, 61], [-48, 0, 62], [-48, 0, 63], [-48, 0, 64], [-48, 0, 65], [-48, 0, 66]]
9;4bb44bb44bb44bb44bb44bb44bb44bb44bb44bb44bb44bb44bb44bb44bb44bb4;[[-48, 74, 32], [-48, 74, 33], [-48, 74, 34], [-48, 74, 35], [-48, 74, 36], [-48, 74, 37], [-48, 74, 38], [-48, 74, 39], [-48, 74, 40], [-48, 74, 41], [-48, 74, 42], [-48, 74, 43], [-48, 74, 44], [-48, 74, 45], [-48, 74, 46], [-48, 74, 47], [-48, 74, 48], [-48, 74, 49], [-48, 74, 50], [-48, 74, 51], [-48, 74, 52], [-48, 74, 53], [-48, 74, 54], [-48, 74, 55], [-48, 74, 56], [-48, 74, 57], [-48, 74, 58], [-48, 74, 59], [-48, 74, 60], [-48, 74, 61]]
