0;93c993c993c993c993c993c993c993c993c993c993c993c993c993c993c993c9;[[-48, 0, 0], [-48, 0, 1], [-48, 0, 2]]
1;4992499249924992499249924992499249924992499249924992499249924992;[[-48, 85, 0], [-48, 85, 1], [-48, 85, 2], [-48, 85, 3], [-48, 85, 4], [-48, 85, 5], [-48, 85, 6], [-48, 85, 7], [-48, 85, 8], [-48, 85, 9], [-48, 85, 10]]
2;93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd;[[-48, 0, 3], [-48, 0, 4], [-48, 0, 5], [-48, 0, 6], [-48, 0, 7], [-48, 0, 8], [-48, 0, 9], [-48, 0, 10], [-48, 0, 11], [-48, 0, 12], [-48, 0, 13], [-48, 0, 14]]
3;4996499649964996499649964996499649964996499649964996499649964996;[[-48, 85, 11], [-48, 85, 12], [-48, 85, 13]]
4;4b964b964b964b964b964b964b964b964b964b964b964b964b964b964b964b96;[[-48, 85, 14], [-48, 85, 15], [-48, 85, 16], [-48, 85, 17], [-48, 85, 18], [-48, 85, 19], [-48, 85, 20], [-48, 85, 21], [-48, 85, 22], [-48, 85, 23], [-48, 85, 24], [-48, 85, 25], [-48, 85, 26], [-48, 85, 27], [-48, 85, 28], [-48, 85, 29], [-48, 85, 30], [-48, 85, 31], [-48, 85, 32], [-48, 85, 33], [-48, 85, 34], [-48, 85, 35], [-48, 85, 36], [-48, 85, 37]]
5;9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd;[[-48, 0, 15], [-48, 0, 16], [-48, 0, 17], [-48, 0, 18], [-48, 0, 19], [-48, 0, 20]]
6;9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc;[[-48, 0, 21], [-48, 0, 22], [-48, 0, 23], [-48, 0, 24], [-48, 0, 25], [-48, 0, 26], [-48, 0, 27], [-48, 0, 28], [-48, 0, 29], [-48, 0, 30], [-48, 0, 31]]
7;99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc99cc;[[-48, 0, 32], [-48, 0, 33], [-48, 0, 34], [-48, 0, 35], [-48, 0, 36], [-48, 0, 37], [-48, 0, 38], [-48, 0, 39], [-48, 0, 40], [-48, 0, 41], [-48, 0, 42], [-48, 0, 43], [-48, 0, 44], [-48, 0, 45], [-48, 0, 46], [-48, 0, 47], [-48, 0, 48], [-48, 0, 49], [-48, 0, 50], [-48, 0, 51], [-48, 0, 52], [-48, 0, 53], [-48, 0, 54], [-48, 0, 55], [-48, 0, 56], [-48, 0, 57], [-48, 0, 58], [-48, 0, 59], [-48, 0, 60], [-48, 0, 61], [-48, 0, 62], [-48, 0, 63], [-48, 0, 64], [-48, 0, 65], [-48, 0, 66]]
8;4bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb64bb6;[[-48, 85, 38], [-48, 85, 39], [-48, 85, 40]]
9;5bb65bb65bb65bb65bb65bb65bb65bb65bb65bb65bb65bb65bb65bb65bb65bb6;[[-48, 85, 41], [-48, 85, 42], [-48, 85, 43], [-48, 85, 44], [-48, 85, 45], [-48, 85, 46], [-48, 85, 47], [-48, 85, 48], [-48, 85, 49], [-48, 85, 50], [-48, 85, 51], [-48, 85, 52], [-48, 85, 53], [-48, 85, 54], [-48, 85, 55], [-48, 85, 56], [-48, 85, 57], [-48, 85, 58], [-48, 85, 59], [-48, 85, 60], [-48, 85, 61]]
