All elements turn off;5500000000.0;-71.87
All elements turn on;5500000000.0;-71.65
Only first element turn on;5500000000.0;-71.65
Only last element turn on;5500000000.0;-71.84
Left side on;5500000000.0;-70.40
Right side on;5500000000.0;-70.41
Upper half on;5500000000.0;-71.96
Lower half on;5500000000.0;-71.56
Vertical strips [1010];5500000000.0;-71.57
Vertical strips [0101];5500000000.0;-71.85
Horizontal strips [1010];5500000000.0;-71.94
Horizontal strips [0101];5500000000.0;-71.94
Chessboard [1010/0101];5500000000.0;-71.87
Chessboard [0101/1010];5500000000.0;-71.86
Thick vertical strips [1100];5500000000.0;-71.66
Thick vertical strips [0011];5500000000.0;-71.64
Thicker vertical strips [11110000];5500000000.0;-68.47
Thicker vertical strips [00001111];5500000000.0;-68.47
Thick horizontal strips [1100];5500000000.0;-71.50
Thick horizontal strips [0011];5500000000.0;-71.48
Chessboard [11001100/00110011];5500000000.0;-71.69
Chest;5500000000.0;-71.43
Dartboard;5500000000.0;-71.36
Random 1;5500000000.0;-72.15
Random 2;5500000000.0;-71.14
Random 3;5500000000.0;-71.24
Random 4;5500000000.0;-71.26
