N; Pattern; Power; Rx Angle; Tx Angle; a; c; x; y; b
0; 0x4f834f834f834f834f834f834f834f834f834f834f834f834f834f834f834f83; -89.0787356235444; -48; 80; 3000; 2000; 1000; 500; 0.815;
1; 0xb234b234b234b234b234b234b234b234b234b234b234b234b234b234b234b234; -90.86143118584212; -48; 80; 3000; 2000; 1000; 500; 0.815;
2; 0x4d814d814d814d814d814d814d814d814d814d814d814d814d814d814d814d81; -89.38916423056034; -48; 80; 3000; 2000; 1000; 500; 0.815;
3; 0x5d835d835d835d835d835d835d835d835d835d835d835d835d835d835d835d83; -89.07083153643649; -48; 80; 3000; 2000; 1000; 500; 0.815;
4; 0x337c337c337c337c337c337c337c337c337c337c337c337c337c337c337c337c; -91.1211026655431; -48; 80; 3000; 2000; 1000; 500; 0.815;
5; 0xf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26cf26c; -89.56539911032232; -48; 80; 3000; 2000; 1000; 500; 0.815;
6; 0xcd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83cd83; -88.16237978086755; -48; 80; 3000; 2000; 1000; 500; 0.815;
7; 0xb234b234b234b234b234b234b234b234b234b234b234b234b234b234b234b234; -90.81065645683981; -48; 80; 3000; 2000; 1000; 500; 0.815;
8; 0x4dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc34dc3; -88.44014567136712; -48; 80; 3000; 2000; 1000; 500; 0.815;
9; 0xa27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27ca27c; -90.12699991752795; -48; 80; 3000; 2000; 1000; 500; 0.815;
10; 0x4cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc34cc3; -88.7574162687468; -48; 80; 3000; 2000; 1000; 500; 0.815;
11; 0x327c327c327c327c327c327c327c327c327c327c327c327c327c327c327c327c; -91.26291010462981; -48; 80; 3000; 2000; 1000; 500; 0.815;
12; 0x4e834e834e834e834e834e834e834e834e834e834e834e834e834e834e834e83; -89.40525914212213; -48; 80; 3000; 2000; 1000; 500; 0.815;
13; 0xb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27cb27c; -90.61186009384906; -48; 80; 3000; 2000; 1000; 500; 0.815;
14; 0x0d830d830d830d830d830d830d830d830d830d830d830d830d830d830d830d83; -88.95597449906461; -48; 80; 3000; 2000; 1000; 500; 0.815;
15; 0xf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23cf23c; -90.79855195052608; -48; 80; 3000; 2000; 1000; 500; 0.815;
