N; Pattern; Power; Tx Angle; Rx Angle; a; c; x; y; b
24;0x55aa55aa55aa55aa55aa55aa55aa55aa55aa55aa55aa55aa55aa55aa55aa55aa;-63.583422005176544;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
25;0x3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe3ffe;-63.259308844804764;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
26;0x63e663e663e663e663e663e663e663e663e663e663e663e663e663e663e663e6;-65.5528575181961;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
27;0x73c673c673c673c673c673c673c673c673c673c673c673c673c673c673c673c6;-65.41726529598236;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
28;0xd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9db;-60.87072443962097;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
29;0x49d249d249d249d249d249d249d249d249d249d249d249d249d249d249d249d2;-62.5858793258667;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
30;0x6992699269926992699269926992699269926992699269926992699269926992;-65.48207944631577;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
31;0x8ff08ff08ff08ff08ff08ff08ff08ff08ff08ff08ff08ff08ff08ff08ff08ff0;-60.731948763132095;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
32;0xdbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9dbd9;-60.76685217022896;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
33;0x33ce33ce33ce33ce33ce33ce33ce33ce33ce33ce33ce33ce33ce33ce33ce33ce;-63.13139474391937;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
34;0x2996299629962996299629962996299629962996299629962996299629962996;-63.32148566842079;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
35;0xe7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3;-64.61682349443436;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
36;0xe3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7e3e7;-64.36108094453812;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
37;0x93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd93cd;-60.30791395902634;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
38;0x63e763e763e763e763e763e763e763e763e763e763e763e763e763e763e763e7;-67.18002033233643;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
39;0x2d942d942d942d942d942d942d942d942d942d942d942d942d942d942d942d94;-61.98471722006798;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
40;0xad94ad94ad94ad94ad94ad94ad94ad94ad94ad94ad94ad94ad94ad94ad94ad94;-60.80478435754776;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
41;0xad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95;-60.933681041002274;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
42;0x9bc99bc99bc99bc99bc99bc99bc99bc99bc99bc99bc99bc99bc99bc99bc99bc9;-59.873207807540894;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
43;0x49db49db49db49db49db49db49db49db49db49db49db49db49db49db49db49db;-62.339734852313995;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
44;0xb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3ccb3cc;-61.60883420705795;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
45;0x49da49da49da49da49da49da49da49da49da49da49da49da49da49da49da49da;-61.75682175159454;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
46;0xa5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5;-63.42760130763054;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
47;0xb5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5b5a5;-62.62058502435684;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
48;0x95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad95ad;-60.126112550497055;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
49;0xd5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9d5a9;-61.28028020262718;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
50;0x55ab55ab55ab55ab55ab55ab55ab55ab55ab55ab55ab55ab55ab55ab55ab55ab;-64.38348430395126;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
51;0xd5aad5aad5aad5aad5aad5aad5aad5aad5aad5aad5aad5aad5aad5aad5aad5aa;-62.12993958592415;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
52;0x95ab95ab95ab95ab95ab95ab95ab95ab95ab95ab95ab95ab95ab95ab95ab95ab;-62.75459772348404;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
53;0xb5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9;-62.28518998622894;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
54;0xa5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ad;-60.908561795949936;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
55;0xada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5ada5;-60.60828486084938;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
56;0xa9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5a9b5;-62.500483959913254;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
57;0x29b529b529b529b529b529b529b529b529b529b529b529b529b529b529b529b5;-63.571076065301895;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
58;0x29b429b429b429b429b429b429b429b429b429b429b429b429b429b429b429b4;-63.67855262756348;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
59;0x6994699469946994699469946994699469946994699469946994699469946994;-63.309163600206375;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
60;0x4996499649964996499649964996499649964996499649964996499649964996;-62.56394299864769;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
61;0x4b924b924b924b924b924b924b924b924b924b924b924b924b924b924b924b92;-65.8693819642067;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
62;0xdb92db92db92db92db92db92db92db92db92db92db92db92db92db92db92db92;-63.855580151081085;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
63;0xdb93db93db93db93db93db93db93db93db93db93db93db93db93db93db93db93;-64.25315189361572;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
64;0xdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9b;-62.9621459543705;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
65;0x5b925b925b925b925b925b925b925b925b925b925b925b925b925b925b925b92;-65.07294940948486;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
66;0x9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb9bdb;-61.87898653745651;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
67;0x93d993d993d993d993d993d993d993d993d993d993d993d993d993d993d993d9;-61.80438223481178;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
68;0xb3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9b3c9;-62.623840898275375;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
69;0x33cd33cd33cd33cd33cd33cd33cd33cd33cd33cd33cd33cd33cd33cd33cd33cd;-62.092718213796616;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
70;0x87f187f187f187f187f187f187f187f187f187f187f187f187f187f187f187f1;-64.10170841217041;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
71;0xc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9dbc9db;-61.12343379855156;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
72;0x1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc1ffc;-60.38174510002136;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
73;0xc7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1c7e1;-62.504622995853424;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
74;0x0ff80ff80ff80ff80ff80ff80ff80ff80ff80ff80ff80ff80ff80ff80ff80ff8;-61.116960912942886;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
75;0x7fff7fff7fff7fff7fff7fff7fff7fff7fff7fff7fff7fff7fff7fff7fff7fff;-65.10830968618393;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
76;0x55a955a955a955a955a955a955a955a955a955a955a955a955a955a955a955a9;-62.255827367305756;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
77;0x95aa95aa95aa95aa95aa95aa95aa95aa95aa95aa95aa95aa95aa95aa95aa95aa;-62.00205737352371;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
78;0x93cc93cc93cc93cc93cc93cc93cc93cc93cc93cc93cc93cc93cc93cc93cc93cc;-60.14893186092377;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
79;0xd5add5add5add5add5add5add5add5add5add5add5add5add5add5add5add5ad;-60.30861109495163;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
80;0xb5abb5abb5abb5abb5abb5abb5abb5abb5abb5abb5abb5abb5abb5abb5abb5ab;-64.40900957584381;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
81;0x33c933c933c933c933c933c933c933c933c933c933c933c933c933c933c933c9;-62.86170968413353;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
82;0x33c633c633c633c633c633c633c633c633c633c633c633c633c633c633c633c6;-64.77694255113602;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
83;0xc7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1c7f1;-64.09363508224487;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
84;0x95a595a595a595a595a595a595a595a595a595a595a595a595a595a595a595a5;-61.20608624815941;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
85;0xa5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9;-61.960559368133545;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
86;0x9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd9bcd;-59.12795612215996;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
87;0x2d962d962d962d962d962d962d962d962d962d962d962d962d962d962d962d96;-62.7580706179142;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
88;0x87f087f087f087f087f087f087f087f087f087f087f087f087f087f087f087f0;-62.78393471240997;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
89;0x69b469b469b469b469b469b469b469b469b469b469b469b469b469b469b469b4;-64.64207822084427;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
90;0xb3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9b3d9;-63.13488054275513;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
91;0xd9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9d9;-59.60742849111557;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
92;0xe3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3e3;-67.54705601930618;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
93;0xb5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5;-63.95847046375275;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
94;0xadadadadadadadadadadadadadadadadadadadadadadadadadadadadadadadad;-59.61567848920822;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
95;0x9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b9b;-62.40834730863571;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
96;0x69d269d269d269d269d269d269d269d269d269d269d269d269d269d269d269d2;-64.17861491441727;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
97;0x4b964b964b964b964b964b964b964b964b964b964b964b964b964b964b964b96;-64.36756229400635;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
98;0x73e673e673e673e673e673e673e673e673e673e673e673e673e673e673e673e6;-66.04985392093658;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
99;0x3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff3fff;-63.995109498500824;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
100;0x55ad55ad55ad55ad55ad55ad55ad55ad55ad55ad55ad55ad55ad55ad55ad55ad;-61.288504004478455;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
101;0xb5aab5aab5aab5aab5aab5aab5aab5aab5aab5aab5aab5aab5aab5aab5aab5aa;-63.608412474393845;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
102;0x1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe1ffe;-60.996074348688126;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
103;0xa595a595a595a595a595a595a595a595a595a595a595a595a595a595a595a595;-62.364454209804535;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
104;0xa9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5a9a5;-61.376425355672836;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
105;0x9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc9bcc;-59.07463359832764;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
106;0xd5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5d5a5;-61.36019787192345;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
107;0xa5aba5aba5aba5aba5aba5aba5aba5aba5aba5aba5aba5aba5aba5aba5aba5ab;-63.79847264289856;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
108;0x33d933d933d933d933d933d933d933d933d933d933d933d933d933d933d933d9;-63.09671053290367;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
109;0x99c999c999c999c999c999c999c999c999c999c999c999c999c999c999c999c9;-58.75828695297241;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
110;0xd9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9d9c9;-59.020133674144745;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
111;0x939b939b939b939b939b939b939b939b939b939b939b939b939b939b939b939b;-64.14880901575089;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
112;0x9399939993999399939993999399939993999399939993999399939993999399;-62.13964256644249;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
113;0xad96ad96ad96ad96ad96ad96ad96ad96ad96ad96ad96ad96ad96ad96ad96ad96;-61.34780636429787;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
114;0x69b569b569b569b569b569b569b569b569b569b569b569b569b569b569b569b5;-64.75049358606339;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
115;0x33e633e633e633e633e633e633e633e633e633e633e633e633e633e633e633e6;-65.56818109750748;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
116;0x95b595b595b595b595b595b595b595b595b595b595b595b595b595b595b595b5;-62.41487091779709;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
117;0xada9ada9ada9ada9ada9ada9ada9ada9ada9ada9ada9ada9ada9ada9ada9ada9;-60.507362604141235;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
118;0x0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc0ffc;-60.41182869672775;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
119;0x63e363e363e363e363e363e363e363e363e363e363e363e363e363e363e363e3;-71.93729615211487;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
120;0x6dd26dd26dd26dd26dd26dd26dd26dd26dd26dd26dd26dd26dd26dd26dd26dd2;-63.493986546993256;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
121;0x2dd22dd22dd22dd22dd22dd22dd22dd22dd22dd22dd22dd22dd22dd22dd22dd2;-62.81314718723297;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
122;0x2dd62dd62dd62dd62dd62dd62dd62dd62dd62dd62dd62dd62dd62dd62dd62dd6;-61.6101578772068;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
123;0x73e773e773e773e773e773e773e773e773e773e773e773e773e773e773e773e7;-67.66488009691238;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
124;0x55a555a555a555a555a555a555a555a555a555a555a555a555a555a555a555a5;-62.565898180007935;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
125;0xa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aaa5aa;-62.79799202084541;16.18199591772694;-52.30023187813713;3750.2291666666665;4415.5;2738.3541666666665;2506.375;842.5;
