"Grupowy pomiar N_el4 1szy opt elem w sekwencji=0||SWT = 0.42944||"
-71.4403305053711, -71.34977722167969, -71.3138427734375, -71.37354278564453, -71.39522552490234, -71.37696838378906, -71.37354278564453, -71.33219909667969, -71.31208038330078, -71.35083770751953, -71.33043670654297, -71.3652572631836, -71.3445816040039, -71.35379791259766, -71.3399887084961, -71.33832550048828, -71.34800720214844, -71.37247467041016, -71.40984344482422, -71.40757751464844, -71.3697509765625, -71.38752746582031, -71.42256927490234, -71.39677429199219, -71.3907241821289, -71.41079711914062, -71.41328430175781, -71.3930892944336, -71.41471862792969, -71.38455963134766, -71.35993194580078, -71.37023162841797, -71.3554458618164, -71.36750030517578, -71.30784606933594, -71.39274597167969, -71.2662353515625, -71.16521453857422, -71.15827941894531, -71.15446472167969, -71.18812561035156, -71.12300872802734, -71.12761688232422, -71.17295837402344, -71.17874145507812, -71.1471939086914, -71.11565399169922, -71.19218444824219, -71.1535415649414, -71.12646484375, -71.11082458496094, -71.11438751220703, -71.1064682006836, -71.07231903076172, -71.10427856445312, -71.06465911865234, -71.0989990234375, -71.1243896484375, -71.15550231933594, -71.12289428710938, -71.13578796386719, -71.20354461669922, -71.19972229003906, -71.16613006591797, -71.16093444824219, -71.14557647705078, -71.15654754638672, -71.15446472167969, -71.15238952636719, -71.12496185302734, -71.14073944091797, -71.12830352783203, -71.16416931152344, -71.13002014160156, -71.15827941894531, -71.13578796386719, -71.16822052001953, -71.112548828125, -71.11507415771484, -71.13072204589844, -71.09532928466797, -71.08822631835938, -71.13198852539062, -71.0930404663086, -71.17491912841797, -71.11266326904297, -71.14801025390625, -71.10335540771484, -71.12081909179688, -71.05130767822266, -71.18893432617188, -71.29681396484375, -71.25291442871094, -71.30525970458984, -71.28028106689453, -71.33055114746094, -71.3050308227539, -71.3197250366211, -71.34930419921875, -71.32855224609375, -71.34151458740234, -71.31607055664062, -71.33244323730469, -71.27266693115234, -71.3592300415039, -71.34375762939453, -71.29938507080078, -71.30584716796875, -71.3132553100586, -71.33373260498047, -71.32855224609375, -71.2718505859375, -71.31536865234375, -71.27536010742188, -71.2856674194336, -71.27009582519531, -71.2947006225586, -71.27945709228516, -71.30549621582031, -71.26681518554688, -71.25747680664062, -71.26763916015625, -71.37993621826172, -71.29012298583984, -71.2916488647461, -71.27313995361328, -71.32066345214844, -71.28297424316406, -71.28742980957031, -71.29985809326172, -71.28414916992188, -71.31490325927734, -71.31654357910156, -71.30960845947266, -71.32867431640625, -71.36951446533203, -71.32218933105469, -71.3208999633789, -71.31513214111328, -71.31490325927734, -71.30643463134766, -71.30632019042969, -71.2342529296875, -71.31830596923828, -71.2262191772461, -71.02863311767578, -71.07449340820312, -71.0427474975586, -70.96537017822266, -70.98198699951172, -71.0259017944336, -71.00306701660156, -71.02692413330078, -71.01475524902344, -70.9491195678711, -71.01407623291016, -71.04183959960938, -71.01123809814453, -71.01362609863281, -70.98651885986328, -70.95001983642578, -71.03876495361328, -71.00397491455078, -71.02669525146484, -71.0499267578125, -71.00159454345703, -71.03865051269531, -70.97848510742188, -70.9886703491211, -70.97701263427734, -71.0094223022461, -70.9902572631836, -70.96943664550781, -71.02317810058594, -71.08731079101562, -71.01453399658203, -71.06294250488281, -71.01362609863281, -71.02794647216797, -70.99105072021484, -71.0193099975586, -71.02873992919922, -71.02135467529297, -70.99581146240234, -71.02351379394531, -71.0465087890625, -71.03797149658203, -71.03044891357422, -70.96966552734375, -70.98176574707031, -70.99275207519531, -71.0451431274414, -70.9924087524414, -70.9845962524414, -71.00590515136719, -71.04525756835938, -71.02658081054688, -71.03056335449219, -71.07140350341797, -71.39736938476562, -71.60922241210938, -71.62236785888672, -71.61481475830078, -71.57886505126953, -71.5956039428711, -71.56977844238281, -71.63066101074219, -71.65177917480469, -71.5387191772461, -71.62066650390625, -71.62042236328125, -71.56456756591797, -71.59622192382812, -71.63066101074219, -71.65569305419922, -71.6084976196289, -71.63260650634766, -71.64456939697266, -71.6731948852539, -71.65202331542969, -71.65348815917969, -71.60107421875, -71.602783203125, -71.60824584960938, -71.60970306396484, -71.60545349121094, -71.64921569824219, -71.58662414550781, -71.63712310791016, -71.63529205322266, -71.59014892578125, -71.59986114501953, -71.65985107421875, -71.60205078125, -71.5624008178711, -71.55791473388672, -71.62346649169922, -71.61044311523438, -71.62602233886719, -71.63993072509766, -71.65703582763672, -71.63895416259766, -71.59451293945312, -71.5541763305664, -71.65080261230469, -71.6727066040039, -71.5959701538086, -71.62614440917969, -71.68104553222656, -71.5968246459961, -71.55961608886719, -71.62249755859375, -71.6088638305664, -71.56106567382812, -71.57559204101562, -71.38443756103516, -71.39286041259766, -71.35083770751953, -71.38372802734375, -71.42115020751953, -71.39060974121094, -71.34151458740234, -71.38195037841797, -71.39107513427734, -71.38846588134766, -71.39713287353516, -71.31090545654297, -71.36123657226562, -71.3614730834961, -71.35426330566406, -71.33208465576172, -71.3697509765625, -71.298095703125, -71.31395721435547, -71.34434509277344, -71.33892059326172, -71.40817260742188, -71.4080581665039, -71.4027099609375, -71.33491516113281, -71.34906768798828, -71.38420104980469, -71.40699005126953, -71.4119873046875, -71.37223815917969, -71.32478332519531, -71.32937622070312, -71.3739013671875, -71.36656188964844, -71.31466674804688, -71.32572174072266, -71.30879211425781, -71.36738586425781, -71.3847885131836, -71.31842041015625, -71.34800720214844, -71.3236083984375, -71.36880493164062, -71.36643981933594, -71.35591888427734, -71.40437316894531, -71.40865325927734, -71.32937622070312, -71.3592300415039, -71.39154815673828, -71.34906768798828, -71.37650299072266, -71.40473175048828, -71.41650390625, -71.35497283935547, -71.37673950195312, -71.37010192871094, -71.28836059570312, -71.3627700805664, -71.40877532958984, -71.40996551513672, -71.37542724609375, -71.3689193725586, -71.3627700805664, -71.40235137939453, -71.38431549072266, -71.35272216796875, -71.39985656738281, -71.4423599243164, -71.4371109008789, -71.46829223632812, -71.38396453857422, -71.4698486328125, -71.34871673583984, -71.34529113769531, -71.36418914794922, -71.31454467773438, -71.34434509277344, -71.41924285888672, -71.40556335449219, -71.35981750488281, -71.36478424072266, -71.4511947631836, -71.4310302734375, -71.46446228027344, -71.42745208740234, -71.39724731445312, -71.35225677490234, -71.38099670410156, -71.4061508178711, -71.46314239501953, -71.42304229736328, -71.42115020751953, -71.41032409667969, -71.40152740478516, -71.40306854248047, -71.3469467163086, -71.40579986572266, -71.37200164794922, -71.34516906738281, -71.39642333984375, -71.37152862548828, -71.41507720947266, -71.37650299072266, -71.40746307373047, -71.3768539428711, -71.32913970947266, -71.37815856933594, -71.12300872802734, -71.11151885986328, -71.1064682006836, -71.08708190917969, -71.06375122070312, -71.06934356689453, -71.0801010131836, -71.11140441894531, -71.08273315429688, -71.0930404663086, -71.039794921875, -71.05895233154297, -71.08696746826172, -71.06922912597656, -71.14339447021484, -71.08856964111328, -71.09545135498047, -71.05997467041016, -71.0989990234375, -71.09246826171875, -71.03898620605469, -71.09705352783203, -71.10301971435547, -71.10704040527344, -71.12773132324219, -71.09945678710938, -71.06317901611328, -71.07060241699219, -71.05289459228516, -71.06649017333984, -71.06157684326172, -71.07231903076172, -71.06282806396484, -71.06546020507812, -71.07518005371094, -71.06865692138672, -71.03990173339844, -71.06968688964844, -71.06294250488281, -71.04525756835938, -71.08055114746094, -71.09774017333984, -71.07941436767578, -71.10279083251953, -71.05461120605469, -71.06922912597656, -71.07654571533203, -71.08456420898438, -71.13014221191406, -71.07608795166016, -71.07357025146484, -71.080322265625, -71.05895233154297, -71.29505157470703, -72.00212860107422, -71.97480773925781, -71.98560333251953, -71.92509460449219, -71.95288848876953, -71.916015625, -71.93025970458984, -71.94668579101562, -71.98191833496094, -71.8966293334961, -71.94251251220703, -71.93038940429688, -71.93821716308594, -71.9276123046875, -71.89574432373047, -71.92420196533203, -71.8731460571289, -71.97265625, -71.91941833496094, -71.90795135498047, -71.9589614868164, -71.92168426513672, -71.9721450805664, -71.95263671875, -71.95592498779297, -71.96263885498047, -72.01996612548828, -71.95098876953125, -71.98471069335938, -71.98191833496094, -71.98115539550781, -71.9378433227539, -71.91021728515625, -71.87665557861328, -71.93620300292969, -71.88167572021484, -71.90303802490234, -71.92231750488281, -71.95972442626953, -71.97988891601562, -71.92130279541016, -71.93897247314453, -71.98902893066406, -71.96175384521484, -71.9090805053711, -71.9566879272461, -71.98737335205078, -71.93215942382812, -72.02429962158203, -71.98065185546875, -71.95237731933594, -71.90593719482422, -71.85448455810547, -71.91260528564453, -71.68080139160156, -71.64482116699219, -71.63895416259766, -71.61773681640625, -71.67184448242188, -71.7122573852539, -71.6768798828125, -71.70941925048828, -71.62212371826172, -71.6731948852539, -71.62175750732422, -71.61956787109375, -71.72802734375, -71.67037963867188, -71.66951751708984, -71.58226013183594, -71.65605926513672, -71.67135620117188, -71.65325164794922, -71.69589233398438, -71.60836791992188, -71.71139526367188, -71.65325164794922, -71.61592102050781, -71.66609191894531, -71.69725036621094, -71.74901580810547, -71.700439453125, -71.6820297241211, -71.63394927978516, -71.7123794555664, -71.6821517944336, -71.66217803955078, -71.72926330566406, -71.66181182861328, -71.70327758789062, -71.66744232177734, -71.61750030517578, -71.63883209228516, -71.65190124511719, -71.66388702392578, -71.64029693603516, -71.57147979736328, -71.66095733642578, -71.66266632080078, -71.60970306396484, -71.68766784667969, -71.65422821044922, -71.67993927001953, -71.62785339355469, -71.6731948852539, -71.6709976196289, -71.67491149902344, -71.66707611083984, -71.81591033935547, -71.87163543701172, -71.83236694335938, -71.81976318359375, -71.91021728515625, -71.83810424804688, -71.82413482666016, -71.80992889404297, -71.84597778320312, -71.85636138916016, -71.83186340332031, -71.87289428710938, -71.90165710449219, -71.85134887695312, -71.81465911865234, -71.84597778320312, -71.8607406616211, -71.900146484375, -71.87189483642578, -71.88443756103516, -71.82911682128906, -71.87201690673828, -71.92938232421875, -71.85285949707031, -71.78704833984375, -71.82786560058594, -71.87089538574219, -71.83560180664062, -71.86337280273438, -71.83935546875, -71.8657455444336, -71.8294906616211, -71.88431549072266, -71.82026672363281, -71.83698272705078, -71.8327407836914, -71.84685516357422, -71.8272476196289, -71.84172821044922, -71.8638687133789, -71.86361694335938, -71.87540435791016, -71.8506088256836, -71.88934326171875, -71.81490325927734, -71.8293685913086, -71.82463073730469, -71.89222717285156, -71.84822845458984, -71.86011505126953, -71.81478118896484, -71.8090591430664, -71.86261749267578, -71.85335540771484, -71.58213806152344, -71.53907012939453, -71.58772277832031, -71.55815887451172, -71.52461242675781, -71.57365417480469, -71.57256317138672, -71.5423355102539, -71.53063201904297, -71.5640869140625, -71.54125213623047, -71.52978515625, -71.49009704589844, -71.496826171875, -71.52413177490234, -71.5404052734375, -71.54486846923828, -71.54595184326172, -71.58116912841797, -71.5534439086914, -71.55259704589844, -71.5186996459961, -71.53268432617188, -71.5313491821289, -71.5488510131836, -71.53509521484375, -71.57849884033203, -71.5186996459961, -71.55743408203125, -71.54341888427734, -71.47618865966797, -71.4250717163086, -71.49610900878906, -71.551513671875, -71.55030059814453, -71.59051513671875, -71.5513916015625, -71.55707550048828, -71.57219696044922, -71.57208251953125, -71.52436828613281, -71.5768051147461, -71.55912780761719, -71.5534439086914, -71.57923126220703, -71.54353332519531, -71.59123992919922, -71.51028442382812, -71.61421203613281, -71.54341888427734, -71.47859191894531, -71.53485870361328, -71.46925354003906, -71.53617858886719, -71.99131774902344, -72.0481948852539, -72.1033935546875, -72.05754852294922, -72.01614379882812, -72.02302551269531, -72.07100677490234, -72.0458984375, -72.06497192382812, -72.04077911376953, -72.11356353759766, -72.03502655029297, -72.0697250366211, -72.03668975830078, -72.03643035888672, -71.98356628417969, -71.9861068725586, -72.02098846435547, -72.01040649414062, -71.9555435180664, -72.05741119384766, -72.04729461669922, -72.06151580810547, -72.02315521240234, -72.08370971679688, -72.03093719482422, -72.0648422241211, -72.02149200439453, -72.0383529663086, -71.98381805419922, -72.10738372802734, -72.01193237304688, -72.01563262939453, -72.0072250366211, -72.0384750366211, -72.11189270019531, -71.99945068359375, -72.00404357910156, -72.01728820800781, -72.0789566040039, -72.01844024658203, -72.02328491210938, -72.05088806152344, -72.11215209960938, -72.00684356689453, -72.01958465576172, -72.10107421875, -72.0724105834961, -72.03975677490234, -72.05548858642578, -72.0492172241211, -72.05548858642578, -72.09477233886719, -72.03643035888672, -71.7740249633789, -71.73506164550781, -71.74728393554688, -71.78568267822266, -71.78605651855469, -71.76065063476562, -71.7156982421875, -71.7963638305664, -71.76522827148438, -71.82625579833984, -71.78369903564453, -71.79922485351562, -71.77538299560547, -71.79984283447266, -71.77315521240234, -71.74889373779297, -71.79027557373047, -71.79288482666016, -71.8165283203125, -71.84635162353516, -71.7674560546875, -71.80731201171875, -71.75594329833984, -71.74172973632812, -71.75297546386719, -71.71643829345703, -71.77166748046875, -71.79487609863281, -71.81153869628906, -71.7372817993164, -71.76646423339844, -71.7768783569336, -71.81278991699219, -71.72913360595703, -71.7603988647461, -71.76311492919922, -71.79238891601562, -71.7602767944336, -71.73554992675781, -71.79264068603516, -71.74333190917969, -71.71989440917969, -71.77873992919922, -71.70118713378906, -71.74061584472656, -71.75569152832031, -71.70437622070312, -71.79673767089844, -71.77080535888672, -71.74357604980469, -71.7771224975586, -71.82026672363281, -71.74110412597656, -71.74209594726562, -71.73814392089844, -71.76448059082031, -71.79238891601562, -71.79673767089844, -71.77787017822266, -71.74011993408203, -71.81116485595703, -71.77997589111328, -71.7571792602539, -71.76893615722656, -71.71422576904297, -71.76980590820312, -71.70437622070312, -71.74901580810547, -71.84110260009766, -71.78717041015625, -71.73974609375, -71.78692626953125, -71.790771484375, -71.80071258544922, -71.75531768798828, -71.80593872070312, -71.74493408203125, -71.7768783569336, -71.73246765136719, -71.80979919433594, -71.78617858886719, -71.76150512695312, -71.72186279296875, -71.75210571289062, -71.67013549804688, -71.75978088378906, -71.65863037109375, -71.78022003173828, -71.77365112304688, -71.81939697265625, -71.7740249633789, -71.81328582763672, -71.77315521240234, -71.810546875, -71.80033874511719, -71.77587890625, -71.74296569824219, -71.75582122802734, -71.78977966308594, -71.78382110595703, -71.74542999267578, -71.73690795898438, -71.73838806152344, -71.70708465576172, -71.7602767944336, -71.71065521240234, -71.70536041259766, -71.72827911376953, -71.44737243652344, -71.45752716064453, -71.46206665039062, -71.51641845703125, -71.47164154052734, -71.49105834960938, -71.46517944335938, -71.44415283203125, -71.39522552490234, -71.49586486816406, -71.39594268798828, -71.4568099975586, -71.48494720458984, -71.41924285888672, -71.50679779052734, -71.41816711425781, -71.44821166992188, -71.46063232421875, -71.41079711914062, -71.4698486328125, -71.4685287475586, -71.45358276367188, -71.4415283203125, -71.41507720947266, -71.38278198242188, -71.4533462524414, -71.44534301757812, -71.47344207763672, -71.4510726928711, -71.5107650756836, -71.46147155761719, -71.4513168334961, -71.48302459716797, -71.45215606689453, -71.47164154052734, -71.4648208618164, -71.46601867675781, -71.45549011230469, -71.42745208740234, -71.44689178466797, -71.48566436767578, -71.43412780761719, -71.42304229736328, -71.45513153076172, -71.45513153076172, -71.49658203125, -71.4532241821289, -71.45704650878906, -71.46517944335938, -71.43246459960938, -71.44283294677734, -71.41793060302734, -71.40853118896484, -71.40912628173828, -71.4415283203125, -71.3991470336914, -71.42472076416016, -71.45370483398438, -71.43151092529297, -71.46697235107422, -71.476318359375, -71.45465087890625, -71.49514770507812
-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.3697509765625, -71.38752746582031, -71.42256927490234, -71.39677429199219, -71.3907241821289, -71.41079711914062, -71.41328430175781, -71.3930892944336, -71.41471862792969, -71.38455963134766, -71.35993194580078, -71.37023162841797, -71.3554458618164,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.13002014160156, -71.15827941894531, -71.13578796386719, -71.16822052001953, -71.112548828125, -71.11507415771484, -71.13072204589844, -71.09532928466797, -71.08822631835938, -71.13198852539062, -71.0930404663086, -71.17491912841797, -71.11266326904297,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.32066345214844, -71.28297424316406, -71.28742980957031, -71.29985809326172, -71.28414916992188, -71.31490325927734, -71.31654357910156, -71.30960845947266, -71.32867431640625, -71.36951446533203, -71.32218933105469, -71.3208999633789, -71.31513214111328,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-70.99105072021484, -71.0193099975586, -71.02873992919922, -71.02135467529297, -70.99581146240234, -71.02351379394531, -71.0465087890625, -71.03797149658203, -71.03044891357422, -70.96966552734375, -70.98176574707031, -70.99275207519531, -71.0451431274414,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.65985107421875, -71.60205078125, -71.5624008178711, -71.55791473388672, -71.62346649169922, -71.61044311523438, -71.62602233886719, -71.63993072509766, -71.65703582763672, -71.63895416259766, -71.59451293945312, -71.5541763305664, -71.65080261230469,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.32478332519531, -71.32937622070312, -71.3739013671875, -71.36656188964844, -71.31466674804688, -71.32572174072266, -71.30879211425781, -71.36738586425781, -71.3847885131836, -71.31842041015625, -71.34800720214844, -71.3236083984375, -71.36880493164062,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.4310302734375, -71.46446228027344, -71.42745208740234, -71.39724731445312, -71.35225677490234, -71.38099670410156, -71.4061508178711, -71.46314239501953, -71.42304229736328, -71.42115020751953, -71.41032409667969, -71.40152740478516, -71.40306854248047,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.05289459228516, -71.06649017333984, -71.06157684326172, -71.07231903076172, -71.06282806396484, -71.06546020507812, -71.07518005371094, -71.06865692138672, -71.03990173339844, -71.06968688964844, -71.06294250488281, -71.04525756835938, -71.08055114746094,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.95098876953125, -71.98471069335938, -71.98191833496094, -71.98115539550781, -71.9378433227539, -71.91021728515625, -71.87665557861328, -71.93620300292969, -71.88167572021484, -71.90303802490234, -71.92231750488281, -71.95972442626953, -71.97988891601562,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.74901580810547, -71.700439453125, -71.6820297241211, -71.63394927978516, -71.7123794555664, -71.6821517944336, -71.66217803955078, -71.72926330566406, -71.66181182861328, -71.70327758789062, -71.66744232177734, -71.61750030517578, -71.63883209228516,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.82786560058594, -71.87089538574219, -71.83560180664062, -71.86337280273438, -71.83935546875, -71.8657455444336, -71.8294906616211, -71.88431549072266, -71.82026672363281, -71.83698272705078, -71.8327407836914, -71.84685516357422, -71.8272476196289,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.5488510131836, -71.53509521484375, -71.57849884033203, -71.5186996459961, -71.55743408203125, -71.54341888427734, -71.47618865966797, -71.4250717163086, -71.49610900878906, -71.551513671875, -71.55030059814453, -71.59051513671875, -71.5513916015625,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-72.02315521240234, -72.08370971679688, -72.03093719482422, -72.0648422241211, -72.02149200439453, -72.0383529663086, -71.98381805419922, -72.10738372802734, -72.01193237304688, -72.01563262939453, -72.0072250366211, -72.0384750366211, -72.11189270019531,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.75594329833984, -71.74172973632812, -71.75297546386719, -71.71643829345703, -71.77166748046875, -71.79487609863281, -71.81153869628906, -71.7372817993164, -71.76646423339844, -71.7768783569336, -71.81278991699219, -71.72913360595703, -71.7603988647461,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.80593872070312, -71.74493408203125, -71.7768783569336, -71.73246765136719, -71.80979919433594, -71.78617858886719, -71.76150512695312, -71.72186279296875, -71.75210571289062, -71.67013549804688, -71.75978088378906, -71.65863037109375, -71.78022003173828,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-71.4685287475586, -71.45358276367188, -71.4415283203125, -71.41507720947266, -71.38278198242188, -71.4533462524414, -71.44534301757812, -71.47344207763672, -71.4510726928711, -71.5107650756836, -71.46147155761719, -71.4513168334961, -71.48302459716797,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,
