Wed Jul 24 12:36:24 2024,SWT(ms), in 1st row, Iters, in 1st col, 
 ,1,1,2,2,4,4,8,8,16,16,32,32,64,64,128,128,256,256,512,512,1024,1024,
0,-53.160357677459714,-53.159610889434816,-53.174907634735106,-53.17245589447022,-53.16993365097046,-53.1703341217041,-53.155098880767824,-53.157303176879886,-53.17144341659546,-53.17052601623535,-53.165312183380124,-53.16628675460815,-53.15934415435791,-53.15863346862793,-53.16698157119751,-53.1655662689209,-53.16402117919922,-53.164878799438476,-53.1582640914917,-53.16412730026245,
1,-53.15791061782837,-53.158668685913085,-53.161597957611086,-53.16179559707641,-53.16415514755249,-53.163666675567626,-53.161428470611575,-53.160592025756834,-53.160893226623536,-53.16174102401733,-53.15738138198853,-53.15904968261719,-53.15238505554199,-53.1533694152832,-53.15609419631958,-53.156979305267335,-53.158329692840574,-53.15901103973388,-53.15419222259521,-53.15566474914551,
2,-53.15265201187134,-53.15622268295288,-53.152355571746824,-53.15380797958374,-53.155885177612305,-53.15575636672973,-53.152789501190185,-53.153748657226565,-53.14931209564209,-53.14916258621216,-53.15026777267456,-53.15153832626343,-53.147201793670654,-53.14821142578125,-53.14981491851807,-53.14843322372437,-53.152168392181395,-53.14999439239502,-53.15092021179199,-53.15136396026611,
3,-53.1525721244812,-53.15159164428711,-53.147509330749514,-53.145594387054444,-53.14581356811524,-53.14866818618774,-53.15020353317261,-53.15211406326294,-53.14623952102661,-53.14707975769043,-53.14700968933106,-53.14955520629883,-53.146895320892334,-53.14810666656494,-53.14280504608154,-53.14622057723999,-53.14665926361084,-53.14835139083862,-53.145648303985595,-53.143253883361815,
4,-53.146396690368654,-53.148661556243894,-53.142722282409665,-53.145176990509036,-53.14664211273193,-53.14834502792358,-53.13979232788086,-53.14011492919922,-53.14589482498169,-53.14526770019531,-53.144478454589844,-53.14464664840698,-53.141128902435305,-53.14142432022095,-53.145610946655275,-53.14720634078979,-53.141399047851564,-53.141985206604005,-53.14021536636353,-53.14249431991577,
5,-53.14158097076416,-53.14079407882691,-53.14441761398315,-53.13990060424805,-53.1448648147583,-53.142536354064944,-53.13967477416992,-53.14252047729492,-53.13822193145752,-53.13953255844116,-53.14149042892456,-53.142676609039306,-53.13918962860107,-53.14122602081299,-53.137687728881836,-53.137878017425535,-53.141555328369144,-53.14189893722534,-53.13470015335083,-53.138554340362546,
6,-53.13636402130127,-53.137741443634035,-53.13870347595215,-53.14068839263916,-53.140652950286864,-53.13933391571045,-53.13400886535644,-53.137310661315915,-53.137158081054686,-53.13669699859619,-53.13501801681519,-53.13764896011352,-53.12927458190918,-53.13055652618408,-53.13360536193848,-53.1331616897583,-53.134845821380615,-53.13464937591553,-53.13433052444458,-53.13347693634033,
7,-53.137103424072265,-53.135702659606935,-53.132446212768556,-53.1324634513855,-53.13340470504761,-53.13528344345093,-53.128746482849124,-53.128592754364014,-53.13437215805054,-53.13391513824463,-53.13102714920044,-53.13257833862305,-53.1275481262207,-53.13081398773193,-53.13122760009766,-53.128771022796634,-53.13178942108154,-53.132766738891604,-53.1280835647583,-53.130750770568845,
8,-53.12861870956421,-53.13394457244873,-53.12746103286743,-53.12349114227295,-53.12865799331665,-53.12546269607544,-53.1223201675415,-53.123598419189456,-53.13152578353882,-53.132672870635986,-53.13081677627564,-53.1305294303894,-53.12787564849854,-53.12833080291748,-53.130662254333494,-53.133116413116454,-53.134908878326414,-53.13764450073242,-53.131120658874515,-53.13176103210449,
9,-53.129200965881346,-53.1303862915039,-53.12424432754516,-53.1254059677124,-53.12575717163086,-53.12984257888794,-53.12830065536499,-53.13133932876587,-53.121219329833984,-53.12232905578613,-53.1322911605835,-53.13315714263916,-53.13148262786865,-53.13295208358765,-53.125672817230225,-53.125865257263186,-53.126409065246584,-53.12822015762329,-53.13008303451538,-53.1273225479126,
10,-53.123589141845706,-53.125776699066165,-53.11988514709473,-53.12510912704468,-53.126122135162355,-53.127668506622314,-53.128818809509276,-53.12857701873779,-53.124242164611815,-53.12432286834717,-53.1307003364563,-53.12978536224365,-53.12467392730713,-53.124530979156496,-53.122902988433836,-53.12171311569214,-53.12684127426147,-53.12576833343506,-53.12423274230957,-53.124159141540524,
