Wed Jul 24 11:40:56 2024,SWT(ms), in 1st row, Iters, in 1st col, 
 ,1,1,2,2,4,4,8,8,16,16,32,32,64,64,128,128,256,256,512,512,1024,1024,
Wed Jul 24 11:41:42 2024,SWT(ms), in 1st row, Iters, in 1st col, 
 ,1,1,2,2,4,4,8,8,16,16,32,32,64,64,128,128,256,256,512,512,1024,1024,
0,-69.06968629455567,-69.30752922821046,-69.08221942138672,-69.31563844299316,-69.07498916625977,-69.32925080871583,-69.06694544219971,-69.31539027404786,-69.06095515441895,-69.32345247650146,-69.0996254272461,-69.3532868347168,-69.07114155578613,-69.3138321685791,-69.07802709960937,-69.33120502471924,-69.05998640441895,-69.31637130737305,-69.08651007843018,-69.33694682312012,
1,-69.06804293060303,-69.31438911437988,-69.06919700622558,-69.32755475616455,-69.08152287292481,-69.3336319885254,-69.06523009490967,-69.31295736694337,-69.06927335357666,-69.33212078857422,-69.07878285980225,-69.32826512145996,-69.0675523223877,-69.31978807067871,-69.0609958114624,-69.30801693725586,-69.06603771972657,-69.31090872955322,-69.06156922149658,-69.31755902862548,
2,-69.05448992919922,-69.29748455810547,-69.05355563354492,-69.30585723876953,-69.07414096832275,-69.32193440246581,-69.05920557403564,-69.30836711120605,-69.05219860839844,-69.31013819885254,-69.06089109039307,-69.31623788452148,-69.0577625579834,-69.31069692230224,-69.05078549194336,-69.30049877166748,-69.0546842956543,-69.30360807800292,-69.05296264648437,-69.30428649139404,
3,-69.05237697601318,-69.32654165649414,-69.05966315460205,-69.29227750396728,-69.07087624359131,-69.30890252685546,-69.05193604278564,-69.31673153686523,-69.0630417175293,-69.30919285583497,-69.05231464385986,-69.30535594940186,-69.05428200531006,-69.30038209533691,-69.05264853668213,-69.30267422485352,-69.05614972686767,-69.30590753936768,-69.05178607940674,-69.30569849395752,
4,-69.06052670288086,-69.29829957580566,-69.04101490020751,-69.28415420532227,-69.06108556365967,-69.29580432128907,-69.04321455383301,-69.28250496673584,-69.05510527038574,-69.30325202178955,-69.0580527191162,-69.3018803024292,-69.0419690322876,-69.29517690277099,-69.05710404968262,-69.3073833618164,-69.04951024627685,-69.30153791046142,-69.04660228729249,-69.29640746307373,
5,-69.03844346618652,-69.2956875076294,-69.0511245727539,-69.29131610107422,-69.04833392333984,-69.32176177215577,-69.04631674957275,-69.29981983947754,-69.0460859222412,-69.28999855041504,-69.04346424102783,-69.29671849822998,-69.0443879776001,-69.30316876220704,-69.05040941619873,-69.29255001831055,-69.05449439239501,-69.30468894958496,-69.0506967163086,-69.30782469177247,
6,-69.04741347503662,-69.29686190032959,-69.04992302703857,-69.30903173065185,-69.04438098907471,-69.29076419067383,-69.04399481964111,-69.31478301239014,-69.05335050201415,-69.29544713592529,-69.05363976287842,-69.30417723846436,-69.04543208312988,-69.29972069549561,-69.04815644073486,-69.30031716156006,-69.04819674682618,-69.30562509918212,-69.0471335067749,-69.30622476959229,
7,-69.04397283935546,-69.30958763885498,-69.0453169555664,-69.31442679595948,-69.0460316543579,-69.31578723907471,-69.03420037841796,-69.3058564376831,-69.04363539123536,-69.2882730178833,-69.0487166671753,-69.30273807525634,-69.04983113861084,-69.30069325256348,-69.05455282592773,-69.3048098526001,-69.0517191772461,-69.30301695251465,-69.0484294128418,-69.30633353424072,
8,-69.05209003448486,-69.29577019500732,-69.04564582824707,-69.29691776275635,-69.0530827331543,-69.3039240951538,-69.0441148147583,-69.2982752456665,-69.04754116058349,-69.29252159881592,-69.04705849456788,-69.29410791015626,-69.05021962738037,-69.30320738220215,-69.04395743560791,-69.29767568969727,-69.0443483581543,-69.29632515716553,-69.04529040527343,-69.29560062408447,
9,-69.06103401184082,-69.30173152160644,-69.06410851287842,-69.32645739746094,-69.05485230255127,-69.31712132263183,-69.05454389953613,-69.29863809967041,-69.06158865356446,-69.29826335144043,-69.03987042999267,-69.29905764770508,-69.05333517456054,-69.29781754302978,-69.04082286834716,-69.29511376953126,-69.05259442901611,-69.30400830841064,-69.0478862915039,-69.2857537765503,
10,-69.05128142547608,-69.29906043243408,-69.04586937713623,-69.27727429962158,-69.05179338073731,-69.3087679977417,-69.0522622756958,-69.30262369537354,-69.03910809326172,-69.29426258087159,-69.0472822341919,-69.29172805786133,-69.05238200378417,-69.30152680969238,-69.0474295578003,-69.29756398773193,-69.04758046722412,-69.29804682922364,-69.03987493133545,-69.28846691894532,
11,-69.04998748779298,-69.28815119171142,-69.04604089355469,-69.29618167877197,-69.05806365203857,-69.31528632354737,-69.05821160125733,-69.29791400909424,-69.05151055908203,-69.29657759094238,-69.05806140136718,-69.30393823242187,-69.04569857025146,-69.30343017578124,-69.0489748764038,-69.30103032684326,-69.05550050354005,-69.30679010009766,-69.05349960327149,-69.30235207366944,
12,-69.03097485351563,-69.30907518005371,-69.04465941619873,-69.29897298431396,-69.06472638702392,-69.29725398254395,-69.0473804321289,-69.28999197387695,-69.04949288940429,-69.29553804016113,-69.0513331375122,-69.30159727478028,-69.04908162689209,-69.30226162719727,-69.05295852661133,-69.3026894607544,-69.0426289138794,-69.28863259887696,-69.04791533660888,-69.29244666290283,
13,-69.05444552612305,-69.29562351989746,-69.03417325592041,-69.29443769073487,-69.03399067687988,-69.29620510864258,-69.06843408203125,-69.29397674560546,-69.04587258911133,-69.29200594329834,-69.05061846160889,-69.2949988937378,-69.04316696166993,-69.29760948944092,-69.04138722229004,-69.29109092712402,-69.04290077972412,-69.30166251373291,-69.03862239074707,-69.29784809112549,
14,-69.04156024932861,-69.26820449066162,-69.03746956634521,-69.30120895385743,-69.04146458435059,-69.31390857696533,-69.03954042053223,-69.28364630889892,-69.05451173400878,-69.30154228973389,-69.04637435150147,-69.29980979919434,-69.04332578277588,-69.2935951385498,-69.04783883666992,-69.2957544708252,-69.0396214981079,-69.29492247009277,-69.04255765533448,-69.29611759185791,
15,-69.03419387054443,-69.28855201721191,-69.03688542175293,-69.29213275909424,-69.04860643005371,-69.28076844024658,-69.05092735290528,-69.29185411071778,-69.04842504882812,-69.30163791656494,-69.0505920791626,-69.29390348052979,-69.04570805358887,-69.29515934753418,-69.05054689025879,-69.29441217041015,-69.04584887695313,-69.3022368927002,-69.04520195007325,-69.29683242034912,
16,-69.057484375,-69.3186556854248,-69.05521965789795,-69.31604189300538,-69.03599895477295,-69.29717779541015,-69.06005374908447,-69.29394944000244,-69.0489197845459,-69.30518735504151,-69.04882799530029,-69.29515827178955,-69.05231886291504,-69.30370938873291,-69.05298389434815,-69.3047417755127,-69.05679850769043,-69.30303872680665,-69.05208212280273,-69.30158953857422,
17,-69.03292448425293,-69.29289762878417,-69.05105215454101,-69.30370380401611,-69.05493341064454,-69.28481255340576,-69.05310944366455,-69.30052548980713,-69.05295163726807,-69.30340468597412,-69.04604452514648,-69.29852596282959,-69.05035849761963,-69.29397961425781,-69.05042315673828,-69.30025256347656,-69.05397121429444,-69.3000962600708,-69.05736145019532,-69.3029405670166,
18,-69.03897216033936,-69.30186206054688,-69.04961677551269,-69.29731554412842,-69.05050816345215,-69.30624768066406,-69.02785897064209,-69.27859232330323,-69.0391446762085,-69.2786947402954,-69.0318346862793,-69.27026044464111,-69.02581201171876,-69.26998196411132,-69.02328887939453,-69.26648383331299,-69.01369027709961,-69.26782165527344,-69.0102260131836,-69.26211427307129,
19,-69.0142466430664,-69.28309228515624,-68.98270970916748,-69.27017525482178,-69.01078425598145,-69.26369596862793,-69.01743112182618,-69.26511207580566,-69.00744181060792,-69.26022394561768,-69.00501194763184,-69.25932032775879,-69.01399214935303,-69.26170235443115,-68.99847579193116,-69.24658789825439,-68.9977131729126,-69.24649418640136,-68.99846100616455,-69.24507671356201,
20,-68.9737872467041,-69.27034335327149,-68.97913410186767,-69.23364267730713,-68.9745919342041,-69.22348078918456,-68.96869464111329,-69.23336604309083,-68.98162623596191,-69.24148271179199,-68.97691358947753,-69.23813965606689,-68.97780828094483,-69.23043672943115,-68.98016262054443,-69.23251965332031,-68.98316271209717,-69.2367589416504,-68.98000560760498,-69.23071161651612,
21,-68.98140361022949,-69.22686225891113,-68.97965456390381,-69.24810865783691,-68.98534593963623,-69.2382650756836,-68.99979140472412,-69.22945302581788,-68.98087459564209,-69.23063857269287,-68.99471768188477,-69.25165049743653,-68.99284062194825,-69.24522895812989,-68.99363985443115,-69.25160649871826,-69.00660403442383,-69.25724493408202,-69.00885482788085,-69.26138846588135,
22,-69.01989837646484,-69.27268074035645,-69.01817427062988,-69.2736992111206,-69.00406045532226,-69.28230676269531,-69.01402879333496,-69.26176358032227,-68.99825979614258,-69.25366542816163,-68.99495665740967,-69.24686022949219,-69.00756617736816,-69.25920489501954,-68.99900201416015,-69.25412155914307,-68.99249880218505,-69.2444617843628,-68.99214060211182,-69.23998224639892,
23,-68.99558094024658,-69.25688548278809,-69.00165063476562,-69.24819268798828,-68.978034866333,-69.23342755126953,-68.97717646026611,-69.23187041473389,-68.9691618423462,-69.21976201629639,-68.9516844329834,-69.2036789932251,-68.94689417266845,-69.20217525482178,-68.93563747406006,-69.18605688476562,-68.92736971282959,-69.17011644744873,-68.91987790679931,-69.16869889831543,
24,-68.93019087219238,-69.19631243133544,-68.9129006729126,-69.16826932525635,-68.9433736190796,-69.193329788208,-68.95842234039307,-69.20016035461425,-68.9657278289795,-69.22335202789307,-68.97763496398926,-69.22990148925781,-68.98280500793457,-69.2243030090332,-68.96309558868408,-69.22521032714843,-68.95353950500488,-69.21037155151367,-68.94907065582275,-69.20084080505372,
25,-68.92439109802245,-69.1872587890625,-68.93419818878174,-69.20651180267333,-68.93487076568603,-69.18702430725098,-68.94160217285156,-69.20124855041504,-68.94558464813232,-69.20495738220215,-68.93991828155518,-69.19555991363525,-68.9481231842041,-69.19911837005615,-68.94187633514404,-69.19931033325196,-68.95081242370605,-69.20575521850586,-68.95667205810547,-69.20452561950684,
26,-68.97467834472656,-69.21343994903565,-68.9553211593628,-69.21321285247802,-68.95053993225098,-69.21129964447022,-68.96169222259522,-69.21462094116211,-68.95472774505615,-69.19425560760499,-68.97227617645264,-69.22377261352538,-68.97808813476563,-69.22302980804443,-68.9500093383789,-69.19823623657227,-68.94364041900634,-69.19924494171143,-68.93904223632812,-69.1888530960083,
27,-68.93902228546142,-69.1858551864624,-68.94125707244874,-69.19239928436279,-68.9359287261963,-69.17522443389893,-68.92878965759277,-69.18374408721924,-68.93059391784668,-69.18364180755616,-68.93140699768067,-69.1855175704956,-68.92770169067383,-69.18041283416748,-68.93320130157471,-69.18307450866699,-68.93031494140625,-69.19136903381347,-68.92530445098878,-69.17988702392579,
28,-68.92132429504395,-69.19848601531983,-68.92599982452393,-69.18766235351562,-68.91072444915771,-69.15836037445068,-68.92881578826905,-69.17857218933105,-68.91593631744385,-69.17020692443847,-68.92628225708008,-69.17619789123535,-68.91917170715332,-69.17338318634033,-68.9161156539917,-69.17195129394531,-68.9273699874878,-69.17548001098633,-68.93452294158935,-69.18158792114258,
29,-68.92053274536133,-69.18150392150879,-68.94804301452636,-69.16841361999512,-68.92665795898438,-69.18111569976807,-68.93388205718995,-69.20679699707031,-68.93989423370361,-69.1976646194458,-68.93159600830079,-69.18571969604493,-68.94934223937989,-69.20470690917969,-68.93898027801514,-69.19068453216553,-68.93453563690186,-69.18539793395996,-68.9337590637207,-69.19154551696778,
30,-68.94175450134277,-69.17725768280029,-68.93699108123779,-69.18695793914794,-68.93959846496583,-69.19565901947021,-68.93130452728272,-69.16762079620361,-68.94130991363525,-69.19545070648194,-68.93399703216552,-69.18507838439942,-68.93251496887207,-69.18287188720703,-68.9330301437378,-69.18852194213868,-68.93366786956787,-69.18702645111084,-68.93217083740234,-69.18399607086181,
31,-68.92493573760986,-69.19844734191895,-68.94569704437257,-69.18408155822753,-68.93876307678222,-69.19515711212158,-68.93345324707032,-69.19039238739013,-68.91583319091797,-69.15782683563232,-68.92095407867431,-69.18196733093262,-68.91931731414795,-69.17902880859376,-68.92291753387451,-69.17795794677734,-68.9258784866333,-69.17765190124511,-68.92200151824952,-69.17592400360107,
32,-68.92904690551758,-69.17930160522461,-68.91031217956542,-69.16358545684814,-68.94001926422119,-69.18125149536132,-68.91953807830811,-69.17418811798096,-68.91859922790528,-69.18156404113769,-68.91974327850342,-69.18063387298584,-68.92801850128174,-69.18121531677247,-68.92591390991211,-69.18231008911133,-68.92495770263672,-69.18248830413819,-68.92364213562011,-69.17820259094238,
33,-68.92571688079833,-69.17678652191162,-68.923388381958,-69.17843380737305,-68.91202202606202,-69.19327347564698,-68.94160150146485,-69.18371321105957,-68.92608901977539,-69.18580781555175,-68.93679566955566,-69.18017755889892,-68.94001750183105,-69.1947421798706,-68.93739688110351,-69.18909289550781,-68.93561573791504,-69.1883592224121,-68.92881465148926,-69.18433432769775,
34,-68.94113679504395,-69.17871383666993,-68.93124308013915,-69.19314234161376,-68.93808773040772,-69.19445700836182,-68.93329624176026,-69.17767796325684,-68.93344814300536,-69.19174924468994,-68.93103594970704,-69.18695755004883,-68.93612511444091,-69.18855141448975,-68.93645928955078,-69.19145947265625,-68.9378970336914,-69.18835356140137,-68.93796604919433,-69.19131783294678,
35,-68.93829468536377,-69.18755302429199,-68.94651978302002,-69.17765417480469,-68.92778811645508,-69.1971121749878,-68.93835388183594,-69.19052783203125,-68.94492669677734,-69.1879867477417,-68.93789421081543,-69.18686103820801,-68.9447183303833,-69.19282161712647,-68.94107588195801,-69.19356013488769,-68.93951940917968,-69.19656105804444,-68.93668743133544,-69.1895698852539,
36,-68.93787998199463,-69.20061714935302,-68.93413051605225,-69.20100597381592,-68.93695748138428,-69.19434156036377,-68.93785857391357,-69.19408659362793,-68.94301232147217,-69.19124755096435,-68.93532927703858,-69.18595850372314,-68.93933271026611,-69.1887416305542,-68.93431536102295,-69.19333764648438,-68.941500831604,-69.19262795257568,-68.93161975860596,-69.18855700683594,
37,-68.96392640686035,-69.20086268615722,-68.93682107543945,-69.2065782775879,-68.9362147140503,-69.18430261993409,-68.94446176910401,-69.17464239501953,-68.94395813751221,-69.18699028015136,-68.94439063262939,-69.1979370880127,-68.93788246917724,-69.19373445892334,-68.9341469039917,-69.18937992858886,-68.94100424194336,-69.18996157073974,-68.93508815765381,-69.18720500183106,
38,-68.91423841094971,-69.19335971832275,-68.92219718933106,-69.16082413482665,-68.91362083435058,-69.17298100280762,-68.9080795288086,-69.15979320526122,-68.91438717651367,-69.16480222320557,-68.9151146774292,-69.1625658569336,-68.92790747070312,-69.18120795440674,-68.93186713409423,-69.18716496276855,-68.96220024871826,-69.207646484375,-68.96434085845948,-69.20910646057129,
39,-68.92948952484132,-69.19801278686523,-68.92119904327393,-69.20090323638917,-68.90875930023194,-69.18522229766846,-68.92811813354493,-69.19020938873291,-68.91817796325684,-69.18244944000244,-68.92219087219239,-69.17502742767334,-68.91630074310302,-69.17057275390626,-68.92673389434815,-69.1777201461792,-68.93291662597656,-69.18462252044678,-68.93879263305664,-69.18827800750732,
40,-68.94168614196778,-69.20422779083252,-68.9472777709961,-69.19579598236083,-68.97598554229737,-69.18383963775635,-68.94832625579834,-69.20527674865723,-68.94623539733887,-69.21326927185059,-68.96137393188476,-69.21043704223632,-68.96240335845947,-69.21053144073487,-68.96366049194336,-69.21826264190673,-68.96090810394287,-69.20862666320801,-68.95923529052735,-69.20213424682618,
41,-68.96445278930663,-69.22287025451661,-68.93440377044678,-69.18926240539551,-68.9272975692749,-69.18014514160156,-68.93510943603516,-69.1866102142334,-68.91792667388916,-69.17698895263672,-68.9246083984375,-69.17174138641357,-68.9235018081665,-69.17407635498047,-68.9188299331665,-69.16910498809814,-68.91788150024414,-69.17324154663086,-68.92110887145996,-69.17266956329345,
42,-68.89793590545655,-69.16475870513916,-68.92912239074707,-69.18583654022217,-68.92858033752441,-69.18498732757568,-68.93473685455322,-69.19259158325195,-68.93754383850097,-69.1983152923584,-68.94894704437256,-69.19171277618408,-68.94592562103271,-69.2009630279541,-68.94828677368164,-69.20072859191895,-68.943837890625,-69.19928575134277,-68.94287503051758,-69.19665685272217,
43,-68.95929047393798,-69.18331909942627,-68.94476658630371,-69.21811386108398,-68.94221704864502,-69.20637413024902,-68.94125755310058,-69.19898009490967,-68.95426852416992,-69.20429345703126,-68.94941000366211,-69.20777709960937,-68.9509185333252,-69.20517250061035,-68.9530530014038,-69.20353987121582,-68.95257341766357,-69.19634979248048,-68.9554496307373,-69.20711024475098,
44,-68.9480758972168,-69.20239478302003,-68.96785176086426,-69.21531452941895,-68.95937358856202,-69.22329669952393,-68.9634916305542,-69.20814367675781,-68.96158611297608,-69.21281259918213,-68.95956098937988,-69.21428350830078,-68.9602850189209,-69.21438315582276,-68.95887732696534,-69.20851602935791,-68.96242997741699,-69.21103020477295,-68.96334692382813,-69.20957997894287,
