Pattern, Angle, Power
0xdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdb; θ_i=-20 θ_d=30; -76.99602031707764
0xb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5ad; θ_i=-20 θ_d=60; -79.89209175109863
0xb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5ad; θ_i=-45 θ_d=30; -79.87942868471146
0xadb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5; θ_i=-45 θ_d=60; -78.5014340877533

Optimization 
8002002f2003f007f005700b300f1805f803f80f8007000dc003d007003f8003; -71.44398784637451
