Pattern, Angle, Power
0xdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdbdb; θ_i=-20 θ_d=30; -73.50093656778336
0xb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5ad; θ_i=-20 θ_d=60; -73.04445147514343
0xb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5ad; θ_i=-45 θ_d=30; -73.04447203874588
0xadb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5adb5; θ_i=-45 θ_d=60; -73.65155816078186

Optimization 
e80b680f6001b00000000003f001f0037803f005f803fc05f803f001e003f801; -68.91633915901184
