0;-75.18260193
1;-75.14029694
2;-75.19931793
3;-75.2053833
4;-75.21422577
5;-75.21827698
6;-75.23728943
7;-75.19968414
8;-75.22454834
9;-75.20428467
10;-75.24171448
11;-75.20243835
12;-75.17726898
13;-75.16389465
14;-75.15382385
15;-75.15035248
16;-75.1629715
17;-75.10948181
18;-75.10475159
19;-75.12788391
20;-75.12041473
21;-75.13627625
22;-75.15730286
23;-75.10529327
24;-75.14194489
25;-75.11676788
26;-75.08911896
27;-75.11276245
28;-75.13372803
29;-75.16096497
