All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.84
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.83
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.83
All elements turn off;5500000000.0;-75.82
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.80
All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.82
All elements turn off;5500000000.0;-75.82
All elements turn off;5500000000.0;-75.78
All elements turn off;5500000000.0;-75.82
All elements turn off;5500000000.0;-75.81
All elements turn off;5500000000.0;-75.82
