All elements turn off;5500000000.0;-77.91
All elements turn on;5500000000.0;-77.24
Only first element turn on;5500000000.0;-77.29
Only last element turn on;5500000000.0;-77.93
Left side on;5500000000.0;-77.51
Right side on;5500000000.0;-77.40
Upper half on;5500000000.0;-77.60
Lower half on;5500000000.0;-77.32
Vertical strips [1010];5500000000.0;-77.37
Vertical strips [0101];5500000000.0;-77.53
Horizontal strips [1010];5500000000.0;-77.53
Horizontal strips [0101];5500000000.0;-77.46
Chessboard [1010/0101];5500000000.0;-77.41
Chessboard [0101/1010];5500000000.0;-77.42
Thick vertical strips [1100];5500000000.0;-77.26
Thick vertical strips [0011];5500000000.0;-77.25
Thicker vertical strips [11110000];5500000000.0;-77.48
Thicker vertical strips [00001111];5500000000.0;-77.51
Thick horizontal strips [1100];5500000000.0;-77.59
Thick horizontal strips [0011];5500000000.0;-77.51
Chessboard [11001100/00110011];5500000000.0;-77.40
Chest;5500000000.0;-77.39
Dartboard;5500000000.0;-77.28
Random 1;5500000000.0;-77.25
Random 2;5500000000.0;-77.44
Random 3;5500000000.0;-77.54
Random 4;5500000000.0;-77.56
